Points0,Points1,Points2,,intensity,filtered
2,-49.36530324,168,,721.8768,0
17,-49.36530324,116,,713.3424,3.4
31,-49.36530324,41,,713.4522,0
116,-49.36530324,146,,734.6706,0
118,-49.36530324,17,,785.0896,3.552
149,-49.36530324,38,,707.4598,0
194,-49.36530324,154,,787.7332,0.8166
55,-49.36530324,167,,749.6036,1.3858
59,-49.36530324,96,,800.416,0
83,-49.36530324,119,,958.0146,0
111,-49.36530324,175,,657.256,0
81,-49.36530324,156,,595.395,0
97,-49.36530324,59,,1034.0564,0
27,-49.36530324,142,,737.0352,0
80,-49.36530324,66,,1013.761,1.0598
70,-49.36530324,124,,738.1214,0
61,-49.36530324,26,,845.9508,0
139,-49.36530324,58,,923.5342,0
137,-49.36530324,163,,686.8142,0
169,-49.36530324,131,,750.323,0
0,-49.36530324,127,,954.0396,4.4196
68,-49.36530324,66,,758.0998,0
52,-49.36530324,144,,707.5626,0
183,-49.36530324,94,,631.6666,0.025
57,-49.36530324,61,,727.2454,0
94,-49.92947814,0,,979.7778,0
174,-49.92947814,8,,605.3888,0
97,-49.92947814,5,,991.1372,0
103,-49.92947814,27,,762.9684,0
143,-49.92947814,50,,672.3644,0
163,-49.92947814,70,,569.2966,0
162,-49.92947814,95,,848.8812,0
138,-49.92947814,110,,864.9456,0
107,-49.92947814,117,,776.9534,0
97,-49.92947814,104,,745.5534,0
114,-49.92947814,93,,697.9912,0
121,-49.92947814,75,,604.8426,3.2024
178,-49.92947814,153,,608.8348,0
148,-49.92947814,176,,680.0722,0.325
7,-49.92947814,178,,772.6588,3.6746
2,-49.92947814,168,,724.919,3.0422
17,-49.92947814,116,,713.6386,0.2962
31,-49.92947814,41,,711.0272,0
116,-49.92947814,146,,739.8706,5.2
118,-49.92947814,17,,785.0772,0
149,-49.92947814,38,,701.0288,0
194,-49.92947814,154,,776.9,0
55,-49.92947814,167,,746.0502,0
59,-49.92947814,96,,798.241,0
83,-49.92947814,119,,952.0932,0
111,-49.92947814,175,,655.4498,0
81,-49.92947814,156,,590.405,0
97,-49.92947814,59,,1022.7676,0
27,-49.92947814,142,,738.2876,1.2524
80,-49.92947814,66,,1025.6146,11.8536
70,-49.92947814,124,,737.1856,0
61,-49.92947814,26,,846.9624,1.0116
139,-49.92947814,58,,918.9088,0
137,-49.92947814,163,,689.7738,2.9596
169,-49.92947814,131,,756.7002,6.3772
0,-49.92947814,127,,952.574,0
68,-49.92947814,66,,755.4514,0
52,-49.92947814,144,,709.0938,1.5312
183,-49.92947814,94,,632.7958,1.1292
57,-49.92947814,61,,726.6978,0
94,-50.49365303,0,,994.75,14.9722
174,-50.49365303,8,,606.2222,0.8334
97,-50.49365303,5,,989.7124,0
103,-50.49365303,27,,759.4224,0
143,-50.49365303,50,,665.568,0
163,-50.49365303,70,,567.2292,0
162,-50.49365303,95,,843.4002,0
138,-50.49365303,110,,861.6284,0
107,-50.49365303,117,,770.394,0
97,-50.49365303,104,,738.3182,0
114,-50.49365303,93,,698.8222,0.831
121,-50.49365303,75,,601.7832,0
178,-50.49365303,153,,604.6502,0
148,-50.49365303,176,,667.9028,0
7,-50.49365303,178,,769.4568,0
2,-50.49365303,168,,720.0826,0
17,-50.49365303,116,,710.804,0
31,-50.49365303,41,,718.6792,7.652
116,-50.49365303,146,,738.1774,0
118,-50.49365303,17,,780.5126,0
149,-50.49365303,38,,695.2596,0
194,-50.49365303,154,,776.0976,0
55,-50.49365303,167,,743.7466,0
59,-50.49365303,96,,796.3232,0
83,-50.49365303,119,,946.436,0
111,-50.49365303,175,,648.9904,0
81,-50.49365303,156,,581.8228,0
97,-50.49365303,59,,1018.0692,0
27,-50.49365303,142,,737.6542,0
80,-50.49365303,66,,1036.3938,10.7792
70,-50.49365303,124,,733.5606,0
61,-50.49365303,26,,842.542,0
139,-50.49365303,58,,920.1366,1.2278
137,-50.49365303,163,,690.6048,0.831
169,-50.49365303,131,,762.3202,5.62
0,-50.49365303,127,,947.3182,0
68,-50.49365303,66,,749.3944,0
52,-50.49365303,144,,709.1902,0.0964
183,-50.49365303,94,,633.5394,0.7436
57,-50.49365303,61,,718.1288,0
94,-51.05782793,0,,1003.861,9.111
174,-51.05782793,8,,605.8222,0
97,-51.05782793,5,,980.4936,0
103,-51.05782793,27,,757.5572,0
143,-51.05782793,50,,666.6286,1.0606
163,-51.05782793,70,,566.5708,0
162,-51.05782793,95,,840.4208,0
138,-51.05782793,110,,856.2428,0
107,-51.05782793,117,,769.9232,0
97,-51.05782793,104,,732.7198,0
114,-51.05782793,93,,688.2256,0
121,-51.05782793,75,,605.0452,3.262
178,-51.05782793,153,,593.2926,0
148,-51.05782793,176,,659.3082,0
7,-51.05782793,178,,768.3138,0
2,-51.05782793,168,,727.0904,7.0078
17,-51.05782793,116,,706.056,0
31,-51.05782793,41,,721.1022,2.423
116,-51.05782793,146,,738.3138,0.1364
118,-51.05782793,17,,780.8896,0.377
149,-51.05782793,38,,693.311,0
194,-51.05782793,154,,763.9954,0
55,-51.05782793,167,,740.5984,0
59,-51.05782793,96,,791.0428,0
83,-51.05782793,119,,950.0478,3.6118
111,-51.05782793,175,,644.0436,0
81,-51.05782793,156,,576.4912,0
97,-51.05782793,59,,1016.8208,0
27,-51.05782793,142,,735.4846,0
80,-51.05782793,66,,1039.4354,3.0416
70,-51.05782793,124,,724.073,0
61,-51.05782793,26,,841.1304,0
139,-51.05782793,58,,925.3746,5.238
137,-51.05782793,163,,682.0262,0
169,-51.05782793,131,,756.2916,0
0,-51.05782793,127,,945.1968,0
68,-51.05782793,66,,744.1144,0
52,-51.05782793,144,,705.8566,0
183,-51.05782793,94,,620.252,0
57,-51.05782793,61,,713.9836,0
94,-51.62200282,0,,1016.4166,12.5556
174,-51.62200282,8,,601.4806,0
97,-51.62200282,5,,958.9498,0
103,-51.62200282,27,,756.2066,0
143,-51.62200282,50,,666.6,0
163,-51.62200282,70,,567.317,0.7462
162,-51.62200282,95,,837.1286,0
138,-51.62200282,110,,854.0028,0
107,-51.62200282,117,,753.9428,0
97,-51.62200282,104,,731.5314,0
114,-51.62200282,93,,691.5792,3.3536
121,-51.62200282,75,,598.3714,0
178,-51.62200282,153,,585.633,0
148,-51.62200282,176,,648.8444,0
7,-51.62200282,178,,756.9982,0
2,-51.62200282,168,,725.5866,0
17,-51.62200282,116,,706.281,0.225
31,-51.62200282,41,,719.5002,0
116,-51.62200282,146,,719.5684,0
118,-51.62200282,17,,782.7396,1.85
149,-51.62200282,38,,695.8018,2.4908
194,-51.62200282,154,,759.2262,0
55,-51.62200282,167,,737.802,0
59,-51.62200282,96,,788.732,0
83,-51.62200282,119,,919.0548,0
111,-51.62200282,175,,640.503,0
81,-51.62200282,156,,584.3546,7.8634
97,-51.62200282,59,,1014.1288,0
27,-51.62200282,142,,729.6712,0
80,-51.62200282,66,,1043.2012,3.7658
70,-51.62200282,124,,721.3962,0
61,-51.62200282,26,,831.3332,0
139,-51.62200282,58,,902.4252,0
137,-51.62200282,163,,682.0904,0.0642
169,-51.62200282,131,,749.3688,0
0,-51.62200282,127,,941.1312,0
68,-51.62200282,66,,738.3944,0
52,-51.62200282,144,,695.9206,0
183,-51.62200282,94,,620.2312,0
57,-51.62200282,61,,703.4288,0
94,-52.18617772,0,,999.2722,0
174,-52.18617772,8,,601.139,0
97,-52.18617772,5,,944.6812,0
103,-52.18617772,27,,755.0672,0
143,-52.18617772,50,,678.2196,11.6196
163,-52.18617772,70,,565.1372,0
162,-52.18617772,95,,836.4682,0
138,-52.18617772,110,,839.2456,0
107,-52.18617772,117,,751.188,0
97,-52.18617772,104,,728.051,0
114,-52.18617772,93,,688.1826,0
121,-52.18617772,75,,599.2714,0.9
178,-52.18617772,153,,577.7002,0
148,-52.18617772,176,,635.011,0
7,-52.18617772,178,,749.7532,0
2,-52.18617772,168,,729.7538,4.1672
17,-52.18617772,116,,704.4232,0
31,-52.18617772,41,,718.5022,0
116,-52.18617772,146,,723.9478,4.3794
118,-52.18617772,17,,778.7772,0
149,-52.18617772,38,,689.7338,0
194,-52.18617772,154,,749.9452,0
55,-52.18617772,167,,732.602,0
59,-52.18617772,96,,788.6178,0
83,-52.18617772,119,,912.2928,0
111,-52.18617772,175,,641.9404,1.4374
81,-52.18617772,156,,584.5646,0.21
97,-52.18617772,59,,1013.1626,0
27,-52.18617772,142,,730.358,0.6868
80,-52.18617772,66,,1037.711,0
70,-52.18617772,124,,718.8212,0
61,-52.18617772,26,,824.6898,0
139,-52.18617772,58,,899.124,0
137,-52.18617772,163,,680.9166,0
169,-52.18617772,131,,739.9116,0
0,-52.18617772,127,,942.6788,1.5476
68,-52.18617772,66,,742.4802,4.0858
52,-52.18617772,144,,692.1122,0
183,-52.18617772,94,,614.4812,0
57,-52.18617772,61,,696.4288,0
94,-52.75035261,0,,1004.7776,5.5054
174,-52.75035261,8,,600.3168,0
97,-52.75035261,5,,951.6312,6.95
103,-52.75035261,27,,748.4446,0
143,-52.75035261,50,,682.2732,4.0536
163,-52.75035261,70,,563.2608,0
162,-52.75035261,95,,825.1412,0
138,-52.75035261,110,,848.0284,8.7828
107,-52.75035261,117,,745.0902,0
97,-52.75035261,104,,724.4816,0
114,-52.75035261,93,,684.6068,0
121,-52.75035261,75,,590.4452,0
178,-52.75035261,153,,572.8964,0
148,-52.75035261,176,,633.2304,0
7,-52.75035261,178,,745.7178,0
2,-52.75035261,168,,722.8078,0
17,-52.75035261,116,,707.0846,2.6614
31,-52.75035261,41,,716.5188,0
116,-52.75035261,146,,718.85,0
118,-52.75035261,17,,766.123,0
149,-52.75035261,38,,695.9586,6.2248
194,-52.75035261,154,,757.057,7.1118
55,-52.75035261,167,,733.3036,0.7016
59,-52.75035261,96,,789.8018,1.184
83,-52.75035261,119,,899.7666,0
111,-52.75035261,175,,644.0122,2.0718
81,-52.75035261,156,,584.4532,0
97,-52.75035261,59,,1012.0658,0
27,-52.75035261,142,,729.5256,0
80,-52.75035261,66,,1017.7598,0
70,-52.75035261,124,,720.2142,1.393
61,-52.75035261,26,,818.0376,0
139,-52.75035261,58,,903.6456,4.5216
137,-52.75035261,163,,675.7594,0
169,-52.75035261,131,,724.0086,0
0,-52.75035261,127,,940.1018,0
68,-52.75035261,66,,745.6658,3.1856
52,-52.75035261,144,,685.6882,0
183,-52.75035261,94,,611.6562,0
57,-52.75035261,61,,695.117,0
94,-53.3145275,0,,990.5832,0
174,-53.3145275,8,,595.9056,0
97,-53.3145275,5,,955.3312,3.7
103,-53.3145275,27,,751.9346,3.49
143,-53.3145275,50,,678.6232,0
163,-53.3145275,70,,563.9348,0.674
162,-53.3145275,95,,825.4666,0.3254
138,-53.3145275,110,,846.9828,0
107,-53.3145275,117,,744.8736,0
97,-53.3145275,104,,722.9766,0
114,-53.3145275,93,,681.3464,0
121,-53.3145275,75,,586.4262,0
178,-53.3145275,153,,564.4156,0
148,-53.3145275,176,,631.4222,0
7,-53.3145275,178,,755.3904,9.6726
2,-53.3145275,168,,726.4232,3.6154
17,-53.3145275,116,,711.6846,4.6
31,-53.3145275,41,,707.498,0
116,-53.3145275,146,,716.2772,0
118,-53.3145275,17,,761.8126,0
149,-53.3145275,38,,691.5814,0
194,-53.3145275,154,,741.788,0
55,-53.3145275,167,,721.6662,0
59,-53.3145275,96,,785.8054,0
83,-53.3145275,119,,886.0452,0
111,-53.3145275,175,,645.0248,1.0126
81,-53.3145275,156,,584.1874,0
97,-53.3145275,59,,1008.1964,0
27,-53.3145275,142,,728.778,0
80,-53.3145275,66,,1004.4404,0
70,-53.3145275,124,,724.2838,4.0696
61,-53.3145275,26,,825.255,7.2174
139,-53.3145275,58,,890.747,0
137,-53.3145275,163,,675.7022,0
169,-53.3145275,131,,715.8828,0
0,-53.3145275,127,,939.2952,0
68,-53.3145275,66,,745.0828,0
52,-53.3145275,144,,682.6268,0
183,-53.3145275,94,,607.2312,0
57,-53.3145275,61,,694.998,0
94,-53.8787024,0,,988.7554,0
174,-53.8787024,8,,593.1166,0
97,-53.8787024,5,,946.5564,0
103,-53.8787024,27,,746.0156,0
143,-53.8787024,50,,679.5678,0.9446
163,-53.8787024,70,,560.1752,0
162,-53.8787024,95,,825.2856,0
138,-53.8787024,110,,846.2714,0
107,-53.8787024,117,,746.7278,1.8542
97,-53.8787024,104,,723.0174,0.0408
114,-53.8787024,93,,685.381,4.0346
121,-53.8787024,75,,586.969,0.5428
178,-53.8787024,153,,556.3156,0
148,-53.8787024,176,,632.0918,0.6696
7,-53.8787024,178,,748.6394,0
2,-53.8787024,168,,717.7942,0
17,-53.8787024,116,,712.4326,0.748
31,-53.8787024,41,,701.2458,0
116,-53.8787024,146,,706.1612,0
118,-53.8787024,17,,749.2794,0
149,-53.8787024,38,,685.429,0
194,-53.8787024,154,,738.8642,0
55,-53.8787024,167,,718.4144,0
59,-53.8787024,96,,780.8662,0
83,-53.8787024,119,,878.3142,0
111,-53.8787024,175,,640.7498,0
81,-53.8787024,156,,583.3216,0
97,-53.8787024,59,,998.1772,0
27,-53.8787024,142,,726.3172,0
80,-53.8787024,66,,993.9012,0
70,-53.8787024,124,,723.8302,0
61,-53.8787024,26,,821.055,0
139,-53.8787024,58,,890.1242,0
137,-53.8787024,163,,681.7426,6.0404
169,-53.8787024,131,,707.4114,0
0,-53.8787024,127,,934.364,0
68,-53.8787024,66,,737.3258,0
52,-53.8787024,144,,678.0472,0
183,-53.8787024,94,,610.7604,3.5292
57,-53.8787024,61,,699.8074,4.8094
94,-54.44287729,0,,974.911,0
174,-54.44287729,8,,590.7054,0
97,-54.44287729,5,,967.3378,20.7814
103,-54.44287729,27,,746.0674,0.0518
143,-54.44287729,50,,681.2054,1.6376
163,-54.44287729,70,,551.2134,0
162,-54.44287729,95,,822.3666,0
138,-54.44287729,110,,846.9458,0.6744
107,-54.44287729,117,,750.8422,4.1144
97,-54.44287729,104,,720.1868,0
114,-54.44287729,93,,678.3464,0
121,-54.44287729,75,,592.1262,5.1572
178,-54.44287729,153,,553.5866,0
148,-54.44287729,176,,631.5056,0
7,-54.44287729,178,,762.4138,13.7744
2,-54.44287729,168,,716.098,0
17,-54.44287729,116,,713.673,1.2404
31,-54.44287729,41,,702.279,1.0332
116,-54.44287729,146,,722.2658,16.1046
118,-54.44287729,17,,734.8502,0
149,-54.44287729,38,,683.8352,0
194,-54.44287729,154,,742.5952,3.731
55,-54.44287729,167,,722.7214,4.307
59,-54.44287729,96,,785.9716,5.1054
83,-54.44287729,119,,890.7834,12.4692
111,-54.44287729,175,,639.881,0
81,-54.44287729,156,,572.19,0
97,-54.44287729,59,,988.7596,0
27,-54.44287729,142,,727.2382,0.921
80,-54.44287729,66,,989.0488,0
70,-54.44287729,124,,719.2088,0
61,-54.44287729,26,,824.8464,3.7914
139,-54.44287729,58,,903.4178,13.2936
137,-54.44287729,163,,678.0618,0
169,-54.44287729,131,,706.1742,0
0,-54.44287729,127,,935.0262,0.6622
68,-54.44287729,66,,733.2744,0
52,-54.44287729,144,,682.2302,4.183
183,-54.44287729,94,,606.7562,0
57,-54.44287729,61,,701.8646,2.0572
94,-55.00705219,0,,987.6832,12.7722
174,-55.00705219,8,,587.1666,0
97,-55.00705219,5,,975.6316,8.2938
103,-55.00705219,27,,738.782,0
143,-55.00705219,50,,677.468,0
163,-55.00705219,70,,553.764,2.5506
162,-55.00705219,95,,815.5286,0
138,-55.00705219,110,,847.9258,0.98
107,-55.00705219,117,,754.0436,3.2014
97,-55.00705219,104,,720.4364,0.2496
114,-55.00705219,93,,677.4258,0
121,-55.00705219,75,,589.3572,0
178,-55.00705219,153,,557.354,3.7674
148,-55.00705219,176,,636.6806,5.175
7,-55.00705219,178,,769.2902,6.8764
2,-55.00705219,168,,709.1442,0
17,-55.00705219,116,,712.4154,0
31,-55.00705219,41,,699.8812,0
116,-55.00705219,146,,719.6364,0
118,-55.00705219,17,,724.273,0
149,-55.00705219,38,,689.4662,5.631
194,-55.00705219,154,,744.631,2.0358
55,-55.00705219,167,,725.0374,2.316
59,-55.00705219,96,,785.325,0
83,-55.00705219,119,,892.4762,1.6928
111,-55.00705219,175,,630.9592,0
81,-55.00705219,156,,570.661,0
97,-55.00705219,59,,982.2194,0
27,-55.00705219,142,,726.1858,0
80,-55.00705219,66,,990.3756,1.3268
70,-55.00705219,124,,714.5178,0
61,-55.00705219,26,,829.258,4.4116
139,-55.00705219,58,,917.7266,14.3088
137,-55.00705219,163,,676.9142,0
169,-55.00705219,131,,696.1658,0
0,-55.00705219,127,,929.9836,0
68,-55.00705219,66,,724.86,0
52,-55.00705219,144,,682.4638,0.2336
183,-55.00705219,94,,606.8312,0.075
57,-55.00705219,61,,712.3668,10.5022
94,-55.57122708,0,,979.8332,0
174,-55.57122708,8,,581.2056,0
97,-55.57122708,5,,965.1628,0
103,-55.57122708,27,,748.7552,9.9732
143,-55.57122708,50,,671.684,0
163,-55.57122708,70,,556.009,2.245
162,-55.57122708,95,,816.3826,0.854
138,-55.57122708,110,,839.8088,0
107,-55.57122708,117,,750.2526,0
97,-55.57122708,104,,721.6948,1.2584
114,-55.57122708,93,,681.0826,3.6568
121,-55.57122708,75,,591.162,1.8048
178,-55.57122708,153,,559.304,1.95
148,-55.57122708,176,,633.9278,0
7,-55.57122708,178,,760.5472,0
2,-55.57122708,168,,706.8134,0
17,-55.57122708,116,,706.0462,0
31,-55.57122708,41,,689.9438,0
116,-55.57122708,146,,715.8592,0
118,-55.57122708,17,,728.3958,4.1228
149,-55.57122708,38,,687.6868,0
194,-55.57122708,154,,732.0382,0
55,-55.57122708,167,,725.3446,0.3072
59,-55.57122708,96,,782.8786,0
83,-55.57122708,119,,881.2452,0
111,-55.57122708,175,,625.7218,0
81,-55.57122708,156,,575.0382,4.3772
97,-55.57122708,59,,988.263,6.0436
27,-55.57122708,142,,727.0344,0.8486
80,-55.57122708,66,,992.0574,1.6818
70,-55.57122708,124,,710.2248,0
61,-55.57122708,26,,824.9856,0
139,-55.57122708,58,,907.7216,0
137,-55.57122708,163,,674.0262,0
169,-55.57122708,131,,693.4288,0
0,-55.57122708,127,,929.5736,0
68,-55.57122708,66,,715.56,0
52,-55.57122708,144,,679.5288,0
183,-55.57122708,94,,604.4646,0
57,-55.57122708,61,,708.2858,0
94,-56.13540197,0,,972.0832,0
174,-56.13540197,8,,578.75,0
97,-56.13540197,5,,956.4252,0
103,-56.13540197,27,,744.8158,0
143,-56.13540197,50,,678.5142,6.8302
163,-56.13540197,70,,553.4494,0
162,-56.13540197,95,,814.8826,0
138,-56.13540197,110,,840.2088,0.4
107,-56.13540197,117,,741.2676,0
97,-56.13540197,104,,723.6992,2.0044
114,-56.13540197,93,,675.174,0
121,-56.13540197,75,,591.162,0
178,-56.13540197,153,,559.679,0.375
148,-56.13540197,176,,633.75,0
7,-56.13540197,178,,751.3884,0
2,-56.13540197,168,,702.4076,0
17,-56.13540197,116,,710.0154,3.9692
31,-56.13540197,41,,688.2792,0
116,-56.13540197,146,,710.5342,0
118,-56.13540197,17,,731.2938,2.898
149,-56.13540197,38,,692.7816,5.0948
194,-56.13540197,154,,732.5692,0.531
55,-56.13540197,167,,730.6338,5.2892
59,-56.13540197,96,,783.7072,0.8286
83,-56.13540197,119,,880.4714,0
111,-56.13540197,175,,628.978,3.2562
81,-56.13540197,156,,577.8456,2.8074
97,-56.13540197,59,,981.818,0
27,-56.13540197,142,,725.881,0
80,-56.13540197,66,,986.3378,0
70,-56.13540197,124,,704.657,0
61,-56.13540197,26,,814.516,0
139,-56.13540197,58,,913.8912,6.1696
137,-56.13540197,163,,668.9024,0
169,-56.13540197,131,,690.826,0
0,-56.13540197,127,,932.2196,2.646
68,-56.13540197,66,,714.1544,0
52,-56.13540197,144,,676.9372,0
183,-56.13540197,94,,602.548,0
57,-56.13540197,61,,705.2904,0
94,-56.69957687,0,,961.15,0
174,-56.69957687,8,,580.8694,2.1194
97,-56.69957687,5,,962.9126,6.4874
103,-56.69957687,27,,746.4494,1.6336
143,-56.69957687,50,,678.45,0
163,-56.69957687,70,,554.8292,1.3798
162,-56.69957687,95,,817.3064,2.4238
138,-56.69957687,110,,842.9774,2.7686
107,-56.69957687,117,,732.7172,0
97,-56.69957687,104,,725.4262,1.727
114,-56.69957687,93,,674.9792,0
121,-56.69957687,75,,584.2262,0
178,-56.69957687,153,,563.477,3.798
148,-56.69957687,176,,629.8528,0
7,-56.69957687,178,,752.2746,0.8862
2,-56.69957687,168,,699.4558,0
17,-56.69957687,116,,706.6962,0
31,-56.69957687,41,,686.1688,0
116,-56.69957687,146,,718.5184,7.9842
118,-56.69957687,17,,734.577,3.2832
149,-56.69957687,38,,702.6682,9.8866
194,-56.69957687,154,,731.5072,0
55,-56.69957687,167,,729.6178,0
59,-56.69957687,96,,781.7608,0
83,-56.69957687,119,,872.0096,0
111,-56.69957687,175,,631.7624,2.7844
81,-56.69957687,156,,577.7114,0
97,-56.69957687,59,,983.805,1.987
27,-56.69957687,142,,726.681,0.8
80,-56.69957687,66,,989.35,3.0122
70,-56.69957687,124,,708.6,3.943
61,-56.69957687,26,,812.3246,0
139,-56.69957687,58,,906.929,0
137,-56.69957687,163,,662.6096,0
169,-56.69957687,131,,687.586,0
0,-56.69957687,127,,930.836,0
68,-56.69957687,66,,718.5114,4.357
52,-56.69957687,144,,673.6998,0
183,-56.69957687,94,,606.6022,4.0542
57,-56.69957687,61,,699.3594,0
94,-57.26375176,0,,963,1.85
174,-57.26375176,8,,579.4194,0
97,-57.26375176,5,,944.9876,0
103,-57.26375176,27,,744.2358,0
143,-57.26375176,50,,673.6464,0
163,-57.26375176,70,,562.3326,7.5034
162,-57.26375176,95,,814.0858,0
138,-57.26375176,110,,846.5144,3.537
107,-57.26375176,117,,737.3322,4.615
97,-57.26375176,104,,723.5444,0
114,-57.26375176,93,,672.0914,0
121,-57.26375176,75,,582.5548,0
178,-57.26375176,153,,570.4944,7.0174
148,-57.26375176,176,,629.6168,0
7,-57.26375176,178,,738.5354,0
2,-57.26375176,168,,697.675,0
17,-57.26375176,116,,707.975,1.2788
31,-57.26375176,41,,682.6752,0
116,-57.26375176,146,,716.616,0
118,-57.26375176,17,,739.6894,5.1124
149,-57.26375176,38,,706.3094,3.6412
194,-57.26375176,154,,735.3334,3.8262
55,-57.26375176,167,,727.1518,0
59,-57.26375176,96,,768.9858,0
83,-57.26375176,119,,872.7238,0.7142
111,-57.26375176,175,,630.5124,0
81,-57.26375176,156,,579.805,2.0936
97,-57.26375176,59,,980.763,0
27,-57.26375176,142,,723.722,0
80,-57.26375176,66,,987.7696,0
70,-57.26375176,124,,707.366,0
61,-57.26375176,26,,816.2434,3.9188
139,-57.26375176,58,,905.5518,0
137,-57.26375176,163,,665.019,2.4094
169,-57.26375176,131,,681.3574,0
0,-57.26375176,127,,938.9048,8.0688
68,-57.26375176,66,,720.5342,2.0228
52,-57.26375176,144,,676.6096,2.9098
183,-57.26375176,94,,602.7876,0
57,-57.26375176,61,,705.8546,6.4952
94,-57.82792666,0,,956.1556,0
174,-57.82792666,8,,584.3444,4.925
97,-57.82792666,5,,939.8438,0
103,-57.82792666,27,,751.0876,6.8518
143,-57.82792666,50,,677.3054,3.659
163,-57.82792666,70,,563.5146,1.182
162,-57.82792666,95,,817.5396,3.4538
138,-57.82792666,110,,847.9802,1.4658
107,-57.82792666,117,,732.7036,0
97,-57.82792666,104,,724.5124,0.968
114,-57.82792666,93,,670.157,0
121,-57.82792666,75,,582.7668,0.212
178,-57.82792666,153,,572.4154,1.921
148,-57.82792666,176,,633.1642,3.5474
7,-57.82792666,178,,729.4276,0
2,-57.82792666,168,,699.602,1.927
17,-57.82792666,116,,703.4596,0
31,-57.82792666,41,,685.6042,2.929
116,-57.82792666,146,,712.8932,0
118,-57.82792666,17,,741.1936,1.5042
149,-57.82792666,38,,703.2186,0
194,-57.82792666,154,,742.2834,6.95
55,-57.82792666,167,,727.6196,0.4678
59,-57.82792666,96,,772.5002,3.5144
83,-57.82792666,119,,869.6168,0
111,-57.82792666,175,,639.2968,8.7844
81,-57.82792666,156,,575.4784,0
97,-57.82792666,59,,982.771,2.008
27,-57.82792666,142,,723.8314,0.1094
80,-57.82792666,66,,987.7,0
70,-57.82792666,124,,712.4266,5.0606
61,-57.82792666,26,,816.6376,0.3942
139,-57.82792666,58,,901.286,0
137,-57.82792666,163,,663.607,0
169,-57.82792666,131,,688.2716,6.9142
0,-57.82792666,127,,941.049,2.1442
68,-57.82792666,66,,724.7656,4.2314
52,-57.82792666,144,,670.0772,0
183,-57.82792666,94,,605.9272,3.1396
57,-57.82792666,61,,693.669,0
94,-58.39210155,0,,961.7556,5.6
174,-58.39210155,8,,589.2916,4.9472
97,-58.39210155,5,,949.9876,10.1438
103,-58.39210155,27,,745.5168,0
143,-58.39210155,50,,683.9964,6.691
163,-58.39210155,70,,564.6696,1.155
162,-58.39210155,95,,818.7872,1.2476
138,-58.39210155,110,,843.8316,0
107,-58.39210155,117,,740.4526,7.749
97,-58.39210155,104,,724.9664,0.454
114,-58.39210155,93,,667.7726,0
121,-58.39210155,75,,577.562,0
178,-58.39210155,153,,568.8326,0
148,-58.39210155,176,,635.2476,2.0834
7,-58.39210155,178,,737.5412,8.1136
2,-58.39210155,168,,701.7384,2.1364
17,-58.39210155,116,,707.798,4.3384
31,-58.39210155,41,,692.9624,7.3582
116,-58.39210155,146,,720.5158,7.6226
118,-58.39210155,17,,741.2124,0.0188
149,-58.39210155,38,,702.1238,0
194,-58.39210155,154,,745.981,3.6976
55,-58.39210155,167,,724.7196,0
59,-58.39210155,96,,772.7556,0.2554
83,-58.39210155,119,,881.0502,11.4334
111,-58.39210155,175,,636.9062,0
81,-58.39210155,156,,568.9266,0
97,-58.39210155,59,,977.5308,0
27,-58.39210155,142,,722.9932,0
80,-58.39210155,66,,989.5,1.8
70,-58.39210155,124,,715.1446,2.718
61,-58.39210155,26,,826.881,10.2434
139,-58.39210155,58,,917.243,15.957
137,-58.39210155,163,,663.0118,0
169,-58.39210155,131,,693.7716,5.5
0,-58.39210155,127,,939.7606,0
68,-58.39210155,66,,722.777,0
52,-58.39210155,144,,672.2496,2.1724
183,-58.39210155,94,,599.1792,0
57,-58.39210155,61,,697.488,3.819
94,-58.95627645,0,,968.0722,6.3166
174,-58.95627645,8,,588.6694,0
97,-58.95627645,5,,948.0814,0
103,-58.95627645,27,,745.128,0
143,-58.95627645,50,,683.8662,0
163,-58.95627645,70,,563.6472,0
162,-58.95627645,95,,816.9094,0
138,-58.95627645,110,,836.5486,0
107,-58.95627645,117,,743.3654,2.9128
97,-58.95627645,104,,724.2044,0
114,-58.95627645,93,,670.4744,2.7018
121,-58.95627645,75,,582.1476,4.5856
178,-58.95627645,153,,573.8518,5.0192
148,-58.95627645,176,,641.767,6.5194
7,-58.95627645,178,,738.9098,1.3686
2,-58.95627645,168,,702.2518,0.5134
17,-58.95627645,116,,701.3884,0
31,-58.95627645,41,,693.402,0.4396
116,-58.95627645,146,,721.4704,0.9546
118,-58.95627645,17,,737.1082,0
149,-58.95627645,38,,699.8414,0
194,-58.95627645,154,,755.3024,9.3214
55,-58.95627645,167,,724.9642,0.2446
59,-58.95627645,96,,773.727,0.9714
83,-58.95627645,119,,888.5858,7.5356
111,-58.95627645,175,,636.1844,0
81,-58.95627645,156,,564.39,0
97,-58.95627645,59,,975.1904,0
27,-58.95627645,142,,719.7952,0
80,-58.95627645,66,,997.067,7.567
70,-58.95627645,124,,715.8678,0.7232
61,-58.95627645,26,,827.6492,0.7682
139,-58.95627645,58,,914.686,0
137,-58.95627645,163,,664.3642,1.3524
169,-58.95627645,131,,694.6658,0.8942
0,-58.95627645,127,,934.436,0
68,-58.95627645,66,,729.4026,6.6256
52,-58.95627645,144,,673.3242,1.0746
