Cell 1,Cell 2,Cell 3,Cell 4,Cell 5,Cell 6,Cell 7,Cell 8,Cell 9,Cell 10,Cell 11,Cell 12,Cell 13,Cell 14,Cell 15,Cell 16,Cell 17,Cell 18,Cell 19,Cell 20,Cell 21,Cell 22,Cell 23,Cell 24,Cell 25,Cell 26,Cell 27,Cell 28,Cell 29,Cell 30,Cell 31,Cell 32,Cell 33,Cell 34,Cell 35,Cell 36,Cell 37,Cell 38,Cell 39
359.118,590.654,707.596,899.12,749.265,808.093,1023.68,954.817,867.644,846.29,724.913,814.985,696.183,563.055,568.496,557.25,635.565,600.683,543.493,558.637,586.595,519.166,424.1,564.5,430.471,424.625,525.805,673.927,628.71,812.774,599.248,639.505,516.562,503.929,457.616,330.253,526.045,393.036,184.926
360.618,582.054,713.596,891.789,752,792.485,1019.186,961.73,872.221,846.138,730.922,805.842,700.038,564.797,571.895,558.543,630.426,592.202,546.429,567.373,581.397,524.278,425.388,555.107,428.808,422.587,523.639,672.27,631.21,809.241,595.174,641.032,519.747,510.508,456.671,325.774,523.866,389.241,182.765
361.598,578.285,713.257,881.707,751.167,780,1014.144,976.262,877.375,846.877,739.252,800.94,703.625,563.875,573.248,561.657,620.478,582.798,554.286,579.431,575.983,527.258,427.244,550.723,423.49,421.837,522.947,672.088,632.71,803.54,594.702,645,521.794,513.817,457.26,321.411,520.161,387.67,182.603
362.657,579.631,711.125,871.308,748.324,775.99,1005.856,991.04,882.413,848.043,746.139,803.09,707.192,563.422,573.331,562.714,609.583,574.846,563.257,590.647,574.948,526.205,429.019,554.643,416.644,421.587,522.88,672.788,631.797,798.029,596.694,650.162,522.062,511.532,461.705,319.329,515.759,386.929,183.066
363.971,584.238,711.346,863.286,744.363,780.454,994.371,999.587,885.625,848.21,750.113,807.85,709.692,566.609,572.947,559.2,604.078,570.231,567.85,596.745,578.966,520.887,430,566.839,410.24,420.85,523.429,672.781,628.261,794.182,596.909,654.393,520.603,504.476,468.589,321.212,512.848,386.027,183.676
365.461,591.023,714.485,859.286,741,788.062,983.804,1001.635,886.308,845.246,751.826,809.346,709,572.688,571.421,552.314,607.878,569.298,565.457,594.431,584.198,513.225,429.869,582.312,404.981,419.337,524.782,671.423,623.92,792.263,593.331,656.444,518.384,496.341,474.308,328.123,514.089,385.83,184.941
367.108,599.885,717.618,859.624,740.235,794.072,979.67,1002.357,885.779,837.601,753.096,806.045,705.24,577.938,567.579,545.879,618.713,570.452,558.207,584.343,585.836,506.967,428.944,594.116,400.846,418.038,526.165,669.46,622.819,792.781,588.504,656.833,516.123,491.881,475.288,338.336,518.955,388.429,186.757
369.422,609.315,717.007,864.406,742.627,797.186,982.907,1006.754,884.798,827.145,755.452,801.008,700.971,579.836,560.571,542.743,630.096,571.644,550.236,571.716,581.759,505.139,428.194,597.938,396.692,418.025,526.962,668.657,628.058,795.474,585.752,656.56,513.753,494.198,471.37,348.527,524.402,395.786,188.412
372.873,616.3,710.36,874.684,747.186,798.691,988.784,1014.349,882.308,817.928,759.026,797.759,698.712,578.633,551.985,543.636,636.33,571.538,544.864,563.99,573.431,509.172,428.4,594.295,392.163,419.575,526.338,669.613,637.652,797.978,585.884,656.213,510.171,502.016,464.5,355.281,527.438,406.277,189.324
375.735,618.192,698.324,893,752.667,798.68,991.299,1021.746,877,813.21,762.33,796.97,698.144,575.609,546.195,547.464,636.67,569.519,542.671,565.588,564.017,517.384,429.944,588.384,387.904,422.875,523.925,670.606,645.087,795.81,587.231,655.713,504.473,510.865,456.753,356.925,527.42,415.634,189.787
374.588,615.346,684.743,918.932,759.039,796.412,988.711,1027.325,870.077,812.739,763.635,796.992,697.433,571.219,546.617,553.086,633.774,566.913,542.55,573.676,556.302,526.073,432.944,586.116,385.24,428.975,519.789,667.876,645.261,786.81,588.471,654.653,498.267,517.778,448.616,353.541,524.491,419.768,190.456
367.912,609.477,674.147,947.812,765.402,792.753,984.536,1032.397,865.962,813.572,762.226,796.474,696,565.32,553.188,559.214,630.165,566.24,542.964,580.784,552.31,531.642,437.494,589.768,384.846,439.263,514.962,659.204,638.435,774.285,589.116,652.329,494.925,522.508,440.384,345.733,519.054,418.205,191.809
357.951,601.277,669.191,973.383,769.176,791.68,983.258,1038.111,869.096,813.63,759.557,795.406,695.404,558.844,561.759,563.85,626.791,569,544.05,580.49,553.802,532.391,443.575,597.634,385.885,452.375,510.925,646.088,629.246,764.518,588.76,648.792,496.952,525.865,432.973,334.671,511.866,414.464,193.89
348.51,590.954,670.206,991.203,767.902,795.907,985.454,1042.865,880.279,813.659,758,794.218,696.481,554.656,568.398,565.386,624.67,572.885,546.379,571.853,561.698,528.378,450.306,606.714,387.058,464.288,509.083,633.912,621.58,761.599,586.884,645.991,503.151,527.452,427.877,322.466,505.268,412.455,196.426
342.196,580.446,675.838,998.865,763.451,803.371,988.144,1042.389,893.817,816.681,759.574,792.962,698.615,555.625,571.932,563.929,625.87,574.337,550.179,559.441,574.19,521.695,455.194,613.938,387.702,471.325,510.519,628.015,616.732,764.088,584.041,646.171,509.486,526.175,426.363,312.26,501.286,413.027,198.419
339.147,573.746,684.816,994.444,760.696,809.546,988.629,1033.944,901.519,824.043,763.965,792.188,699.365,562.312,572.752,560.829,630.791,572.115,554.086,549.157,587.664,514.517,454.95,615.5,388.375,472.075,515.91,629.752,613.754,767.92,581.669,650.023,512.37,521.96,429.041,306.904,500.804,414.009,198.625
338,573.854,696.066,977.406,762.382,811.124,986.629,1019.159,898.673,833.645,768.539,793.068,697.231,571.828,570.451,557.257,637.374,568.202,556,545.441,597.44,509.305,448.519,609.446,390.26,468.413,523.865,636.307,611.877,770.401,580.083,655.028,510.719,516.151,435.274,307.616,502.571,412.991,196.25
337.216,581.015,708.779,952.075,765.912,807.928,983.505,1004.54,887.462,840.775,770.322,795.932,692.346,579.805,565.211,553.286,642.13,564.462,554.357,548.961,601.121,507.205,439.163,598.768,393.962,462.788,531.053,643.752,610.942,772.197,578.529,657.5,506.226,510.992,443.007,313.288,504.786,409.339,192.132
336.833,593.292,721.699,926.669,766.275,801.433,982.309,995.952,874.529,842.13,767.591,798.474,687.538,583.891,559.865,548.929,642.687,560.962,549.507,557.373,599.371,508.437,431.569,590.366,399.01,456.612,533.722,648.693,610.29,775.482,576.471,655.634,501.486,508.048,449.849,321.589,505.812,403.768,187.779
338.392,607.454,731.353,908.504,762.549,794.144,985.763,993.413,864.817,838.493,761.165,797.008,686.183,585.484,558.008,545.864,639.209,556.721,542.386,565.422,594.405,512.113,428.188,589.116,403.817,450.45,531.511,649.657,608.254,780.555,575.446,650.574,499.267,507.04,454.349,330.014,504.714,397.125,184.647
342.833,619.738,733.382,899.12,758.304,789.639,994.845,992.214,859.702,833.732,753.783,788.902,688.865,587.07,560.376,546.1,634.009,551.644,534.636,568.069,587.56,517.053,427.619,593.045,408.01,444.825,527.684,647,604.087,784.971,578.43,645.889,501.24,506.579,456.185,336.911,502.455,390.473,183.721
349.588,626.892,725.404,894.203,756.569,791.454,1007.165,989.754,857.577,831.42,748.009,776.549,693.654,588.047,564.376,549.607,630.478,547.721,528.964,563.402,578,521.497,427.913,596.33,411.837,441.413,525.353,643.533,599.826,786.336,587.537,644.384,506.466,505.849,455.932,341.144,501.134,384.312,185.346
357.029,628.223,710.338,888.406,756.549,800.093,1017.515,989.175,856.673,831.964,745.017,765.722,697.788,585.5,567.278,553.657,629.652,548.212,529.136,553.725,564.914,524.391,428.306,594.929,414.404,441.087,524.278,642.898,598.514,785.679,601.198,646.393,512.185,506.206,454.699,342.651,503.116,379.473,189.051
364.48,625.638,695.691,880.564,754.951,812.546,1021.598,994.81,856.096,832.616,744.009,761.654,700.163,577.633,569.023,555.786,629.4,555.356,537.807,544.657,550.871,524.576,429.038,590.143,413.433,442.462,521.534,646.708,601.167,786.723,614.702,650.671,515.993,509.206,454.534,341.479,509.062,377.071,193.176
371.275,622.792,688.831,875.722,749.941,824.32,1018.186,1006.524,855.74,829.993,743.47,765.376,700.663,566.812,571.466,556.014,627.07,568.058,552.271,541.118,540.603,521.795,430.587,585.321,408.087,444.175,515.466,653.774,606.217,791.766,622.612,655.143,518.384,514.032,456.719,338.432,516.705,378.429,196.522
376.314,621.185,692.61,880.647,743,832.784,1009.351,1018.675,856.048,823.203,743.052,774.444,701.125,558.867,575.805,556.743,621.861,581.452,565.129,544.157,537.19,516.073,433.569,582.527,399.702,445.163,507.594,660.401,611.732,798.504,621.653,658.292,522.055,517.73,460.74,334.651,521.723,383.277,199.184
377.706,619.292,704.566,896.361,736.676,836.485,997.629,1025.437,858.154,814.696,744.522,785.662,703.183,559.82,581.797,560.429,615.217,590.913,569.4,551.235,541.06,508.344,437.925,580.946,390.981,445.625,501.699,663.504,616.964,801.891,612.661,659.292,528.726,517.389,464.575,331.438,521.348,389.643,201.559
374.696,614.169,718.287,914.767,732.627,835.082,985.835,1025.151,863.029,809.957,750.504,796.662,706.49,570.516,587.293,566.814,609.191,595.183,563.814,559.108,550.466,501.318,442.631,579.75,383.625,445.325,500.15,662.022,621.862,798.307,599.802,659.069,536.699,512.881,465.986,329.699,516.777,394.902,203.36
368.696,605.923,727.507,925.023,731.343,829.247,977.093,1021.095,870.423,813.406,761.557,805.211,708.952,585.453,590,573.143,606.052,596.625,553.121,566.931,562.845,497.523,446.263,580.473,378.115,443.675,503.669,657.409,626.754,788.927,588.405,659.005,541.925,506.69,464.548,329.87,511.955,397.562,203.382
362.137,598.338,729.088,922.308,733.922,821.072,972.402,1017.325,877.692,824.551,775.043,809.684,708.673,596.773,589.068,577.343,607.443,598.212,543.943,574.873,573.767,497.278,448.669,585.821,374.962,441.212,511,651.912,630.703,778.431,582.091,658.694,541.123,501.579,461.568,331.404,509.339,397.955,201.272
357.255,595.669,724.059,909.256,740.471,813.289,969.381,1014.889,881.644,837.739,786.113,810.579,706.202,600.312,584.368,580.293,613.957,599.923,540.743,581.314,578.578,498.298,450.3,596.554,374.769,438.538,519.895,647.35,632.109,771.394,580.38,655.107,533.973,498.476,459.027,333.356,508.902,397.857,197.676
355.049,598.769,716.301,892.256,748.275,807.876,963.856,1011.19,880.933,846.188,791.156,808.541,703.462,597.047,576.323,583.979,625.043,599.144,544.079,583.784,576.155,498.676,449.819,610.67,377.423,436.125,527.316,645.015,629.239,768.745,580.785,645.458,523.137,496.714,458.808,335.144,509.732,398.714,193.581
355.265,605.362,710.75,878.068,752.529,805.309,953.454,1003.349,877.327,847.536,789.53,803.842,701.279,590.266,565.774,587.614,638.191,593.865,551.714,581.627,570.957,499.106,445.256,624.482,381.51,434.6,529.699,645.482,622.833,767.949,581.859,631.157,511.945,495.468,462.24,335.877,511.509,399.616,189.735
356.029,612.392,710.559,870.85,750.647,804.918,940.722,992.508,874.5,845.072,784.148,797.165,699.913,582.398,555.203,587.486,650.13,585.231,560.957,577.412,569.647,501.874,435.9,634.116,385.683,435.95,525.271,647.569,615.507,765.832,584.463,617.389,502.932,494.556,469,334.233,514.482,398.723,186.926
354.716,617.431,713.971,871.301,743.941,805.278,929.979,982.714,874.365,844.232,777.739,790.692,699.317,574.602,547.511,581.564,657.148,576.635,569.879,573.52,574.526,507.781,425.025,635.643,390.25,441.763,515.436,648.898,609.964,760.803,589.479,610.213,496.315,494.04,476.034,330.452,517.375,395.562,185.654
349.99,618.608,715.412,876.947,735.48,804.258,923.918,978.214,875.019,847.92,770.939,786.015,699.846,567.484,543.82,571.843,656.939,572.25,577.064,569.912,582.267,515.046,417.188,627.161,396.346,451.225,504.045,648.095,606.486,753.474,596.281,612.593,491.014,493.714,479.034,326.61,518.098,392.5,186.301
342.775,615.185,710.838,884.872,727.745,800.206,922.536,980.405,873.24,854.971,762.287,782.241,702.038,561.453,544.068,562.879,649.661,574.452,580.943,565.245,587.56,520.205,415.144,611.411,403.462,460.675,495.654,647.336,603.348,746.241,603.868,622.898,486.473,493.96,475.103,325.185,515.821,391.429,188.118
336.206,608.308,702.853,893.94,723.598,793.32,926.701,988.532,867.702,861.203,752.174,776.94,706.913,556.812,548.887,557.714,638.235,581.269,579.657,559.716,587.733,520.344,418.181,595.688,409.231,467.15,493.398,649.358,599.283,741.971,612.645,635.523,483.384,494.81,465.274,326.753,512.188,391.652,190.154
333.147,600.662,698.471,904.594,725.167,786.464,937.763,999.873,859.048,863.007,743.409,770.263,714.452,554.391,557.647,556.843,626.835,588.096,572.5,554.99,582.716,515.616,424.244,586.759,410.99,470.025,497.338,654.131,595.768,742.591,622.562,644.463,483.712,496.667,453.199,330.212,510.188,391.295,191.684
334.382,594.908,702.743,917.173,732.333,782.495,954.371,1010.96,847.49,859.725,738.809,764.677,722.212,555.68,566.632,559.3,618.991,591.654,561.321,552.539,573.595,509.715,431.425,586.348,406.865,470.312,504.692,659.036,594.986,748.248,630.901,646.972,488.363,499.222,443.507,334.842,512.018,390.884,193.015
338.931,591.692,714.478,928.805,742.304,782.928,970.433,1017.611,832.221,854.391,738.548,761.947,726.317,560.492,569.722,565.393,617.235,591.779,549.943,552.618,561.612,507.238,437.925,591.179,397.673,468.438,511.759,662.051,597.645,757.723,633.455,644.458,496.116,501.23,439.253,339.856,516.464,392.616,194.779
344.02,591.162,727.426,935.143,751.324,787.165,978.247,1016.31,814.769,852.457,740.183,761.361,724.115,565.938,564.286,575.121,621.574,589.962,542.214,554.902,549.259,509.735,442.581,595.643,387.356,464.375,515.82,663.788,601.848,770.161,627.727,640.463,503.733,501.857,440.514,343.979,519.938,398.277,196.36
346.49,592.838,735.779,933.165,757.853,793,975.505,1007.627,801.769,857.957,741.348,760.639,715.577,568.359,553.85,585.757,629.017,586.673,540.286,559.069,539.509,514.258,444.881,596.42,381.346,459.125,515.594,664.927,604.565,785.015,615.826,638.153,508.26,501.754,444.459,345.055,519.08,406.125,196.132
344.608,595.362,737.515,923.692,762.333,798.309,966.351,997.31,801.173,868.775,741.974,760.128,703.269,565.852,544.504,592.379,634.043,581.827,543.921,564.49,534.853,517.351,444.663,593.446,383.24,454.487,511.241,664.584,603.065,800.971,603.306,639.069,509.541,501.833,447.212,342.205,512.982,412.161,193.728
339.069,595.815,733.897,910.707,765.098,802.103,955.814,992.992,815.548,877.819,744.113,763.195,690.683,560.562,540.406,591.914,632.896,576.077,550.043,569.559,536.017,518.099,442.763,588.232,391.712,451.95,504.992,662.175,597.514,814.474,595.174,642.861,509.966,502.048,446.26,337.247,504.509,413.036,190.096
332.422,591.792,727.544,897.556,764.686,805.01,944.691,998.897,838.712,878.71,749.313,772.797,680.567,556.609,541.925,584.629,626.33,570.25,554.621,571.716,541.397,517.397,439.962,581.804,400.788,450.538,500.556,659.124,590.623,821.708,592.702,647.028,511.651,501.5,441.938,332.651,498.893,409.062,187.309
327.902,583.962,720.272,886.361,758.971,807.969,931.485,1013.635,860.298,871.435,756.435,787.165,673.625,556.602,547.053,572.714,619.165,565.115,555.421,568.363,547.862,514.815,437.881,575.42,405.413,447.875,501.226,656.547,586.254,821.109,593.008,648.023,515.493,499.413,436.815,329.425,499.366,403.232,187.088
326.804,575.523,713.331,879.436,748.637,809.825,918.165,1031.23,873.067,860.659,761.87,799.805,669.221,559.773,553.128,559.314,616.6,561.933,553.821,559.441,553.509,509.576,437.444,571.107,404.712,443.138,507.361,653.832,586.819,814.62,591.959,643.926,521.815,496.397,433.459,326.466,504.375,398.116,189.015
328.098,568.831,707.382,880.406,737.814,808.804,910.041,1044.27,876.288,850.239,761.313,803.782,666.01,562.367,558.594,548.614,620.409,562.837,552.829,546.98,558.129,503.166,438.888,570,400.356,439.138,516.414,649.095,591.819,805.263,587.38,636.56,529.815,493.262,433.568,323.164,508.804,393.982,191.206
329.304,564.615,703.691,891.842,731.245,804.505,911.526,1046.786,874.837,841.413,752.043,797.549,663.298,561.547,563.872,544.107,627.487,568.913,553.886,534.02,562.897,499.06,441.225,570.214,394.385,439.65,524.805,642.015,598.471,794.628,580.347,630.431,537.027,490.936,437.459,321.11,507.973,389.312,192.235
329.039,564.362,703.14,911.226,730.775,798.412,921.443,1037.429,873.952,833.319,735.4,785.459,661.077,558.906,569.353,546.129,632.939,577.106,556.143,523.324,568.534,498.881,442.45,569.143,387.529,445.462,530.414,634.336,603.674,783.182,574.025,629.477,539.432,489.516,443.788,322.226,502.08,382.902,192.051
328.725,569.377,705.5,931.15,735.627,792.433,934.103,1020.563,873.885,824.913,716.661,773.962,660.24,559.672,573.617,551.029,633.496,582.125,557.657,517.275,575.31,500.848,441.025,566.312,381.558,452.325,532.586,627.737,606.841,772.044,571.851,633.824,535.582,488.008,449.671,326.548,495.812,375.188,191.941
330.794,578.577,710.206,945.03,743.333,788.577,943.742,1003.857,868.654,815.471,702.2,766.617,662.029,567.211,574.256,554.679,629.096,581.529,556.586,517.618,582.44,501.589,436.656,564.107,379.51,454.312,531.541,623.365,609.529,763.248,575.38,640.718,528.788,486.095,452.5,331.959,494.509,367.75,192.103
336.029,588.223,717.147,952.158,751.725,788.557,947.021,991.817,852.462,805.08,695.33,762.444,666.74,579.273,570.827,556.014,621.983,578.096,551.357,524.961,588.043,499.523,430.706,564.821,383.673,449.4,527.316,623.036,613.348,758.547,583.397,646.482,524.185,484.183,452.055,336.315,500.491,362.812,191.985
343.137,594.9,725.243,955.466,760.49,792.237,944.34,982.611,828.01,796,696.061,757.887,673.221,588.758,564.977,556.771,614.574,576.731,542.829,537.412,590.836,495.51,424.806,567.884,394.192,442.275,521.211,629.007,618.507,759.547,592.091,649.143,524.986,482.603,451.007,338.904,511.223,362.795,190.875
350.431,598.808,732.235,955.504,770.078,797.443,937.608,973.119,806.49,792.717,702.53,752.143,678.394,589.672,559.263,558.471,608.487,579.99,534.571,550.137,591.052,492.397,419.931,570.527,407.702,439.975,516.105,641.226,623.254,766.766,596.438,648.884,530.274,480.659,452.24,340.178,521.509,368.527,188.949
356.373,601.715,735.772,950.278,780.275,801.309,928.742,964.175,799.385,798.21,712.183,748.639,678.904,581.883,555.564,560.671,604.652,586.49,530.4,557.971,589.853,492.662,416.587,570.134,420.26,445.587,514.466,655.518,625.043,778.007,593.364,646.968,536.568,477.698,456.781,340.521,526.491,377.759,187.412
360.275,604.438,735.294,940.376,788.235,803.103,919.897,959.595,809.76,810.696,721.852,751.233,673.019,571.281,554.18,561.636,603.539,592.163,530.957,557.961,587.509,497.007,415.225,567.045,427.49,455.4,516.436,665.869,622.833,787.891,584.273,644.273,540.206,474.429,462.664,340.11,524.464,387.036,187.456
361.725,606.338,732.676,930.008,789.275,804.433,913.464,960.611,830.519,824.783,729.287,759.083,663.288,564.469,554.692,560.057,605.226,592.577,534.371,552.804,583.293,503.04,416.188,563.536,426.558,463.562,519.729,668.869,618.652,791.255,574.769,640.273,539.281,472.881,467.486,339.63,517.196,393.196,189
361.225,607.069,730.206,921.722,780.892,806.948,911.402,965.238,850.942,835.449,734.443,766.812,655.317,562.586,556.18,555.514,608.861,586.481,538.007,548.637,576.362,506.762,419.225,561.607,417.75,467.337,521.098,665.263,615.949,786.891,569.488,634.898,534.233,474.056,469.219,339.61,509.205,395.723,191.118
360.098,607.423,728.853,913.857,764.794,811.495,914.423,971.167,863.24,840.514,738.844,770.158,654.144,561.742,557.692,548.75,613.087,576.846,540.436,550.765,566.336,505.483,424,560.777,405.462,467.375,518.323,658.153,616.775,777.314,568.793,629.13,528.473,477.016,467.658,339.164,504.402,395.464,192.875
359.529,608.423,728.015,903.632,747.137,816.515,922.515,977.063,865.74,840.087,743.583,769.023,661.567,558.156,558.767,542.457,616.348,568.74,541.6,558.755,553.241,499.159,428.862,559.67,395.471,464.438,511.466,650.577,620.225,766.102,569.926,624.755,526.158,479.738,464.021,337.568,504.027,393.652,193.507
359.686,610.215,726.882,891.932,733.804,819.536,934.144,981.016,860.952,835.319,747.757,766.248,675.019,552.742,559.549,539.45,617.339,565.25,541.414,567.382,538.914,491.007,431.7,558.562,390.904,458.688,503.113,643.664,623.493,756.796,570.992,623.232,529.418,480.897,460.13,335.925,506.634,390.893,192.294
360.598,612.1,725.265,883.053,727.48,819.649,947.082,981.389,853.327,828.029,749.313,763.669,690.452,548.578,561.09,540.643,615.861,565.596,539.636,572.196,527.845,484.212,432.131,559.661,391.25,451.9,497.015,637.387,625.225,752.599,572.331,625.167,537.363,480.746,456.877,336.397,509.446,387.134,188.963
362.059,613.115,723.676,881.669,727.686,818.711,959.299,978.73,847.279,820.841,746.2,761.496,703.923,546.984,564.226,543.814,612.965,567.51,537.529,572.255,524.603,481.338,432.337,565.259,393.375,446.375,496.053,631.591,625.58,754.657,575.124,629.699,547.774,481.008,454.021,340.356,509.848,381.786,184.39
363.343,612.323,722.007,889.361,732.451,818.608,968.907,975.659,845.404,817.065,737.139,760.12,712.423,547.102,568.534,545.471,610.783,569.837,537.321,569.196,529.276,483.53,435.069,575.062,394.673,442.9,500.496,626.993,625.819,761.131,579.545,634.458,557.658,483.238,451.041,346.534,506.268,375.027,179.941
362.647,609.262,719.324,903.932,739.373,819.67,972.67,976.429,848.279,819.355,723.548,760.549,714.365,547.516,572.632,544.886,610.791,572.298,540.6,565.01,538.078,490.51,440.331,585.67,393.183,439.85,507.271,626.277,627.022,767.657,584.859,637.171,563.301,487.167,448.562,352.068,500.429,368.464,176.618
357.98,603.277,714.066,919.955,745.627,820.866,968.722,984.278,853.26,828.333,710.487,763.323,709.779,548.008,575.158,543.929,612.8,573.606,545.929,560.206,545.931,500.94,445.919,592.571,388.087,435.1,512.617,631.365,629.058,770.109,590.355,637.694,562.308,490.111,447.61,353.856,496.33,364.634,174.581
350.235,595.085,704.279,931.331,749.02,821.701,958.711,999.048,856.221,840.732,704.513,767.241,701.288,549.219,575.812,544.521,614.696,571.635,550.293,555.441,549.922,512.417,449.362,593.312,381.298,428.862,513.639,640.832,631.065,767.073,594.802,637.602,554.842,489.27,448.11,350.842,496.929,365.098,174.096
342.333,587.562,690.706,933.887,748.471,822.619,947.495,1015.778,854.625,850.058,709.391,771.564,692.731,553.109,574.782,545.636,614.748,565.385,551.764,552.127,550.121,521.927,448.731,589.304,377.548,423.688,510.128,650.394,630.572,760.876,596.413,637.681,542.856,484.706,448.699,345.39,501.134,369.679,175.287
336.755,584.923,677.096,927.812,745.118,824.835,938.309,1027.246,849.087,850.384,723.504,776.045,687.327,560.703,571.985,544.293,613.704,556.615,550.786,551.029,548.319,526.232,443.55,583.911,380.788,422.462,504.15,655.547,627.551,756.65,594.562,637.255,528.527,479.333,448.938,341.315,504.902,376.071,177.066
333.324,589.292,668.919,918.038,741.216,827.794,930.99,1029.032,842.404,840.732,740.348,781.098,685.827,571.438,566.519,538.579,613.974,548.625,548.779,551.206,546.836,523.338,434.862,580.125,389.837,426.237,499.271,654.577,623.891,759.022,591.38,635.579,513.884,475.667,449.5,341.356,505.134,381.062,178.382
331.422,598.854,669.493,910.496,738.902,828.701,925.124,1022.524,836.894,826.065,752.939,786.992,687.385,582.859,558.03,529.536,616.696,544.346,546.736,551.647,547.155,514.013,425.55,578.527,399.173,432.375,499.744,649.197,621.225,768.518,589.909,633.264,502.274,474.095,451.308,344.178,501.571,383.161,179.294
331.441,608.985,678.544,907.88,739.216,824.948,924.155,1013.365,833.183,813.783,757.835,793.451,691.394,592.445,548.15,521.229,619.774,545.5,545.093,552.608,549.345,503.132,419.394,577.777,404.231,436.875,507.09,642.832,618.464,781.759,590.578,631.542,497.048,474.357,453.603,347.068,495.902,383.393,180.478
334.098,615.608,692.25,908.098,742.745,818.175,931.505,1006.294,830.663,809.022,757.409,799.376,696.846,598.812,539.887,517.3,619.191,552.106,544.914,555.392,552.534,497.179,418.325,576.75,405.077,438.562,518.842,638.577,613.819,793.321,591.339,630.986,499.842,476.73,454.575,347.322,489.973,382.866,182.199
338.363,617.1,705.059,908.045,750.147,813.464,946.01,1001.143,828.942,812.355,757.452,802.609,700.827,601.523,536.038,519.657,612.374,562.115,547.857,561.422,556.379,498.881,421.056,576.188,405.404,440.688,528.895,637.117,607.536,798.511,590.785,631.148,508.219,482.341,453.308,344.466,485.589,382.107,184.61
341.824,614.546,712.743,907.444,760.304,812.649,961.814,995.325,828.654,821.123,761.957,801.647,699.029,600.172,537.617,526.571,601.617,572.135,554.414,570.735,561.259,505.57,425.031,578.339,409.173,447.788,531.774,637.277,601.891,796.358,588.975,631.208,517.206,490.579,450.521,340.562,485.179,381.161,187.86
342.951,609.669,715.14,908.053,769.941,811.876,973.186,987.635,829.731,831.725,769.722,797.414,689.423,594.977,543.459,534.657,593.026,579.25,563.364,581.186,567.526,511.457,428.4,584.92,417.26,460.712,526.955,638.358,598.601,790.212,586.843,630.667,522.514,498.81,447.301,338.137,490.732,380.946,192.154
341.627,604.138,715.243,909.654,776.098,807.175,978.464,980.032,829.663,840.486,774.974,793.278,674.654,587.172,551.842,540.807,590.53,583.663,572.593,588.235,572.595,512.046,430.531,595.339,427.231,475.125,518.436,641.073,597.333,785.416,584.835,629.514,522.644,503.929,444.432,337.877,502.036,382.321,196.779
338.745,599.431,714.603,909.684,778.598,800.588,979.66,975.476,825.683,843.58,773.139,792.226,660.779,580.031,560.782,544.371,593.104,588.058,580.586,586.627,572.25,506.848,430.85,606.054,434.827,484.25,510.451,646.467,596.5,785.504,582.818,628.477,519.87,504.611,442.308,337.945,515.589,385.062,200.463
335.706,596.685,712.61,905.782,778.382,797.804,978.103,975.69,818.981,838.507,764.748,794.226,653.798,576.461,568.669,546.914,597.035,594.346,584.971,574.961,564.836,499.152,429.256,612.625,436.875,484.2,505.368,654.547,595.486,788.803,580.306,628.074,518.034,501.008,440.432,336.281,525.527,387.955,202.426
333.559,595.923,707.89,898.624,775.196,802.113,972.742,980.048,815.202,826.217,755.6,796.331,656.327,577.125,574.158,550.436,600.73,601.019,583.436,558.608,553.845,493.384,426.894,612.714,433.038,476.575,503.346,664.029,595.464,788.672,576.868,628.273,519.808,494.429,437.849,333.432,526.455,389.696,202.868
332.863,595.669,700.449,892.323,768.176,811.165,963.144,986.484,819.279,811.246,750.591,796.444,666.144,578.555,576.887,555.057,605.739,604.51,577.143,546.392,545.138,491.762,425.625,608.107,426.125,466.337,503.113,672.591,598.812,778.569,573.446,629.12,524.322,486.944,434.404,331.89,517.92,390.009,202.338
332.804,593.785,690.824,891.211,756.324,819.794,952.124,992.714,830.519,799.826,750.626,795.857,678.394,576.727,578.09,559.271,613.217,603.452,571.714,544.314,541.466,494.013,427.038,603.625,419.654,457.663,502.083,677.679,606.5,758.482,571.876,631.232,528.678,480.802,431.911,332.836,505.384,389.152,201.066
331.627,588.577,680.676,895.94,738.912,824.845,944.474,997.198,842.74,796.101,753.087,797.789,689.808,571.055,578.729,562.443,620.835,600.202,573.107,551.559,541.414,498.861,430.825,604.179,415.308,452.263,499.233,679.504,615.754,736.387,573.504,634.319,529.397,476.936,432.863,335.205,495.875,388.259,199.353
327.52,580.177,672.529,902.271,717.333,826.536,942.732,999.476,850.048,800.152,755.565,802.722,699.788,565.328,578.609,565.786,624.93,598.413,581.457,561.941,541.026,506.384,434.706,610.688,412.558,451.25,496.451,679.781,621.674,723.015,577.893,636.162,524.822,473.833,437,336.527,493.188,388.777,197.904
320.735,571.685,669.919,905.053,697.049,827.32,943.825,999.238,850.923,807.688,756.983,807.12,708.231,563.508,576.474,571.271,624.548,597.692,591.343,568.627,538.293,516.311,435.837,619.277,409.894,455.175,496.474,680.504,620.87,724.591,583.372,634.301,516.171,469.683,440.719,335.637,495.911,392.464,197.051
313.637,567.292,676.191,903.647,686.392,829.082,942.01,995.675,847.135,812.565,756.617,807.444,713.99,566.266,572.278,578.914,622.626,594.731,596.457,568.304,532.888,526.126,433.075,623.402,406.202,462.763,500.361,680.978,614.362,740.423,588.471,628.958,507.247,465.286,440.473,333.527,499.67,399.732,196.397
