Points0,Points1,Points2,cell,,,comm0,proc_300_cor7,proc_300_cor9,intensity
20.889,28.10126582,16.632,137,,,0,36,98,6147.5
21.12,28.10126582,6.237,138,,,2,36,64,8097
22.308,28.10126582,10.461,139,,,2,36,64,7909.1
0.165,28.09127249,12.441,1,,,1,36,64,10731
0.132,28.09127249,5.841,2,,,1,36,64,9070.4
0.264,28.09127249,3.663,3,,,2,36,64,8067.2
0.396,28.09127249,9.537,4,,,0,36,64,12195
0.594,28.09127249,6.105,5,,,2,36,64,9000
0.66,28.09127249,1.518,6,,,0,36,64,9657.7
0.825,28.09127249,16.533,7,,,2,36,64,8682.8
0.891,28.09127249,4.356,8,,,2,36,64,9718.8
0.891,28.09127249,2.508,9,,,2,36,64,8565.5
0.99,28.09127249,8.283,10,,,0,36,64,10733
1.023,28.09127249,11.22,11,,,0,36,64,11702
1.188,28.09127249,8.91,12,,,1,36,64,10845
1.353,28.09127249,16.434,13,,,2,36,64,9107.3
1.419,28.09127249,7.557,14,,,0,36,64,9982.2
1.782,28.09127249,12.804,15,,,0,36,64,10663
2.211,28.09127249,1.023,16,,,1,36,10,8609.7
2.211,28.09127249,9.768,17,,,0,36,10,12053
2.508,28.09127249,13.035,18,,,1,36,98,11658
2.442,28.09127249,7.392,19,,,2,36,98,9902.8
2.475,28.09127249,2.772,20,,,1,36,98,9925.5
2.64,28.09127249,1.551,21,,,1,36,98,9176
2.772,28.09127249,8.382,22,,,0,36,98,11937
2.805,28.09127249,10.461,23,,,0,36,98,12515
3.531,28.09127249,16.797,24,,,0,36,98,9326.9
3.465,28.09127249,8.019,25,,,1,36,98,10849
3.762,28.09127249,7.128,26,,,0,36,98,11845
3.663,28.09127249,4.785,27,,,1,36,98,9957.4
3.861,28.09127249,12.276,28,,,0,36,98,11575
3.828,28.09127249,7.92,29,,,1,36,98,11948
4.125,28.09127249,5.511,30,,,0,36,62,10379
4.158,28.09127249,0.462,31,,,1,36,62,8590.9
4.29,28.09127249,13.959,32,,,0,36,98,10993
4.356,28.09127249,9.702,33,,,1,36,98,10990
4.587,28.09127249,11.781,34,,,1,36,98,10863
4.785,28.09127249,10.164,35,,,0,36,98,10423
4.917,28.09127249,11.22,36,,,0,36,98,11263
4.983,28.09127249,0.759,37,,,1,36,62,8700.4
5.016,28.09127249,5.412,38,,,0,36,62,10101
5.214,28.09127249,12.441,39,,,2,36,62,10991
5.313,28.09127249,11.715,40,,,2,36,98,10960
5.346,28.09127249,7.227,41,,,2,36,98,10988
5.478,28.09127249,10.725,42,,,0,36,98,12057
5.577,28.09127249,9.108,43,,,2,36,98,10701
5.709,28.09127249,4.158,44,,,0,36,98,9180.2
5.676,28.09127249,5.94,45,,,0,36,98,11978
5.775,28.09127249,4.62,46,,,2,36,98,9575
5.907,28.09127249,15.345,47,,,0,36,98,10600
6.006,28.09127249,7.953,48,,,2,36,10,10742
6.138,28.09127249,11.88,49,,,2,36,10,11627
6.072,28.09127249,4.983,50,,,1,36,10,11795
6.336,28.09127249,13.002,51,,,0,36,10,11364
6.567,28.09127249,4.587,52,,,0,36,10,10370
6.798,28.09127249,8.085,53,,,2,36,10,11286
6.666,28.09127249,3.234,54,,,1,36,10,9956
6.765,28.09127249,10.626,55,,,1,36,10,10732
6.831,28.09127249,14.091,56,,,0,36,10,10833
6.93,28.09127249,15.081,57,,,2,36,10,9366.7
7.095,28.09127249,3.234,58,,,0,36,10,9881.6
7.095,28.09127249,11.319,59,,,0,36,98,10852
7.326,28.09127249,5.775,60,,,0,36,98,10497
7.59,28.09127249,10.527,61,,,1,36,98,11140
7.722,28.09127249,8.184,62,,,0,36,10,10476
7.689,28.09127249,11.748,63,,,2,36,10,11095
7.689,28.09127249,16.401,64,,,2,36,10,8072.5
7.887,28.09127249,12.837,65,,,2,36,10,11205
8.085,28.09127249,4.62,66,,,2,36,10,9134.1
8.25,28.09127249,5.544,67,,,0,36,10,11375
8.415,28.09127249,7.392,68,,,0,36,10,12023
8.646,28.09127249,9.339,69,,,2,36,10,11022
8.547,28.09127249,8.217,70,,,0,36,10,11112
8.514,28.09127249,3.993,71,,,0,36,10,8987.2
8.712,28.09127249,1.716,72,,,1,36,15,8043
8.646,28.09127249,5.214,73,,,2,36,15,10200
9.075,28.09127249,7.491,74,,,0,36,15,11980
9.075,28.09127249,12.012,75,,,0,36,15,11636
9.042,28.09127249,10.461,76,,,0,36,10,13014
9.141,28.09127249,13.035,77,,,0,36,10,10398
9.405,28.09127249,4.719,78,,,1,36,10,9233
9.867,28.09127249,3.927,79,,,0,36,15,8876.5
9.867,28.09127249,6.765,80,,,0,36,15,10958
10.329,28.09127249,4.455,81,,,0,36,15,9768.8
10.56,28.09127249,0.891,82,,,1,36,79,7867.8
10.923,28.09127249,3.531,83,,,0,36,79,9672.3
10.956,28.09127249,7.59,84,,,1,36,79,11021
11.451,28.09127249,9.438,85,,,2,36,79,11295
11.484,28.09127249,4.257,86,,,1,36,79,10034
11.682,28.09127249,16.335,87,,,0,36,79,8467.8
11.715,28.09127249,6.204,88,,,0,36,79,10687
11.814,28.09127249,5.412,89,,,1,36,79,10105
12.243,28.09127249,10.725,90,,,0,36,79,11016
12.507,28.09127249,5.61,91,,,2,36,79,10133
12.705,28.09127249,3.729,92,,,1,36,79,8700.9
12.837,28.09127249,5.082,93,,,2,36,79,10852
12.87,28.09127249,1.353,94,,,2,36,79,8134.1
13.332,28.09127249,7.656,95,,,0,36,79,10615
13.299,28.09127249,14.52,96,,,0,36,79,9822.9
13.563,28.09127249,16.863,97,,,0,36,79,7845.5
13.53,28.09127249,10.098,98,,,0,36,79,13447
13.629,28.09127249,9.372,99,,,2,36,79,11739
13.728,28.09127249,10.791,100,,,0,36,79,11540
13.893,28.09127249,5.082,101,,,2,36,79,9201.8
13.959,28.09127249,6.468,102,,,2,36,79,10291
14.454,28.09127249,0.726,103,,,1,36,79,7772.2
14.388,28.09127249,4.29,104,,,1,36,79,9512.8
14.388,28.09127249,14.355,105,,,2,36,79,9026.5
14.652,28.09127249,10.626,106,,,0,36,79,12239
14.751,28.09127249,8.58,107,,,0,36,79,10753
15.279,28.09127249,8.91,108,,,2,36,79,10854
15.477,28.09127249,7.26,109,,,1,36,79,10102
15.576,28.09127249,8.712,110,,,1,36,79,10637
15.642,28.09127249,9.537,111,,,1,36,79,10694
15.873,28.09127249,12.606,112,,,1,36,79,10236
16.401,28.09127249,4.356,113,,,0,36,79,9163.8
16.368,28.09127249,10.923,114,,,0,36,79,11875
16.599,28.09127249,9.24,115,,,1,36,79,10812
16.83,28.09127249,10.032,116,,,0,36,79,10891
16.929,28.09127249,7.722,117,,,0,36,79,10883
16.929,28.09127249,6.237,118,,,0,36,79,10294
17.391,28.09127249,6.996,119,,,1,36,79,10165
17.919,28.09127249,9.108,120,,,0,36,79,10740
18.117,28.09127249,16.896,121,,,2,44,79,7933.3
18.084,28.09127249,8.481,122,,,0,44,79,10418
18.381,28.09127249,7.326,123,,,0,44,79,11007
18.645,28.09127249,7.722,124,,,0,21,79,9428.6
18.48,28.09127249,13.794,125,,,0,21,79,11309
19.008,28.09127249,10.131,126,,,0,21,79,9687.5
19.14,28.09127249,10.824,127,,,1,14,79,9341.5
19.305,28.09127249,4.554,128,,,0,14,79,9307.7
19.239,28.09127249,8.613,129,,,0,14,79,9964.6
19.272,28.09127249,16.896,130,,,2,14,79,7792.7
19.338,28.09127249,16.038,131,,,0,14,79,7186
20.031,28.09127249,5.775,132,,,0,36,79,10175
20.163,28.09127249,8.811,133,,,2,36,79,9825.3
20.229,28.09127249,10.395,134,,,1,36,79,9506.5
20.691,28.09127249,13.134,135,,,0,36,79,9484.4
20.856,28.09127249,3.465,136,,,2,36,79,8879.5
20.889,28.09127249,16.632,137,,,2,36,79,6082
21.12,28.09127249,6.237,138,,,0,36,79,8127.3
22.308,28.09127249,10.461,139,,,0,23,79,7890.4
0.165,28.08127915,12.441,1,,,0,23,79,10792
0.132,28.08127915,5.841,2,,,0,36,79,9042.3
0.264,28.08127915,3.663,3,,,0,36,79,8097
0.396,28.08127915,9.537,4,,,1,36,10,12168
0.594,28.08127915,6.105,5,,,0,36,10,9011.1
0.66,28.08127915,1.518,6,,,1,36,10,9644.1
0.825,28.08127915,16.533,7,,,1,36,10,8682.8
0.891,28.08127915,4.356,8,,,0,36,10,9750
0.891,28.08127915,2.508,9,,,0,36,28,8627.6
0.99,28.08127915,8.283,10,,,1,36,28,10683
1.023,28.08127915,11.22,11,,,1,36,28,11667
1.188,28.08127915,8.91,12,,,0,36,28,10916
1.353,28.08127915,16.434,13,,,0,36,28,9079.6
1.419,28.08127915,7.557,14,,,0,36,28,9988.2
1.782,28.08127915,12.804,15,,,0,36,28,10576
2.211,28.08127915,1.023,16,,,0,36,28,8594.8
2.211,28.08127915,9.768,17,,,1,36,28,12053
2.508,28.08127915,13.035,18,,,0,36,28,11658
2.442,28.08127915,7.392,19,,,0,36,28,9909.7
2.475,28.08127915,2.772,20,,,1,36,15,9956.5
2.64,28.08127915,1.551,21,,,0,36,15,9192
2.772,28.08127915,8.382,22,,,1,36,15,12070
2.805,28.08127915,10.461,23,,,1,36,15,12502
3.531,28.08127915,16.797,24,,,1,36,15,9307.7
3.465,28.08127915,8.019,25,,,0,36,15,10884
3.762,28.08127915,7.128,26,,,1,36,15,11772
3.663,28.08127915,4.785,27,,,0,36,15,9925.5
3.861,28.08127915,12.276,28,,,1,36,15,11519
3.828,28.08127915,7.92,29,,,1,36,15,11990
4.125,28.08127915,5.511,30,,,1,36,15,10403
4.158,28.08127915,0.462,31,,,0,36,15,8647.7
4.29,28.08127915,13.959,32,,,0,36,18,11000
4.356,28.08127915,9.702,33,,,0,36,18,10971
4.587,28.08127915,11.781,34,,,0,36,18,10786
4.785,28.08127915,10.164,35,,,1,36,18,10471
4.917,28.08127915,11.22,36,,,1,36,18,11250
4.983,28.08127915,0.759,37,,,0,36,18,8689.1
5.016,28.08127915,5.412,38,,,1,36,18,10079
5.214,28.08127915,12.441,39,,,0,36,18,11028
5.313,28.08127915,11.715,40,,,1,36,18,10972
5.346,28.08127915,7.227,41,,,0,36,18,10988
5.478,28.08127915,10.725,42,,,1,36,18,12069
5.577,28.08127915,9.108,43,,,1,36,18,10692
5.709,28.08127915,4.158,44,,,0,36,18,9261.3
5.676,28.08127915,5.94,45,,,0,36,18,11939
5.775,28.08127915,4.62,46,,,0,36,18,9637.5
5.907,28.08127915,15.345,47,,,1,36,18,10600
6.006,28.08127915,7.953,48,,,0,36,18,10736
6.138,28.08127915,11.88,49,,,0,36,28,11670
6.072,28.08127915,4.983,50,,,1,36,28,11818
6.336,28.08127915,13.002,51,,,1,36,28,11331
6.567,28.08127915,4.587,52,,,1,36,18,10410
6.798,28.08127915,8.085,53,,,0,36,18,11327
6.666,28.08127915,3.234,54,,,0,36,18,10033
6.765,28.08127915,10.626,55,,,0,36,18,10845
6.831,28.08127915,14.091,56,,,1,36,18,10764
6.93,28.08127915,15.081,57,,,0,36,18,9411.1
7.095,28.08127915,3.234,58,,,1,36,18,9914.5
7.095,28.08127915,11.319,59,,,0,36,28,10857
7.326,28.08127915,5.775,60,,,1,36,28,10457
7.59,28.08127915,10.527,61,,,1,36,28,11155
7.722,28.08127915,8.184,62,,,1,36,28,10446
7.689,28.08127915,11.748,63,,,1,36,28,11107
7.689,28.08127915,16.401,64,,,0,36,28,8058
7.887,28.08127915,12.837,65,,,1,36,28,11045
8.085,28.08127915,4.62,66,,,0,36,28,9085.4
8.25,28.08127915,5.544,67,,,1,36,28,11362
8.415,28.08127915,7.392,68,,,1,36,28,11962
8.646,28.08127915,9.339,69,,,0,36,28,11004
8.547,28.08127915,8.217,70,,,1,36,28,11159
8.514,28.08127915,3.993,71,,,1,36,28,9064.1
8.712,28.08127915,1.716,72,,,0,36,28,8037.6
8.646,28.08127915,5.214,73,,,0,36,28,10162
9.075,28.08127915,7.491,74,,,1,36,28,11980
9.075,28.08127915,12.012,75,,,1,36,28,11722
9.042,28.08127915,10.461,76,,,1,36,28,13071
9.141,28.08127915,13.035,77,,,1,36,28,10388
9.405,28.08127915,4.719,78,,,0,36,28,9215.9
9.867,28.08127915,3.927,79,,,1,36,28,8888.2
9.867,28.08127915,6.765,80,,,1,36,72,10979
10.329,28.08127915,4.455,81,,,1,36,72,9747.3
10.56,28.08127915,0.891,82,,,0,36,72,7867.8
10.923,28.08127915,3.531,83,,,1,36,72,9644.1
10.956,28.08127915,7.59,84,,,1,36,28,10995
11.451,28.08127915,9.438,85,,,0,36,28,11290
11.484,28.08127915,4.257,86,,,0,36,28,10009
11.682,28.08127915,16.335,87,,,1,36,28,8549.7
11.715,28.08127915,6.204,88,,,0,36,28,10672
11.814,28.08127915,5.412,89,,,0,36,28,10118
12.243,28.08127915,10.725,90,,,1,36,28,11032
12.507,28.08127915,5.61,91,,,0,36,28,10125
12.705,28.08127915,3.729,92,,,0,36,72,8786.3
12.837,28.08127915,5.082,93,,,0,36,72,10835
12.87,28.08127915,1.353,94,,,0,36,72,8182.9
13.332,28.08127915,7.656,95,,,1,36,72,10554
13.299,28.08127915,14.52,96,,,1,35,72,9760.4
13.563,28.08127915,16.863,97,,,1,35,72,7829.3
13.53,28.08127915,10.098,98,,,1,35,72,13432
13.629,28.08127915,9.372,99,,,0,35,72,11727
13.728,28.08127915,10.791,100,,,1,35,72,11573
13.893,28.08127915,5.082,101,,,0,35,72,9188.6
13.959,28.08127915,6.468,102,,,0,35,72,10230
14.454,28.08127915,0.726,103,,,0,35,72,7761.1
14.388,28.08127915,4.29,104,,,0,35,72,9532.1
14.388,28.08127915,14.355,105,,,0,35,28,9046.4
14.652,28.08127915,10.626,106,,,1,35,28,12213
14.751,28.08127915,8.58,107,,,1,35,28,10741
15.279,28.08127915,8.91,108,,,0,35,28,10793
15.477,28.08127915,7.26,109,,,0,35,28,10148
15.576,28.08127915,8.712,110,,,0,35,28,10670
15.642,28.08127915,9.537,111,,,0,35,28,10694
15.873,28.08127915,12.606,112,,,1,35,28,10181
16.401,28.08127915,4.356,113,,,1,35,28,9133.6
16.368,28.08127915,10.923,114,,,1,36,28,11875
16.599,28.08127915,9.24,115,,,0,36,28,10842
16.83,28.08127915,10.032,116,,,1,36,28,10885
16.929,28.08127915,7.722,117,,,1,36,50,11007
16.929,28.08127915,6.237,118,,,1,36,50,10370
17.391,28.08127915,6.996,119,,,1,36,50,10188
17.919,28.08127915,9.108,120,,,0,36,50,10726
18.117,28.08127915,16.896,121,,,0,36,50,7923.8
18.084,28.08127915,8.481,122,,,1,36,50,10438
18.381,28.08127915,7.326,123,,,1,36,50,11065
18.645,28.08127915,7.722,124,,,1,36,50,9480.5
18.48,28.08127915,13.794,125,,,1,36,50,11198
19.008,28.08127915,10.131,126,,,1,36,50,9762.5
19.14,28.08127915,10.824,127,,,0,36,50,9422.8
19.305,28.08127915,4.554,128,,,1,36,50,9288.5
19.239,28.08127915,8.613,129,,,1,36,105,9982.3
19.272,28.08127915,16.896,130,,,0,36,105,7865.9
19.338,28.08127915,16.038,131,,,1,36,105,7093
20.031,28.08127915,5.775,132,,,0,36,105,10088
20.163,28.08127915,8.811,133,,,1,36,105,9873.5
20.229,28.08127915,10.395,134,,,0,36,105,9441.6
20.691,28.08127915,13.134,135,,,1,36,105,9562.5
20.856,28.08127915,3.465,136,,,0,36,105,8831.3
20.889,28.08127915,16.632,137,,,0,36,105,6049.2
21.12,28.08127915,6.237,138,,,1,36,105,8109.1
22.308,28.08127915,10.461,139,,,1,36,105,7887.7
0.165,28.07128581,12.441,1,,,1,36,105,10800
0.132,28.07128581,5.841,2,,,1,36,105,9000
0.264,28.07128581,3.663,3,,,1,36,105,8074.6
0.396,28.07128581,9.537,4,,,0,36,105,12212
0.594,28.07128581,6.105,5,,,1,36,7,9055.6
0.66,28.07128581,1.518,6,,,0,36,7,9594.6
0.825,28.07128581,16.533,7,,,1,36,7,8696.6
0.891,28.07128581,4.356,8,,,1,36,7,9725
0.891,28.07128581,2.508,9,,,1,36,7,8510.3
0.99,28.07128581,8.283,10,,,1,36,7,10776
1.023,28.07128581,11.22,11,,,0,36,7,11722
1.188,28.07128581,8.91,12,,,1,36,7,10871
1.353,28.07128581,16.434,13,,,1,36,7,9062.3
1.419,28.07128581,7.557,14,,,1,36,7,10000
1.782,28.07128581,12.804,15,,,1,36,7,10641
2.211,28.07128581,1.023,16,,,1,36,7,8617.1
2.211,28.07128581,9.768,17,,,0,36,7,12075
2.508,28.07128581,13.035,18,,,1,36,62,11674
2.442,28.07128581,7.392,19,,,0,36,62,9902.8
2.475,28.07128581,2.772,20,,,0,36,62,9981.4
2.64,28.07128581,1.551,21,,,1,36,95,9164
2.772,28.07128581,8.382,22,,,0,14,95,12196
2.805,28.07128581,10.461,23,,,0,14,62,12529
3.531,28.07128581,16.797,24,,,0,14,62,9307.7
3.465,28.07128581,8.019,25,,,1,14,95,10904
3.762,28.07128581,7.128,26,,,0,14,95,11802
3.663,28.07128581,4.785,27,,,1,14,95,9989.4
3.861,28.07128581,12.276,28,,,0,14,95,11538
3.828,28.07128581,7.92,29,,,0,14,95,12000
4.125,28.07128581,5.511,30,,,0,14,95,10423
4.158,28.07128581,0.462,31,,,1,14,95,8681.8
4.29,28.07128581,13.959,32,,,1,14,95,11015
4.356,28.07128581,9.702,33,,,1,14,95,11029
4.587,28.07128581,11.781,34,,,0,14,95,10815
4.785,28.07128581,10.164,35,,,0,14,95,10471
4.917,28.07128581,11.22,36,,,0,36,95,11263
4.983,28.07128581,0.759,37,,,1,36,95,8749.1
5.016,28.07128581,5.412,38,,,0,36,95,10144
5.214,28.07128581,12.441,39,,,1,36,95,11019
5.313,28.07128581,11.715,40,,,0,36,95,10983
5.346,28.07128581,7.227,41,,,1,6,95,10959
5.478,28.07128581,10.725,42,,,0,6,95,12063
5.577,28.07128581,9.108,43,,,0,6,95,10738
5.709,28.07128581,4.158,44,,,0,6,95,9225.2
5.676,28.07128581,5.94,45,,,0,6,95,11939
5.775,28.07128581,4.62,46,,,0,6,96,9550
5.907,28.07128581,15.345,47,,,0,6,96,10644
6.006,28.07128581,7.953,48,,,0,6,96,10736
6.138,28.07128581,11.88,49,,,0,6,96,11665
6.072,28.07128581,4.983,50,,,0,6,96,11811
6.336,28.07128581,13.002,51,,,0,6,105,11297
6.567,28.07128581,4.587,52,,,0,6,105,10400
6.798,28.07128581,8.085,53,,,1,6,105,11335
6.666,28.07128581,3.234,54,,,0,6,105,9934.1
6.765,28.07128581,10.626,55,,,1,36,105,10732
6.831,28.07128581,14.091,56,,,0,36,105,10792
6.93,28.07128581,15.081,57,,,1,36,105,9366.7
7.095,28.07128581,3.234,58,,,0,36,105,9881.6
7.095,28.07128581,11.319,59,,,1,36,105,10842
7.326,28.07128581,5.775,60,,,0,36,105,10480
7.59,28.07128581,10.527,61,,,1,36,73,11155
7.722,28.07128581,8.184,62,,,0,36,73,10480
7.689,28.07128581,11.748,63,,,0,36,73,11101
7.689,28.07128581,16.401,64,,,1,23,73,8067.6
7.887,28.07128581,12.837,65,,,0,23,73,11000
8.085,28.07128581,4.62,66,,,0,23,73,9085.4
8.25,28.07128581,5.544,67,,,0,23,73,11446
8.415,28.07128581,7.392,68,,,0,6,73,11992
8.646,28.07128581,9.339,69,,,1,6,73,11000
8.547,28.07128581,8.217,70,,,0,6,73,11159
8.514,28.07128581,3.993,71,,,0,6,73,8987.2
8.712,28.07128581,1.716,72,,,1,6,73,8064.5
8.646,28.07128581,5.214,73,,,1,6,73,10162
9.075,28.07128581,7.491,74,,,0,6,73,11951
9.075,28.07128581,12.012,75,,,0,6,73,11599
9.042,28.07128581,10.461,76,,,0,6,73,13028
9.141,28.07128581,13.035,77,,,0,6,73,10405
9.405,28.07128581,4.719,78,,,1,23,73,9238.6
9.867,28.07128581,3.927,79,,,0,35,73,8876.5
9.867,28.07128581,6.765,80,,,0,35,73,10967
10.329,28.07128581,4.455,81,,,0,35,73,9752.7
10.56,28.07128581,0.891,82,,,1,35,73,7834.7
10.923,28.07128581,3.531,83,,,0,35,73,9762.7
10.956,28.07128581,7.59,84,,,0,35,73,11011
11.451,28.07128581,9.438,85,,,1,35,73,11367
11.484,28.07128581,4.257,86,,,1,35,73,10034
11.682,28.07128581,16.335,87,,,0,35,73,8567.3
11.715,28.07128581,6.204,88,,,1,35,73,10722
11.814,28.07128581,5.412,89,,,1,35,73,10150
12.243,28.07128581,10.725,90,,,0,35,73,11021
12.507,28.07128581,5.61,91,,,0,35,73,10125
12.705,28.07128581,3.729,92,,,1,35,73,8726.5
12.837,28.07128581,5.082,93,,,1,35,17,10791
12.87,28.07128581,1.353,94,,,1,35,17,8207.3
13.332,28.07128581,7.656,95,,,0,35,17,10595
13.299,28.07128581,14.52,96,,,0,35,17,9739.6
13.563,28.07128581,16.863,97,,,0,35,17,7845.5
13.53,28.07128581,10.098,98,,,0,35,17,13371
13.629,28.07128581,9.372,99,,,0,35,17,11708
13.728,28.07128581,10.791,100,,,0,35,17,11553
13.893,28.07128581,5.082,101,,,1,35,17,9153.5
13.959,28.07128581,6.468,102,,,0,35,17,10212
14.454,28.07128581,0.726,103,,,1,35,17,7683.3
14.388,28.07128581,4.29,104,,,1,35,17,9538.5
14.388,28.07128581,14.355,105,,,0,35,17,9019.9
14.652,28.07128581,10.626,106,,,0,35,17,12246
14.751,28.07128581,8.58,107,,,1,35,17,10741
15.279,28.07128581,8.91,108,,,1,35,17,10780
15.477,28.07128581,7.26,109,,,1,35,17,10148
15.576,28.07128581,8.712,110,,,1,35,15,10659
15.642,28.07128581,9.537,111,,,1,35,15,10637
15.873,28.07128581,12.606,112,,,0,35,15,10208
16.401,28.07128581,4.356,113,,,0,35,15,9142.2
16.368,28.07128581,10.923,114,,,0,35,15,11812
16.599,28.07128581,9.24,115,,,1,35,15,10861
16.83,28.07128581,10.032,116,,,0,35,15,10913
16.929,28.07128581,7.722,117,,,0,35,73,10945
16.929,28.07128581,6.237,118,,,0,35,13,10454
17.391,28.07128581,6.996,119,,,0,35,13,10184
17.919,28.07128581,9.108,120,,,1,35,13,10726
18.117,28.07128581,16.896,121,,,0,35,13,7857.1
18.084,28.07128581,8.481,122,,,0,35,13,10399
18.381,28.07128581,7.326,123,,,0,35,13,11065
18.645,28.07128581,7.722,124,,,0,35,73,9480.5
18.48,28.07128581,13.794,125,,,0,35,73,11272
19.008,28.07128581,10.131,126,,,1,35,13,9725
19.14,28.07128581,10.824,127,,,1,35,13,9406.5
19.305,28.07128581,4.554,128,,,0,35,13,9288.5
19.239,28.07128581,8.613,129,,,0,35,13,9964.6
19.272,28.07128581,16.896,130,,,0,35,13,7780.5
19.338,28.07128581,16.038,131,,,0,35,13,7116.3
20.031,28.07128581,5.775,132,,,1,35,13,10125
20.163,28.07128581,8.811,133,,,0,35,73,9825.3
20.229,28.07128581,10.395,134,,,1,35,73,9532.5
20.691,28.07128581,13.134,135,,,0,35,73,9562.5
20.856,28.07128581,3.465,136,,,0,35,73,8849.4
20.889,28.07128581,16.632,137,,,1,35,73,6131.1
21.12,28.07128581,6.237,138,,,0,35,73,8121.2
22.308,28.07128581,10.461,139,,,0,35,73,7911.8
0.165,28.06129247,12.441,1,,,1,35,73,10846
0.132,28.06129247,5.841,2,,,1,35,73,9000
0.264,28.06129247,3.663,3,,,1,35,73,8089.6
0.396,28.06129247,9.537,4,,,0,35,73,12150
0.594,28.06129247,6.105,5,,,1,35,73,9055.6
0.66,28.06129247,1.518,6,,,0,35,73,9581.1
0.825,28.06129247,16.533,7,,,1,35,90,8696.6
0.891,28.06129247,4.356,8,,,1,35,90,9762.5
0.891,28.06129247,2.508,9,,,1,35,73,8531
0.99,28.06129247,8.283,10,,,1,35,73,10714
1.023,28.06129247,11.22,11,,,0,35,73,11657
1.188,28.06129247,8.91,12,,,1,35,73,10826
1.353,28.06129247,16.434,13,,,1,35,73,9058.8
1.419,28.06129247,7.557,14,,,1,35,113,9982.2
1.782,28.06129247,12.804,15,,,1,35,113,10636
2.211,28.06129247,1.023,16,,,1,35,113,8550.2
2.211,28.06129247,9.768,17,,,0,35,113,11995
2.508,28.06129247,13.035,18,,,1,35,113,11617
2.442,28.06129247,7.392,19,,,0,35,113,9881.9
2.475,28.06129247,2.772,20,,,0,35,113,9882
2.64,28.06129247,1.551,21,,,1,35,90,9140
2.772,28.06129247,8.382,22,,,0,35,90,12252
2.805,28.06129247,10.461,23,,,0,35,90,12507
3.531,28.06129247,16.797,24,,,2,35,90,9355.8
3.465,28.06129247,8.019,25,,,1,35,10,10897
3.762,28.06129247,7.128,26,,,0,35,10,11797
3.663,28.06129247,4.785,27,,,1,35,10,9957.4
3.861,28.06129247,12.276,28,,,2,35,10,11481
3.828,28.06129247,7.92,29,,,0,35,90,11969
4.125,28.06129247,5.511,30,,,0,35,90,10387
4.158,28.06129247,0.462,31,,,1,35,90,8693.2
4.29,28.06129247,13.959,32,,,1,35,90,11052
4.356,28.06129247,9.702,33,,,1,35,90,10923
4.587,28.06129247,11.781,34,,,2,35,90,10851
4.785,28.06129247,10.164,35,,,0,35,90,10445
4.917,28.06129247,11.22,36,,,0,35,90,11205
4.983,28.06129247,0.759,37,,,0,36,90,8730.3
5.016,28.06129247,5.412,38,,,0,36,90,10029
5.214,28.06129247,12.441,39,,,1,35,90,11037
5.313,28.06129247,11.715,40,,,0,35,15,10960
5.346,28.06129247,7.227,41,,,1,35,15,10947
5.478,28.06129247,10.725,42,,,0,35,113,12075
5.577,28.06129247,9.108,43,,,0,22,113,10706
5.709,28.06129247,4.158,44,,,2,22,113,9198.2
5.676,28.06129247,5.94,45,,,0,22,113,11943
5.775,28.06129247,4.62,46,,,1,22,113,9587.5
5.907,28.06129247,15.345,47,,,0,22,90,10593
6.006,28.06129247,7.953,48,,,2,22,90,10742
6.138,28.06129247,11.88,49,,,0,22,90,11593
6.072,28.06129247,4.983,50,,,0,22,90,11765
6.336,28.06129247,13.002,51,,,0,22,90,11347
6.567,28.06129247,4.587,52,,,0,22,90,10410
6.798,28.06129247,8.085,53,,,1,22,90,11351
6.666,28.06129247,3.234,54,,,0,22,90,9967
6.765,28.06129247,10.626,55,,,1,22,90,10773
6.831,28.06129247,14.091,56,,,0,22,90,10653
6.93,28.06129247,15.081,57,,,1,22,90,9377.8
7.095,28.06129247,3.234,58,,,0,22,90,9848.7
7.095,28.06129247,11.319,59,,,1,22,90,10877
7.326,28.06129247,5.775,60,,,0,22,90,10465
7.59,28.06129247,10.527,61,,,1,22,90,11192
7.722,28.06129247,8.184,62,,,0,22,90,10470
7.689,28.06129247,11.748,63,,,0,22,90,11089
7.689,28.06129247,16.401,64,,,1,22,90,8077.3
7.887,28.06129247,12.837,65,,,0,22,90,11068
8.085,28.06129247,4.62,66,,,2,22,90,9134.1
8.25,28.06129247,5.544,67,,,0,22,90,11371
8.415,28.06129247,7.392,68,,,0,22,90,11947
8.646,28.06129247,9.339,69,,,2,22,90,11048
8.547,28.06129247,8.217,70,,,0,22,90,11112
8.514,28.06129247,3.993,71,,,0,22,90,8987.2
8.712,28.06129247,1.716,72,,,1,22,90,8048.4
8.646,28.06129247,5.214,73,,,1,22,90,10238
9.075,28.06129247,7.491,74,,,0,22,90,11984
9.075,28.06129247,12.012,75,,,0,22,90,11673
9.042,28.06129247,10.461,76,,,0,22,90,13035
9.141,28.06129247,13.035,77,,,0,22,90,10391
9.405,28.06129247,4.719,78,,,1,22,90,9250
9.867,28.06129247,3.927,79,,,0,22,90,8852.9
9.867,28.06129247,6.765,80,,,0,22,90,10979
10.329,28.06129247,4.455,81,,,0,22,90,9693.5
10.56,28.06129247,0.891,82,,,1,22,90,7900.8
10.923,28.06129247,3.531,83,,,0,22,90,9627.1
