cell1,cell2,cell3,cell4,cell5,cell6,cell7,cell8,cell9,cell10,cell11,cell12,cell13,cell14,cell15,cell16,cell17,cell18,cell19,cell20,cell21,cell22,cell23,cell24,cell25,cell26,cell27,cell28,cell29,cell30,cell31,cell32,cell33,cell34,cell35,cell36,cell37,cell38,cell39,cell40
1030.360924,675.3003479,860.563964,883.0710058,656.7773635,606.0316113,843.6762121,771.9037055,796.4920417,611.1821531,556.5249012,707.7106968,500.6538462,470.5857143,669.9697758,686.9381766,822.9402128,747.4689291,479.4415232,617.4685194,504.7818182,688.9171268,505.3000512,799.1813875,588.3417848,475.3386489,387.645829,768.4586124,563.8360616,738.478055,503.0540408,620.4058788,771.5969697,482.7083761,485.5250609,881.024972,562.9431056,557.2087721,427.556337,613.3050549
1047.921008,664.432374,896.7207207,833.6168096,660.0203405,631.8381947,800.7069697,780.6208679,810.2368167,617.7947032,611.8490119,702.2465303,493.8536538,430.7884687,673.4556039,703.7590883,825.3584161,709.5313145,472.906483,625.763656,500.2568182,725.1784297,485.4741203,765.940361,614.9826788,462.6279808,372.205721,776.0062129,570.8416697,755.8106823,484.0029189,603.2089091,748.0530303,491.1335897,497.5886884,893.9793277,542.9449689,535.8740795,426.1863736,621.2150672
1111.689916,640.219144,886.0504505,839.4552654,664.0632978,603.801722,838.4924242,764.4788883,797.6964297,624.3715913,613.9962055,727.5627886,485.2438462,473.2720355,720.3185948,674.7560969,809.4697636,735.9006726,468.1866973,586.7656157,526.9579545,675.4245039,495.3063198,756.1221882,594.3713223,467.9495755,378.6570359,727.1027091,580.147573,758.426113,509.8968734,586.4832727,718.6262626,471.0213675,501.9260848,851.8097899,560.3896894,556.593345,419.7948718,592.2656166
979.2852941,667.5224752,930.7369369,832.663204,680.2263847,628.2235982,840.3970202,772.8205266,817.2155689,590.9171979,590.158419,719.6891541,496.4919231,446.8230159,708.5886116,703.1921083,795.811182,709.4050101,451.4911902,620.7188419,500.5397727,666.8665229,521.7747399,780.679003,614.1243086,473.749354,370.7926158,764.2054082,555.8715811,746.6769003,492.0397041,619.1677576,715.8090909,474.6362393,468.2749878,855.6602381,559.1968944,552.1096465,424.0218315,585.6747741
1035.444118,665.8207253,864.8387387,864.4045008,679.6080655,626.5749099,847.855404,763.2972696,814.8005666,593.3219698,565.4217391,729.4627743,505.35,467.369141,690.361278,702.1282621,796.338227,721.3055,491.5882281,570.2925845,491.8443182,712.1461173,500.9959902,767.1613959,611.7823302,475.4206718,373.426759,768.4364663,555.0309654,852.1551158,503.5178987,598.8041818,784.5209596,506.5394017,500.034471,870.1912745,539.5407453,558.7247607,419.2451282,628.5277411
1038.010924,634.5010331,903.5738739,845.1994592,672.5801599,598.2981288,847.3992424,764.2120917,784.5621596,605.8661354,587.8119368,710.693295,479.0303846,494.8987862,699.4100301,721.480114,829.5596454,705.2850943,497.4224876,610.2039804,501.3693182,667.877006,505.329177,774.0369091,627.3454876,468.0541897,355.3906217,766.5408114,570.2247317,867.7433776,501.4143931,594.815697,753.0871212,487.5030769,484.0145783,844.2420028,555.9319255,558.3752393,432.7790476,608.2250549
1068.567647,663.7547965,851.954955,839.9941688,645.8536231,616.2304737,838.7288889,764.8489517,815.6947782,611.544296,578.3407115,665.847198,473.7867308,462.3556022,699.6734962,699.8266667,801.7562884,713.3162178,493.8798163,533.3321449,508.9988636,714.7008628,489.8628338,782.7974816,620.4802308,431.2603913,395.7746256,750.4320947,541.9615407,828.6002717,486.1339246,629.0235152,788.355303,494.975641,495.8629449,871.4953221,523.062236,549.0256535,433.6610989,593.2249328
1018.520588,648.8915349,941.2414414,835.5721,644.0352254,616.9852853,851.5541414,789.901804,767.3848915,590.1389228,580.0966008,707.5543718,464.7817308,479.8854809,714.0825092,719.7181197,797.0386525,702.6560633,475.3900038,622.5350237,480.1965909,659.4767472,504.8373349,752.7832224,613.2672864,459.9166482,410.0111372,754.0667528,541.9964988,811.5755233,483.6877054,577.2098788,709.820202,502.9299145,502.5294978,862.3987675,530.5618634,571.8998343,425.4882051,591.4148718
1032.383613,691.0726966,938.0378378,806.014696,670.5286268,588.7801815,823.9323232,761.5029254,819.0747924,579.2765222,598.5592885,720.0073443,511.6988462,469.8840803,703.5606089,679.2803134,826.2424113,715.061234,465.3716418,588.1811997,494.8147727,676.1787317,513.9190048,772.7791369,619.0498567,464.5819121,390.5472048,737.3598046,565.8390297,799.5523063,490.048473,629.7115152,752.2929293,506.9018803,469.3095076,901.552591,549.6262112,577.6903995,411.3805128,595.9788278
988.5415966,679.0259646,881.027027,803.2295163,645.3644704,596.998738,834.5921212,764.3993662,805.4813148,577.7829039,582.6181818,698.5908658,488.0911538,474.3443511,694.3491067,697.2320798,781.6941371,732.2301104,488.1112667,585.2399314,487.2159091,705.1134599,486.9242197,792.3721533,586.4143698,473.7747508,382.4369906,742.3684848,559.9512648,791.9091077,509.5668515,586.7451515,790.2002525,477.6197436,482.0159922,885.4918627,542.6491925,556.4044275,437.6761905,606.7387057
