Cell 1,Cell 2,Cell 3,Cell 4,Cell 5,Cell 6,Cell 7,Cell 8,Cell 9,Cell 10,Cell 11,Cell 12,Cell 13,Cell 14,Cell 15,Cell 16,Cell 17,Cell 18,Cell 19,Cell 20,Cell 21,Cell 22,Cell 23,Cell 24,Cell 25,Cell 26,Cell 27,Cell 28,Cell 29,Cell 30,Cell 31,Cell 32,Cell 33,Cell 34,Cell 35,Cell 36,Cell 37,Cell 38,Cell 39,Cell 40,Cell 41,Cell 42,Cell 43,Cell 44,Cell 45,Cell 46,Cell 47,Cell 48,Cell 49,Cell 50,Cell 51,Cell 52,Cell 53,Cell 54,Cell 55,Cell 56,Cell 57,Cell 58,Cell 59,Cell 60,Cell 61,Cell 62,Cell 63,Cell 64,Cell 65,Cell 66,Cell 67,Cell 68,Cell 69,Cell 70,Cell 71,Cell 72,Cell 73,Cell 74,Cell 75,Cell 76,Cell 77,Cell 78,Cell 79,Cell 80,Cell 81,Cell 82,Cell 83,Cell 84,Cell 85,Cell 86,Cell 87,Cell 88,Cell 89,Cell 90,Cell 91,Cell 92,Cell 93,Cell 94,Cell 95,Cell 96,Cell 97,Cell 98,Cell 99,Cell 100,Cell 101,Cell 102,Cell 103,Cell 104,Cell 105,Cell 106,Cell 107,Cell 108,Cell 109,Cell 110
1.95659,1.06143,0.64128,-2.22609,1.81478,1.10211,1.83419,-0.0455,2.36572,0.26811,0.15982,1.35357,1.45057,1.23852,1.39412,1.28379,1.62127,0.96083,4.01399,3.23777,1.7629,2.40238,-0.14455,3.43238,0.20277,2.96225,-0.76465,2.62389,1.36889,1.64067,0.66721,0.46406,1.50634,0.86904,0.7986,0.59471,3.62396,1.38015,1,1.4081,0.27624,0.04847,4.63333,2.14632,1.73718,-0.19412,0.74836,1.13589,-0.00996,2.45118,4.55383,3.32103,-1.06406,0.91395,0.58817,1.44649,0.55523,2.14595,-0.03582,3.64213,-0.69613,1.19231,1.36555,0.90808,2.20803,1.31634,-1.57364,-0.77551,1.53096,0.78577,1.05553,2.33298,1.76281,1.91674,1.22895,1.97247,0.31318,0.85648,1.312,1.35515,3.98179,1.28796,3.94173,1.06648,2.86528,1.72697,-0.09473,0.50998,0.89331,0.91313,1.09844,1.735,1.61578,0.7313,2.22648,1.72322,2.39106,-0.78816,3.40654,1.51889,0.6996,0.96808,-0.32249,0.32872,-0.22396,1.35253,1.73056,1.21015,1.83396,-0.05122
1.50798,1.03415,-0.44341,-2.33893,1.18335,0.98819,3.36923,-1.14472,2.63402,-0.03148,1.30295,-0.68725,1.3115,1.54236,-0.04187,0.8229,0.13678,1.64766,5.06183,2.1821,2.02761,2.95241,-1.0725,2.58308,0.38173,3.1535,-1.61472,1.92475,0.3492,0.23102,0.64384,-0.83091,1.70779,-0.26261,0.88771,1.2158,3.6069,0.93232,1,1.0668,-0.88805,-0.52428,3.46787,1.14468,1.55224,-0.93087,1.55661,1.69926,-1.01628,1.47789,3.61574,3.61654,0.73618,1.00558,0.66087,1.84649,0.7987,1.6168,-0.40628,2.96983,-1.05688,1.71964,0.63848,1.03E-02,-0.05765,0.05781,-3.38477,-0.62425,1.52002,-0.16824,-0.01933,1.58574,0.85463,0.45607,1.01116,2.45894,-0.94938,0.65706,1.60011,-0.18426,4.12429,-1.3117,3.69293,0.45093,1.54697,-0.12119,0.02831,0.9778,0.79548,1.40893,0.45356,1.10617,0.71925,0.80618,0.44058,3.27163,3.39298,-1.6605,3.21034,2.1385,1.31688,0.33146,-2.01896,0.34566,-0.79037,0.56976,1.883,2.22456,1.02423,0.02835
-0.05688,-0.07145,-2.07041,-1.47272,-0.27384,0.76549,6.59439,-1.78435,5.20577,1.11873,2.87161,-3.82022,0.8635,2.73407,-3.05563,-0.57863,-2.58919,5.98661,8.19139,0.02748,3.73163,5.32637,-2.79035,1.04734,2.14947,3.46488,-3.59046,1.5905,0.17558,-2.29647,0.04755,-1.95457,2.1341,-3.43379,1.73515,2.63962,4.30707,0.01894,1,-0.60434,-3.351,0.23487,3.49191,-1.9978,2.7522,-1.79074,3.4987,3.94347,-2.97215,-0.36958,1.53293,4.35218,5.21612,1.8614,1.7789,0.87643,2.46458,1.73292,-2.07848,0.74023,-2.88897,3.93351,-0.23948,-1.01116,-4.58374,-1.58462,-4.37148,0.25349,2.74408,-1.05121,-1.6153,1.07526,-1.08584,-2.05205,0.49268,3.81557,-3.95684,0.14796,4.08218,-3.38344,3.66059,-8.06223,4.9859,-0.0918,-1.70876,-4.82966,2.1736,1.80383,1.57755,2.49229,-0.83645,0.47059,-0.85284,0.95411,-3.21205,6.94216,5.59952,-2.86497,3.56378,4.90599,3.22719,-1.74411,-4.29262,1.05387,-1.13013,-2.21674,2.66043,5.56004,-2.17558,1.75305
1.93752,3.60084,-0.50553,-4.95388,2.2049,0.35375,2.52392,-1.04456,-1.54724,-1.31497,2.90151,0.28436,2.88353,0.98391,1.90296,1.89738,0.88781,-4.73859,2.52394,2.46258,-0.9017,7.99E-04,0.54369,2.78701,-2.73236,1.82699,-0.51113,0.47246,-1.45936,1.64131,2.00242,-1.88573,1.37736,1.95398,0.44836,-0.01263,1.98093,1.24072,1,3.92378,2.35796,-4.68801,3.26493,4.57789,0.16189,-2.38594,0.9861,-1.74124,-0.88291,3.99841,5.47401,4.79916,-3.03768,-0.05058,-1.67547,2.77996,-3.87941,0.1571,2.65084,6.6228,2.3464,-0.31437,0.38739,-0.96642,1.49835,-1.17569,-5.90951,0.12998,-2.76378,0.24953,0.46876,1.20287,1.76306,2.48168,1.98823,1.97313,0.31038,0.52997,-2.67958,-0.29389,4.98777,4.8185,0.64311,0.23183,3.90988,3.15769,-2.25176,0.17407,0.57709,0.25199,0.96298,0.58911,1.58358,0.12348,2.57036,-0.3347,2.21316,0.06544,1.35397,-2.55043,1.11753,4.29661,-1.73428,-0.73997,-2.20404,3.81983,1.00741,-1.38049,4.83766,-2.75832
3.75026,7.1207,0.60078,-8.61531,4.3393,0.04638,0.12745,-0.33269,-7.02297,-3.47198,3.02863,3.61187,4.73727,-0.24182,6.35808,4.33053,3.57636,-13.84731,-1.84676,4.54607,-5.21435,-4.5404,3.31371,4.57937,-7.08069,0.74655,1.62436,-0.30506,-2.5682,5.24377,3.86795,-1.62107,0.6322,6.06441,-0.24303,-2.28936,0.34465,2.21967,1,8.44719,7.56903,-9.68024,3.85442,9.90758,-1.49072,-3.29847,-0.97813,-6.50506,0.13983,8.31361,9.06351,6.20842,-10.45341,-1.74728,-4.35537,4.32804,-10.41548,-1.06966,6.88946,12.39027,6.78007,-3.62281,0.99719,-1.00762,6.7005,-1.35555,-7.29156,1.07325,-8.27113,1.69214,2.35289,1.57109,4.18372,6.69172,3.38545,0.61897,3.01231,0.82497,-8.89605,1.64904,6.25633,15.37766,-3.0096,0.44766,8.89322,9.82277,-5.63468,-1.34486,0.17929,-1.7347,2.54464,0.87389,3.96043,-0.85609,7.39511,-6.87761,-0.17845,2.80928,-0.08308,-9.60089,-5.47E-01,9.92341,0.37338,-2.32595,-3.70568,8.79955,-0.07193,-6.95361,11.18236,-6.6846
2.57269,6.46611,-1.75417,-8.49625,2.71309,0.08792,7.24801,-0.95884,-1.95194,-2.5551,4.07792,-0.6487,4.33743,2.21487,3.54449,4.00953,-0.42935,-7.51503,3.43513,2.06508,-4.16795,-1.43388,0.89826,3.92407,-5.16453,2.80501,-2.47803,0.46347,-1.22976,3.35822,3.41868,-1.89137,0.81915,0.55934,2.35625,-0.54066,2.78142,1.14337,1,8.1193,5.08118,-10.39428,6.57412,4.15008,1.6771,-5.10301,2.07036,-3.17745,-4.48418,8.06327,6.82379,9.62426,-5.82018,-0.53611,-1.36694,2.52103,-11.33981,-0.1488,5.10323,12.30208,3.98362,0.15808,0.73084,-2.04548,1.3456,-4.61327,-7.18228,5.88975,-8.39437,1.38879,0.80173,1.72341,1.64868,4.77302,3.21233,2.67272,-3.56278,0.03733,-7.16934,-4.36686,5.3782,4.85498,-0.78804,-0.42589,5.60011,3.44186,-1.55327,-0.7461,3.05804,-0.66112,1.48151,0.80163,3.14826,-1.37718,2.97846,-3.01627,3.83633,1.83319,2.10562,-8.19518,1.96168,8.30455,-2.01806,-1.64467,-5.68773,4.3285,2.1042,-1.51425,8.45792,-4.64866
6.04033,11.03563,-3.358,-8.82033,3.62765,0.863,20.32624,-3.07557,6.47126,-8.20488,0.28123,-7.3519,6.27926,7.72403,5.95296,10.85233,-4.90089,-5.93015,10.33604,-1.01142,-11.92884,-1.05283,-0.22134,7.87348,-7.42738,11.38942,-10.00638,5.25807,2.64897,8.1389,4.31055,-1.66174,-0.83212,-6.35792,10.42764,-0.11671,9.71367,1.43485,1,14.50777,4.88654,-19.09013,15.5619,-7.55725,4.8348,-10.2434,8.06169,-3.25548,-14.71568,16.65226,6.74205,17.48302,-6.69048,2.93251,6.02636,0.79442,-25.13798,1.04364,7.31137,30.41083,4.82452,2.56841,5.2199,-2.62833,-3.96176,-11.41358,-2.52667,23.96577,-13.72794,0.1856,-0.85324,2.11128,-1.41694,9.21177,7.21909,4.43804,-15.40695,-3.63869,-14.43049,-17.19464,2.24424,-9.15191,0.42553,-4.68316,8.26487,-0.7909,3.59267,-1.15071,12.43299,-2.15011,4.80394,1.27422,7.09649,-3.41897,3.7343,-0.761,9.49288,1.09723,6.99955,-18.74376,5.10049,12.70989,-1.79092,-2.75931,-13.77096,-0.55744,8.02295,2.95056,16.61006,-7.85889
10.8482,13.41926,4.74257,7.2025,4.41261,1.80523,22.55838,-3.57425,23.69721,-17.14509,-18.31044,-18.95596,8.28058,14.51263,8.69501,20.0741,-5.19936,1.29101,20.04313,-9.54156,-25.18152,3.394,1.00899,8.91453,-5.72699,24.46261,-17.28878,16.50378,10.91391,14.54398,-1.54983,-2.79486,-4.37122,-12.83591,23.69574,-0.71041,23.4106,0.73317,1,12.69052,-2.83853,-18.14054,23.59539,-34.42887,1.74906,-13.73486,16.82367,-5.65326,-20.14724,22.1147,-0.28255,12.55484,-1.98654,17.20126,20.3807,-3.40802,-29.53655,3.13874,4.89053,59.99383,4.43641,-0.19974,16.91443,2.75031,-13.98521,-6.87436,20.94396,39.60084,-1.13046,-7.51972,-7.68207,0.39662,-7.08301,17.50279,14.26749,3.56439,-22.83314,-15.82929,-17.36214,-29.73226,-7.82403,-36.28284,7.76714,-16.44988,12.84254,-4.23261,14.23403,1.83449,25.10882,-4.6298,15.07682,2.08456,12.04873,-2.58178,12.65779,12.53713,11.26177,-7.36293,10.33507,-25.59016,12.15019,9.16332,3.44135,-1.18258,-19.27363,-13.40887,19.42343,8.17103,28.50321,-10.75059
6.64499,6.50088,11.37054,16.49563,2.3719,0.40317,4.39653,0.49658,21.16777,-11.50932,-22.76785,-16.30635,5.96203,9.6181,5.16313,13.16379,0.95894,5.61306,16.10563,-10.09103,-18.60643,7.23705,3.01228,1.47223,-0.07399,17.16717,-10.48278,14.75142,9.96452,8.39268,-6.93562,-3.43171,-3.06422,-6.50214,18.84212,-1.41028,20.26951,-1.14892,1,0.80913,-7.45662,-2.78045,13.88364,-32.89125,-3.95285,-8.1638,12.017,-4.82713,-7.17024,10.65669,-5.71202,-2.22087,4.26875,19.9255,16.98606,-3.92751,-7.91833,2.39961,-1.42559,44.49992,0.6495,-4.15167,15.17843,6.70597,-11.98835,6.98621,28.18845,18.49751,15.40436,-8.77377,-9.24743,-0.67559,-5.83183,14.23122,10.83051,0.22025,-10.05277,-17.05721,-6.40846,-16.65254,-7.80434,-30.91774,11.69376,-15.98063,9.68418,-1.20313,14.01446,4.88848,17.5346,-2.74726,14.68786,2.09834,7.51181,0.66589,15.17294,17.34698,4.08542,-10.51019,4.4233,-10.34811,12.03257,-0.87941,4.98498,1.51444,-9.10227,-14.59948,17.03363,5.99909,20.96877,-5.54175
-0.15852,0.67068,7.5936,7.20205,0.66288,-1.59016,-5.80408,3.39318,5.73117,-0.56285,-9.96427,-5.87582,3.01413,1.30339,0.9082,1.42351,4.28198,2.4989,6.43756,-2.6896,-2.89126,6.28579,3.13256,-3.44408,1.50872,2.04249,-1.43939,4.24836,2.86246,-1.03101,-4.90243,-2.32337,1.31219,2.2595,5.42672,-1.40224,7.24505,-1.92047,1,-3.2495,-2.94628,4.59818,2.60271,-10.01345,-3.79835,-2.69595,1.57987,-0.82885,3.73611,0.61021,-2.77592,-4.83414,4.0999,8.95919,3.46046,-1.10458,7.81941,0.20566,-2.9834,9.74833,-2.06695,-3.19594,3.59222,4.16568,-1.71621,10.56384,13.33805,-5.78476,12.91351,-1.29191,-3.79376,0.91575,0.03313,5.37941,2.54951,-1.33244,1.76665,-7.24377,1.41198,1.31628,1.54458,-4.42337,8.7484,-5.26775,4.00933,3.01257,5.62484,4.29727,3.02175,0.92535,5.39091,1.77604,0.62774,1.13478,8.85835,8.31998,-0.69357,-4.11619,-1.46564,4.19248,5.75882,-2.56829,0.6549,1.30392,1.29209,-4.40653,6.26985,1.31382,7.65025,0.3682
-2.06584,-0.39326,5.1551,3.44273,1.23574,-2.26527,-5.06184,3.15038,2.51087,1.51279,-7.42401,-4.05375,2.4969,-0.14802,0.39553,-0.73382,4.50911,1.78909,4.50271,0.60462,1.95238,5.96374,3.10392,-2.51974,1.13854,-0.48721,-0.64291,2.12044,1.64631,-2.97939,-3.84455,-1.26746,3.34395,3.76201,2.77394,-1.48443,4.77131,-2.05906,1,-1.64349,-0.60713,5.02812,2.35937,-4.12588,-2.90627,-1.83014,-1.01703,2.14154,3.65009,0.46308,-1.01032,-2.45898,3.59559,5.49211,1.66583,-1.22316,10.08794,-0.09203,-2.58809,0.6548,-3.11962,-1.91379,0.21892,2.77187,2.40255,9.65292,9.76645,-8.40144,8.86087,2.97279,-0.98215,2.65116,2.36165,3.08288,0.51333,-2.15313,2.33746,-4.10516,1.42167,5.33214,4.21941,3.05687,8.72535,-1.84604,2.76425,3.4295,3.93718,3.81652,0.32978,2.40376,2.74477,2.13659,-0.73259,0.47319,7.08695,4.88728,-0.60828,-0.8826,-2.21032,7.00781,2.69621,-0.39893,-1.67842,0.80523,3.84917,-0.69929,3.18086,1.29946,6.06376,1.85347
-4.11671,-2.03187,2.61055,1.86333,2.8802,-2.77204,-3.90217,1.52426,1.80417,2.60927,-7.70372,-3.57459,1.94228,-0.58279,0.38723,-1.31648,4.99954,2.44919,3.04549,3.91727,5.92119,5.68862,2.84351,0.99048,0.92977,-0.53728,-0.93473,2.13727,2.0746,-3.67263,-3.1655,0.26851,5.32024,3.91717,1.41453,-1.173,4.11198,-1.84119,1,0.5665,0.82816,5.77809,5.09458,0.1365,-2.64215,-0.75598,-1.95063,5.62245,0.97233,0.98663,0.25312,0.05919,3.4196,4.38608,3.32288,-2.91377,11.94621,-0.1892,-2.3706,-6.19388,-3.75341,-0.61504,-1.02891,1.8424,6.11501,8.35869,7.87496,-6.75331,4.72042,6.97528,1.91349,5.19928,4.39359,1.17645,-0.34728,-2.71916,1.53527,-2.14603,1.35617,7.77227,4.15927,6.81392,9.81915,0.62417,1.41672,2.58852,4.08414,3.26526,-0.69325,3.84965,1.29816,2.65133,-1.25058,0.35203,6.39867,3.28063,-0.09406,2.0982,-1.89401,9.0769,-1.24977,3.15648,-4.22301,1.06,6.60465,2.63972,0.2278,2.0414,4.97662,2.81235
-6.0222,-4.61318,-1.62409,0.61946,4.39636,-2.88347,-3.01296,-1.394,2.09014,4.00615,-6.01346,-2.48643,1.16312,-0.38715,0.47377,-1.22275,4.76992,2.96738,0.67867,7.05735,8.22664,4.02995,1.45205,6.16565,0.7978,0.43612,-1.06971,2.95834,3.37396,-2.67252,-0.83619,2.25538,6.11939,2.29164,-0.55039,0.30333,2.617,-0.39083,1,2.50058,1.33101,5.40133,8.85775,5.97274,-1.56975,0.56903,-0.73169,7.79641,-2.78286,0.20538,0.72941,2.27384,2.37776,4.10078,5.55998,-5.20264,11.28093,-0.83788,-2.14108,-12.35954,-2.727,1.18026,-0.10467,1.20444,7.85527,5.05224,2.87493,-1.6983,-0.21961,8.91556,4.22641,7.39149,5.42596,-1.07835,-0.18961,-1.27683,-0.37646,0.1726,2.22869,7.76905,1.0568,7.07951,9.46643,3.05176,-0.69878,0.52726,4.77893,2.09764,-1.05303,4.45549,0.07766,2.62332,-1.03177,1.28619,5.03738,2.49625,0.35231,4.76865,-0.15216,8.39721,-5.40388,7.92357,-6.38128,2.24801,8.28089,6.07123,-3.10937,1.44194,0.63914,3.07026
-5.14759,-5.31683,-4.20994,-0.72959,3.14108,-2.23284,-2.29629,-2.79789,2.26807,4.13197,-1.13661,-0.5305,0.98533,0.47837,0.43633,-0.98145,2.58017,1.97515,-0.94359,6.50922,5.95469,1.58046,-0.13287,7.11957,0.66523,0.9512,-0.56607,2.87125,3.57581,-0.14164,1.97026,2.93586,4.42135,0.02162,-1.86679,1.7293,0.28271,1.38497,1,1.9347,0.65352,2.93625,8.44983,8.44164,0.78647,0.63053,1.30807,5.55539,-3.14663,-1.42774,-0.15524,2.03189,0.80563,3.35347,4.41252,-4.76331,6.30408,-1.52611,-1.64297,-11.7935,-0.74802,2.35929,1.72729,1.11664,4.8384,1.42385,-2.28808,2.26777,-2.04035,5.75441,3.18539,6.0126,3.91538,-1.76046,0.70697,1.37672,-1.82756,1.657,2.66114,4.23243,-1.80578,3.64553,5.67555,3.42356,-1.68231,-0.62965,4.22021,1.13413,-0.42227,2.94318,-0.4296,1.52169,-0.12023,2.19443,2.88796,2.06833,0.21984,4.38657,1.65268,3.61389,-5.07917,8.33208,-5.34368,2.9079,5.6408,6.12256,-3.56415,-0.8089,-4.04212,2.10405
-2.59805,-3.8115,-3.16682,-1.59694,0.51389,-1.33977,-1.52489,-1.89065,1.66695,2.59918,2.3064,1.0761,1.33672,1.25966,0.22663,-0.96801,0.19683,0.69667,-0.77445,3.41085,2.23404,0.39705,-0.50578,3.75455,0.57085,0.58579,0.06734,1.80319,2.30142,1.6622,2.69454,2.13822,2.21278,-0.84046,-1.58807,1.82108,-0.85318,1.86688,1,-0.09749,-0.06721,0.9589,4.69271,6.17458,2.56874,-0.34851,1.64233,1.82045,-0.67947,-2.04142,-1.26196,0.31435,0.27594,2.3198,1.36332,-1.99256,1.67351,-1.33504,-1.01079,-6.56295,0.0131,2.35785,2.32793,1.38347,0.96299,0.17434,-3.08668,2.16153,-0.47218,1.374,0.58683,2.69868,1.66989,-0.75306,1.27322,2.46296,-1.56746,1.5273,1.88722,0.96949,-1.66792,0.66217,1.69762,2.01541,-1.11127,0.11094,2.6456,0.9876,0.49733,0.952,-0.29826,0.38923,0.55051,1.98276,1.46816,1.54903,-0.23513,2.10794,2.0522,-0.54778,-1.63322,4.22727,-2.48635,2.45649,1.50542,3.55112,-1.47902,-2.13892,-4.56724,0.98023
-1.17626,-2.81266,-1.45586,-1.87013,-0.82964,-0.80021,-0.81101,-0.94081,0.89494,1.14144,2.82668,2.14119,1.54222,1.63105,0.0039,-0.96895,-0.87968,0.36096,-0.09148,1.52479,0.76138,0.517,-0.18084,1.26613,0.65688,0.24797,0.35299,1.15408,1.22379,2.20596,2.0879,1.45894,1.24691,-0.63183,-0.82719,1.4722,-0.66024,1.61649,1,-1.26711,-0.16791,0.90043,2.49059,4.17883,3.06869,-0.97908,0.75563,0.19904,0.80616,-1.86942,-1.82484,-0.48009,0.72573,2.09451,-0.02694,0.029,0.19677,-0.58485,-0.53814,-3.48744,-0.30286,2.2156,2.26702,1.70398,-0.00982,0.40921,-1.68672,0.82772,0.92511,-0.30241,-0.55318,0.98954,0.72901,0.11001,1.40174,2.25489,-0.74315,1.00331,1.15416,0.1915,-0.48377,-0.00423,0.24856,1.13756,-0.65105,1.22271,1.67016,1.17451,1.02495,0.06593,-0.18329,0.1275,0.76587,1.34907,1.32537,1.05246,-0.3823,0.96,1.98043,-1.62262,0.41452,0.8573,-0.69923,2.1071,-0.4198,2.05313,-0.00848,-1.91995,-2.85321,0.53987
-0.39848,-2.7818,-0.31599,-1.7172,-1.50971,-0.40237,0.05597,-0.4674,0.21811,-0.11544,2.59369,3.68914,1.40575,1.92797,-0.12345,-0.69557,-1.49406,0.49292,0.61457,0.58629,0.47241,1.04683,0.15794,0.02842,0.93015,0.04822,0.38779,1.02796,0.63136,2.66381,1.31915,1.12217,0.59685,-0.13081,0.10763,1.42501,-0.0788,1.54436,1,-1.73134,-0.01085,1.73924,1.84535,3.5427,3.08164,-1.1367,-0.40043,-0.42406,1.44538,-1.66838,-2.22266,-0.33163,1.4337,2.6987,-0.2308,1.33508,-0.41943,0.40599,-0.02346,-2.0789,-0.5869,2.43398,2.61524,2.16034,0.64224,0.67461,-0.21757,-0.04735,1.69469,-0.58196,-0.69981,0.51054,0.37586,0.85242,1.58449,2.09147,0.00772,0.51171,1.05322,0.32796,0.66537,0.01039,0.20993,1.13617,-0.55453,2.22548,1.16549,1.43949,1.58141,-0.33527,-0.10811,0.49817,1.05507,0.75031,1.84947,0.47183,0.04611,0.77973,2.3596,-1.5454,1.47115,-1.51617,0.74397,2.26419,-1.24004,1.60679,0.78818,-1.3701,-1.01626,0.37165
0.58383,-3.7935,0.22734,-0.03191,-2.27503,0.22328,1.95243,-0.09057,-0.43666,-2.25339,2.30156,7.27268,0.46278,2.41847,0.21451,0.40377,-2.08227,1.15112,2.10692,-0.00936,0.92295,2.3327,0.57988,-0.42597,1.72604,-0.38207,-0.07297,1.41383,0.59095,3.8328,0.1775,0.89474,-0.69627,1.13607,2.46407,1.89526,1.21841,2.02953,1,-1.16937,0.40805,3.52051,2.51128,3.62317,2.50771,-0.38296,-2.46216,-0.56648,2.30753,-1.03131,-1.83345,1.28646,2.30771,4.67526,0.24313,2.3531,-1.95948,2.14057,1.20569,-0.41064,-0.16364,3.12965,4.07055,2.8885,3.01089,0.59807,2.1769,-0.18334,2.23476,0.13002,0.17198,1.27644,0.07091,2.66592,2.28539,2.31452,0.62908,-0.10338,2.36256,1.02002,2.93014,0.27736,1.88107,2.53145,-0.00447,3.29412,0.46119,2.02562,2.87881,-0.63755,0.20237,2.06839,1.82285,-0.04173,3.45682,-0.59605,2.10395,1.37514,3.76915,-0.53163,2.90929,-3.9029,3.61791,2.94758,-1.70813,1.79349,1.89531,-0.66727,1.44106,0.16265
2.85514,-6.06887,-0.5163,9.16145,-2.77686,1.86871,7.89896,1.2106,-0.7702,-7.6546,2.5062,15.38051,-3.34846,3.13124,3.2635,4.02263,-0.93387,4.18087,6.34362,-0.35119,3.22041,6.1841,1.9201,2.34147,3.987,-2.03827,-2.56302,1.90685,2.98199,6.87683,-2.55174,0.85237,-4.1384,5.6848,10.87465,3.40292,5.92273,3.7412,1,4.51453,1.85961,6.74204,5.73585,1.95678,-0.14371,5.02166,-7.3682,2.5054,5.40594,3.66679,6.23854,8.3246,1.2895,8.87477,1.38338,1.82782,-8.5549,5.26133,5.75022,7.0447,3.5267,3.47062,7.78415,2.64894,9.65792,-1.49227,8.39335,3.36306,0.83799,2.91933,4.72157,6.50786,-0.0861,9.07819,5.18767,3.19983,-0.32867,-0.47671,8.21323,3.18478,10.14331,1.67785,8.79453,8.13352,5.7161,2.88322,-2.52031,3.03366,6.57209,-0.79157,1.34085,7.38731,3.78756,-1.38362,7.51428,-2.14923,10.396,3.18662,6.55423,4.32409,6.69981,-4.17451,12.17256,2.44345,-0.65058,2.44467,5.43336,1.24196,6.34464,-0.46982
4.71438,-6.17445,0.19666,31.56927,3.33542,3.92278,17.3761,5.14383,-0.67417,-12.13714,7.28209,19.24637,-8.98416,3.4952,12.63994,8.13109,9.40263,12.78438,10.83672,0.53291,7.14406,11.69245,5.85054,14.2754,6.02431,-3.83844,-7.10571,-1.2756,12.10882,11.96749,-5.41059,3.37775,-7.21048,15.46565,25.97606,5.82393,16.2466,5.26222,1,18.39997,6.89733,7.09068,9.03379,-8.00067,-1.88851,18.49021,-12.32887,16.72552,11.62567,19.08902,38.41729,23.25637,-10.07531,9.39935,1.51795,-2.61845,-22.27402,4.46199,14.91609,29.33314,12.49125,-0.77215,11.28312,-4.83029,18.53186,-9.2368,15.18034,16.80987,-8.42628,6.50631,16.38777,18.92931,2.5772,21.24669,12.19572,5.53367,-6.00368,3.91595,18.42723,7.5273,21.23435,5.63365,18.73906,17.65739,26.34533,-4.13713,-9.82606,1.01318,12.5885,-0.01565,3.32582,15.28141,6.03863,-0.62423,10.86185,2.86274,26.6521,5.92501,4.84546,15.12037,11.39575,10.57569,25.9642,-7.24783,7.28607,2.10175,13.1083,8.52527,11.63966,-0.60218
2.23478,-1.14567,8.92022,41.60678,16.27328,3.68519,16.28794,7.51131,-1.9696,-4.12494,16.55204,6.55765,-5.94206,3.49794,18.39927,5.22007,22.06953,19.77296,6.37946,1.48105,6.44224,10.52909,8.96971,22.66887,2.86135,-0.32638,-6.10806,-7.32873,19.53884,15.38336,-2.2612,8.32152,-3.80769,20.85134,27.7544,6.95662,20.39428,2.76277,1,20.19084,14.25927,2.73405,4.05709,-18.11717,6.04383,22.31361,-9.08782,27.9637,14.37957,30.60676,68.56397,28.45843,-24.13794,2.6572,0.93869,-3.23862,-26.51295,-3.19762,17.48677,46.80828,15.33197,-5.83787,9.44065,-15.75557,18.43156,-16.36977,10.56858,28.92446,-17.54468,6.41368,24.84633,22.89679,8.10345,24.52841,16.0922,9.1133,-8.64918,11.84978,18.28772,10.48866,19.52131,8.53998,14.62501,17.49551,41.76885,-10.66638,-12.45469,-5.40442,14.71045,1.84254,4.50327,13.66639,5.94282,4.48085,7.19655,16.09874,31.79752,7.13908,-3.07415,18.98645,9.89754,31.40033,27.33463,-20.23105,18.25739,0.26877,17.08965,18.24338,10.76861,2.40041
-0.5408,4.10885,17.33706,26.92085,21.9976,3.08941,4.83107,5.23189,-3.26696,7.9226,20.91328,-6.62955,3.28942,3.45283,12.3075,-0.58227,20.92002,17.74376,-1.90031,0.16853,1.32367,3.61459,7.27775,14.76087,-1.78052,6.65259,0.79202,-8.41972,15.19104,14.29948,3.86039,9.51169,1.51489,16.53927,13.35703,6.3697,12.31933,-1.6811,1,5.09677,16.25084,0.54204,-3.83897,-16.20396,14.80002,9.06161,-1.9483,18.4905,10.76505,23.86513,61.12881,16.66057,-23.09924,-0.73628,2.31465,3.26674,-16.00806,-6.83772,9.35364,39.58938,8.14205,-4.10703,5.18479,-17.35144,11.60013,-14.58773,0.67423,26.98004,-13.60559,5.56962,22.06164,12.23397,9.78186,15.12856,11.82628,10.85754,-2.3625,13.08009,7.0344,9.49079,6.58902,7.50956,0.68538,6.99546,29.61182,-6.86375,-5.78403,-8.64481,11.75957,3.46574,5.00411,3.84579,4.54468,8.1447,1.85328,21.7787,20.22246,5.61051,-5.3664,11.65978,4.54335,32.28541,15.10252,-19.78813,20.56384,-0.92274,12.69821,21.06917,5.99539,5.84621
