Cell 1,Cell 2,Cell 3,Cell 4,Cell 5,Cell 6,Cell 7,Cell 8,Cell 9,Cell 10,Cell 11,Cell 12,Cell 13,Cell 14,Cell 15,Cell 16,Cell 17,Cell 18,Cell 19,Cell 20,Cell 21,Cell 22,Cell 23,Cell 24,Cell 25,Cell 26,Cell 27,Cell 28,Cell 29,Cell 30,Cell 31,Cell 32,Cell 33,Cell 34,Cell 35,Cell 36,Cell 37,Cell 38,Cell 39,Cell 40,Cell 41,Cell 42,Cell 43,Cell 44,Cell 45,Cell 46,Cell 47,Cell 48,Cell 49,Cell 50,Cell 51,Cell 52,Cell 53,Cell 54,Cell 55,Cell 56,Cell 57,Cell 58,Cell 59,Cell 60,Cell 61,Cell 62,Cell 63,Cell 64,Cell 65,Cell 66,Cell 67,Cell 68,Cell 69,Cell 70,Cell 71,Cell 72,Cell 73,Cell 74,Cell 75,Cell 76,Cell 77,Cell 78,Cell 79,Cell 80,Cell 81,Cell 82,Cell 83,Cell 84,Cell 85,Cell 86,Cell 87,Cell 88,Cell 89,Cell 90,Cell 91,Cell 92,Cell 93,Cell 94,Cell 95,Cell 96,Cell 97,Cell 98,Cell 99,Cell 100,Cell 101,Cell 102,Cell 103,Cell 104,Cell 105,Cell 106,Cell 107,Cell 108,Cell 109,Cell 110
0.84748,1.71535,0.03667,-2.13593,0.99055,0.0113,0.33784,-0.10802,-1.51233,-0.77796,0.8439,0.69436,1.15574,0.04816,1.40565,1.01427,0.70175,-3.10688,-0.18368,1.01325,-1.18626,-0.94322,0.6997,1.08524,-1.63813,0.25365,0.22477,-0.05489,-0.59782,1.16614,0.93078,-0.43921,0.18587,1.2552,0.03567,-0.47061,0.1928,0.49534,0.25328,2.03562,1.73763,-2.389,1.06266,2.22832,-0.22283,-0.89403,-0.10079,-1.43728,-0.1514,1.99577,2.15228,1.68673,-2.32894,-0.37251,-0.96643,1,-2.5382,-0.22016,1.59991,2.99273,1.53346,-0.71088,0.21042,-0.30536,1.38976,-0.46289,-1.85895,0.39945,-2.00646,0.4002,0.50008,0.39877,0.92186,1.53468,0.81657,0.27138,0.47401,0.1764,-2.05105,0.16093,1.54982,3.3258,-0.61466,0.08305,2.02194,2.12083,-1.21076,-0.28784,0.14259,-0.35825,0.5588,0.21021,0.91596,-0.21843,1.60058,-1.47851,0.15375,0.63126,0.07383,-2.22511,7.71E-06,2.35072,-0.05462,-0.526,-0.97952,1.97811,0.07364,-1.4548,2.5861,-1.53559
1.08285,2.72598,-0.79773,-3.56562,1.10939,0.04056,3.26835,-0.42428,-0.67814,-1.09696,1.69304,-0.38312,1.81466,1.00454,1.46231,1.72974,-0.28902,-3.02996,1.55344,0.80106,-1.79248,-0.56424,0.32455,1.65632,-2.15459,1.26645,-1.16685,0.23276,-0.45493,1.41602,1.43495,-0.77463,0.32616,0.07977,1.08948,-0.1989,1.24222,0.45809,0.41463,3.4577,2.0985,-4.44367,2.86117,1.54713,0.7908,-2.20421,0.95251,-1.27219,-2.04349,3.44809,2.80091,4.1539,-2.37992,-0.19832,-0.46609,1,-4.89644,-0.04061,2.12864,5.26054,1.62178,0.1541,0.32852,-0.88002,0.44928,-2.05646,-2.9546,2.71099,-3.59295,0.58231,0.3088,0.72676,0.62329,1.99771,1.36403,1.15362,-1.71237,-0.01506,-3.05611,-2.03455,2.19419,1.75938,-0.30479,-0.21709,2.30293,1.29861,-0.54068,-0.31839,1.40464,-0.27476,0.6211,0.33894,1.3355,-0.61416,1.16715,-1.22041,1.70833,0.76819,0.95283,-3.51429,0.87061,3.49072,-0.87155,-0.69573,-2.48228,1.69714,0.95463,-0.51084,3.55492,-1.9329
-10.74818,-16.76263,4.4447,8.36129,-5.161,-1.91809,-34.67609,5.67473,-16.52233,15.72079,5.37379,15.13252,-8.72506,-14.21027,-9.49968,-19.5606,9.4946,4.92282,-18.08303,4.58942,22.01939,0.98379,1.05064,-13.02558,10.37262,-22.04027,18.51271,-11.5262,-7.37833,-14.61057,-5.22939,1.44804,3.0221,13.82735,-20.18687,-0.07975,-18.20933,-2.10597,-0.9768,-22.05017,-4.62767,29.20494,-26.16515,21.70989,-7.75502,16.08918,-15.1175,4.07037,26.33972,-27.16358,-6.95164,-25.89301,8.39136,-7.57988,-15.08807,1,41.61258,-2.42052,-10.18748,-53.73038,-6.46791,-4.55442,-11.29599,2.88246,9.85254,18.73822,-4.01138,-45.5171,19.36675,1.70754,2.87469,-2.42693,4.8819,-15.23769,-12.42296,-6.16589,28.52628,8.46366,23.39635,31.91803,1.82661,25.29564,-1.83317,10.17226,-12.33694,4.8276,-9.34417,1.5672,-23.65811,4.28962,-9.48539,-1.83068,-12.25025,5.61825,-5.9255,-2.0718,-15.61682,0.15436,-12.70321,31.90521,-8.64054,-18.11317,0.81777,4.10608,23.27368,6.0939,-15.17644,-7.47658,-27.44925,12.32746
-12.40492,-19.42968,4.02488,8.81504,-6.11557,-2.10961,-38.40668,6.1692,-19.06837,18.098,6.92683,17.59075,-10.52396,-16.32516,-11.06393,-22.5727,10.10465,5.93736,-21.21761,5.45213,25.70127,0.64567,0.74588,-14.58851,11.8541,-25.39518,20.99356,-13.58773,-8.47319,-16.80299,-5.50443,2.20965,3.35658,15.23351,-23.45942,0.0943,-21.59882,-2.31123,-1.30529,-24.78083,-5.05978,32.9808,-30.09335,25.20042,-8.18763,18.64655,-17.52288,5.31598,29.36139,-31.06358,-7.98886,-28.90738,9.44252,-9.72148,-17.26209,1,46.7647,-2.77881,-11.53441,-62.99557,-7.60196,-4.51146,-13.4579,2.83652,11.38809,20.0921,-5.40342,-50.91503,20.58628,2.42904,3.76679,-2.77186,5.45394,-18.17037,-14.70018,-7.08044,31.75031,10.46983,26.52662,36.1611,1.76711,28.89964,-2.80343,12.30237,-14.81835,4.72304,-10.88776,1.38087,-27.16078,4.89616,-11.60099,-2.24542,-14.17188,6.1042,-8.03825,-3.27107,-17.60089,0.84149,-14.21899,36.10831,-10.6028,-20.46818,0.79672,4.45284,26.47254,7.04876,-17.95929,-8.2391,-32.26617,14.32639
-1.28168,-1.34834,-4.21269,-5.2341,-0.54163,0.26194,0.91136,-0.94981,-5.52885,2.37092,6.88678,4.53411,-1.83927,-2.15539,-1.17577,-2.88252,-1.28192,-1.75985,-4.61854,2.79183,4.45428,-2.91288,-1.33209,0.68063,-0.46195,-3.79891,2.25345,-3.9286,-2.62344,-1.40154,2.62711,1.28949,0.40136,0.70538,-4.94449,0.59088,-5.66102,0.67518,-0.42371,0.92389,2.35416,-0.76681,-3.11876,8.92732,1.82587,2.13523,-2.77172,1.34364,0.27802,-1.96017,1.92698,1.9801,-1.88776,-6.20663,-4.113,1,-0.5191,-0.51189,1.095,-11.14106,0.31661,1.70544,-3.95882,-2.40342,2.94577,-4.08047,-8.77412,-2.00818,-6.50182,2.33285,2.8791,0.04824,1.25304,-4.06515,-2.7553,0.23634,1.29186,5.18218,0.68329,2.938,1.33447,7.36457,-4.29743,4.50989,-2.80489,-0.48786,-4.0878,-2.00944,-4.09474,0.39298,-4.23769,-0.78202,-1.6062,-0.51463,-5.12619,-5.58795,-0.4858,3.25326,-0.46151,0.93492,-3.84249,1.07932,-1.29359,-0.68601,1.44038,4.06988,-4.85552,-1.39536,-5.71763,1.02225
0.49116,-0.49275,-7.1329,-6.36298,-0.6705,1.70871,5.76029,-3.43881,-4.93732,0.07236,9.20419,5.40029,-2.89947,-0.9511,-0.76226,-0.90735,-4.30314,-2.2529,-6.00276,2.11721,1.99533,-6.17627,-3.10902,3.46151,-1.42989,-1.3812,1.17208,-3.68671,-2.51588,1.45808,4.639,2.17323,-1.63142,-2.60432,-4.79451,1.40914,-6.6068,1.94377,-1.00119,3.04462,2.48451,-4.63852,-2.30986,8.7352,3.58023,2.53743,-1.03346,0.40326,-3.92486,-0.45588,2.4405,4.44683,-3.96098,-8.16041,-2.84392,1,-8.22033,-0.11052,2.90132,-7.92196,2.22602,2.96576,-2.86864,-3.89055,1.00557,-10.38809,-12.42174,6.56743,-12.18632,0.57816,3.3114,-1.13438,-0.44049,-4.9175,-2.10939,1.4335,-1.99574,6.57918,-1.48458,-2.11864,-2.16,2.85896,-8.60713,4.57232,-3.75878,-3.16754,-5.1739,-4.19083,-2.38897,-1.1718,-4.81536,-1.80222,-0.32057,-1.01231,-8.4204,-7.57279,0.7337,3.52909,1.65676,-4.70953,-5.27553,2.27662,-0.26164,-1.18895,-1.71717,3.7031,-5.6762,-1.19085,-7.19879,-0.66503
1.66862,0.19998,-5.24084,-3.64604,-0.97957,2.05062,5.0288,-3.13589,-2.61955,-1.26515,7.08874,3.95603,-2.42688,0.0301,-0.39041,0.52479,-4.23205,-1.67046,-4.47045,-0.06097,-1.16389,-5.66048,-2.93517,2.74685,-1.12387,0.3252,0.5866,-2.12679,-1.5991,2.63212,3.72957,1.40886,-2.82429,-3.44053,-2.85414,1.3905,-4.68294,1.93587,-0.95249,1.89963,0.87847,-4.67547,-1.99206,4.54765,2.83038,1.86645,0.67217,-1.46853,-3.7208,-0.3144,1.20334,2.73882,-3.43917,-5.5375,-1.51186,1,-9.24859,0.09131,2.50776,-1.75692,2.77525,2.01177,-0.5756,-2.81576,-1.63651,-9.30298,-9.50421,7.96194,-9.03354,-2.13036,1.38007,-2.15479,-1.88601,-3.21782,-0.70611,1.87174,-2.28444,4.25633,-1.43272,-4.56579,-3.77004,-2.04634,-8.14358,2.17305,-2.78384,-3.29228,-3.82561,-3.67847,-0.54279,-2.04347,-2.88959,-1.93368,0.56642,-0.54461,-6.86634,-5.00965,0.65545,1.31489,2.05748,-6.25813,-3.09891,0.81666,1.21815,-0.81092,-3.23969,1.17507,-3.44157,-1.09877,-5.8115,-1.57592
1.50481,0.64554,-1.37636,-0.87628,-1.01006,1.12103,1.73221,-0.85686,-0.766,-0.98287,3.15957,1.53076,-0.88509,0.22127,-0.15647,0.53275,-2.03249,-0.92305,-1.43956,-1.30518,-2.11535,-2.43417,-1.24398,0.03473,-0.40575,0.28387,0.35161,-0.83699,-0.77569,1.51282,1.40853,0.05954,-2.05097,-1.67886,-0.72623,0.55634,-1.76561,0.81987,-0.41765,-0.01128,-0.24044,-2.33694,-1.77097,0.39075,1.11948,0.44453,0.79591,-2.01539,-0.75821,-0.38206,-0.00147,0.22422,-1.45215,-1.87623,-1.13241,1,-4.83878,0.06009,1.00746,1.93659,1.55234,0.39298,0.39024,-0.84702,-2.21994,-3.66579,-3.5233,3.13101,-2.40962,-2.55234,-0.50723,-1.90435,-1.65544,-0.68911,0.1001,1.12394,-0.75412,1.07148,-0.5393,-3.06815,-1.87016,-2.60894,-3.99036,-0.02908,-0.75509,-1.21675,-1.6427,-1.43967,0.22162,-1.47389,-0.6619,-1.06644,0.49558,-0.1222,-2.73668,-1.47908,0.09255,-0.58394,0.87034,-3.6311,0.08722,-0.90614,1.50221,-0.37617,-2.48238,-0.76405,-0.41331,-0.79011,-2.25258,-1.0987
1.17942,0.86667,0.21906,-0.15227,-0.86429,0.58212,0.61671,0.21141,-0.40454,-0.77102,1.28813,0.5342,-0.24791,0.09073,-0.09268,0.25295,-0.97865,-0.59696,-0.19387,-1.36352,-1.63823,-0.86223,-0.33488,-1.12889,-0.16132,-0.06149,0.21796,-0.57256,-0.64451,0.58155,0.2427,-0.41089,-1.23398,-0.51591,0.06153,-0.01596,-0.57457,0.12576,-0.20051,-0.47462,-0.27077,-1.11605,-1.7051,-1.06309,0.35481,-0.08984,0.20079,-1.55158,0.48626,-0.08,-0.15094,-0.42317,-0.51373,-0.82363,-1.08266,1,-2.32394,0.14592,0.43465,2.37714,0.59221,-0.1949,0.06783,-0.24959,-1.58135,-1.1075,-0.72625,0.47494,-0.05615,-1.79202,-0.82063,-1.45445,-1.08739,0.16998,0.05485,0.31758,0.02361,0.01946,-0.41755,-1.59909,-0.3077,-1.4635,-1.93812,-0.56646,0.09161,-0.15843,-0.94447,-0.45067,0.21218,-0.89965,-0.03767,-0.53661,0.22199,-0.22553,-1.05072,-0.50733,-0.06475,-0.91487,0.08323,-1.74846,1.01464,-1.48964,1.25198,-0.41768,-1.6559,-1.15565,0.56093,-0.32804,-0.26484,-0.62266
1.08473,1.18551,0.97889,0.21843,-0.60888,0.47963,0.50505,0.63241,-0.51531,-0.91395,0.05539,0.04429,-0.24292,-0.15134,-0.09476,0.22494,-0.4806,-0.39099,0.23493,-1.38376,-1.20054,-0.28604,0.06856,-1.53574,-0.1477,-0.21274,0.10121,-0.62552,-0.79039,-0.07041,-0.52991,-0.65961,-0.91818,0.05999,0.44369,-0.4268,0.01567,-0.36766,-0.23298,-0.3612,-0.10959,-0.56277,-1.81127,-1.90605,-0.28394,-0.10784,-0.35709,-1.1091,0.63092,0.38258,0.09257,-0.39683,-0.13889,-0.729,-0.88616,1,-1.21538,0.36631,0.35587,2.52462,0.11082,-0.56106,-0.45253,-0.26824,-0.91748,-0.23552,0.64238,-0.57757,0.42886,-1.11684,-0.6177,-1.25016,-0.80048,0.3771,-0.20017,-0.40462,0.43895,-0.39771,-0.59901,-0.80112,0.45841,-0.6767,-1.11634,-0.74323,0.37689,0.1368,-0.91757,-0.24764,0.05403,-0.58615,0.09758,-0.29285,-0.01164,-0.51967,-0.58838,-0.46274,-0.03094,-0.91981,-0.42261,-0.60772,1.03582,-1.79311,1.11948,-0.66643,-1.11264,-1.31939,0.75139,0.28349,1.03925,-0.43204
1.6686,2.80933,2.13426,1.46544,0.07849,0.95214,1.09629,1.25524,-1.18456,-1.73353,-2.27198,-1.19619,-1.22483,-1.1962,-0.12955,0.84085,0.23297,-0.40958,0.45341,-2.19499,-1.25963,-0.30313,0.35279,-2.26968,-0.48671,-0.36428,-0.17336,-1.27125,-1.57657,-1.6217,-2.15271,-1.561,-1.50702,0.69874,1.13063,-1.41684,0.73577,-1.51114,-0.84779,0.5213,0.13191,-0.63878,-3.10691,-4.45546,-2.39857,0.53694,-1.18649,-0.88951,-0.0048,1.69386,1.25232,0.09779,-0.30785,-1.79341,-0.5531,1,-0.78367,0.94881,0.71344,4.37985,0.04569,-1.91392,-1.92852,-1.25759,-0.26819,-0.18227,2.24145,-1.41116,-0.10526,-0.44701,-0.01002,-1.60682,-1.02543,0.33722,-1.12394,-2.05635,1.09069,-1.13834,-1.33593,-0.42193,1.06072,-0.22172,-0.80722,-1.34807,0.74411,-0.42198,-1.87544,-0.88057,-0.59179,-0.4646,0.2003,-0.17255,-0.53688,-1.50413,-1.10002,-1.17349,0.29584,-1.30827,-1.67853,0.98677,0.60883,-2.45547,1.48806,-1.91978,-0.52651,-2.40922,0.70853,1.8312,3.43559,-0.65231
0.64372,0.43939,1.00414,0.00707,-0.48413,0.3094,0.51154,0.46058,-0.5142,-0.84801,-0.23262,0.61248,-0.03121,0.09542,-0.14355,0.0988,-0.40673,-0.02056,0.41646,-0.88093,-0.44238,0.21635,0.25628,-1.138,0.07424,-0.13782,0.07661,-0.29208,-0.57969,0.08814,-0.59434,-0.36235,-0.44525,0.27772,0.52776,-0.22913,0.32303,-0.24186,-0.05181,-0.41534,0.05907,0.30531,-0.92191,-0.9612,-0.03569,-0.19625,-0.71669,-0.56408,0.51069,0.23595,-0.2077,-0.13797,0.38147,0.01815,-0.3695,1,-0.41675,0.58167,0.30564,1.36962,-0.26664,-0.09503,-0.08762,0.13122,0.05337,0.20782,1.03269,-0.7862,0.57229,-0.45359,-0.29211,-0.65511,-0.33227,0.40471,-0.01067,-0.31679,0.55276,-0.36634,-0.38817,-0.06259,0.73623,-0.0522,-0.3901,-0.34254,0.16024,0.61373,-0.4836,0.08221,0.23234,-0.34265,0.03345,0.03217,0.07506,-0.48072,0.09766,-0.37353,0.0613,-0.40255,-0.04718,-0.06338,0.80134,-1.76495,0.89564,-0.17438,-0.70145,-0.62467,0.62035,0.43643,1.36239,-0.17556
-0.49097,-2.45185,-0.45531,-1.64096,-1.26114,-0.43977,-0.14459,-0.48663,0.32168,0.14787,2.41649,2.965,1.34058,1.68732,-0.10434,-0.72069,-1.25064,0.39662,0.40668,0.66014,0.42386,0.81777,0.08489,0.19084,0.77089,0.08399,0.36544,0.91443,0.65085,2.30022,1.35002,1.06423,0.67977,-0.23901,-0.11906,1.26718,-0.20987,1.3834,0.90708,-1.53084,-0.05506,1.35965,1.69372,3.24354,2.82528,-1.0413,-0.1173,-0.30549,1.22543,-1.55009,-1.95105,-0.40313,1.15104,2.25501,-0.23716,1,-0.26223,0.14918,-0.13753,-2.08247,-0.50474,2.13071,2.24881,1.84893,0.35063,0.57626,-0.48602,0.07796,1.42139,-0.55487,-0.67007,0.47352,0.39128,0.60829,1.38559,1.90239,-0.13173,0.56131,0.90061,0.2309,0.36976,-0.01095,0.09826,0.95083,-0.50373,1.83067,1.13587,1.2459,1.30457,-0.24824,-0.11975,0.32251,0.88001,0.791,1.52625,0.55753,-0.10864,0.67565,2.01246,-1.47277,1.16729,-0.96366,0.37168,1.97585,-1.01896,1.47975,0.58878,-1.35559,-1.27353,0.35903
0.20261,-1.60518,0.092,-0.14088,-0.96389,0.06163,0.74336,-0.05831,-0.16461,-0.86854,1.02778,2.99096,0.27114,1.04036,0.06381,0.10382,-0.89319,0.46328,0.83641,0.01808,0.36994,0.94971,0.23309,-0.18664,0.71054,-0.14081,0.00449,0.59552,0.24679,1.61913,0.14216,0.40449,-0.22742,0.41993,0.93453,0.80266,0.45782,0.85889,0.44191,-0.57444,0.15441,1.45144,1.04761,1.58729,1.15099,-0.23211,-0.96586,-0.2561,0.9647,-0.50247,-0.85877,0.45188,0.97833,1.93912,0.07279,1,-0.75969,0.84593,0.45302,-0.28085,-0.11525,1.34046,1.70111,1.23875,1.1786,0.27907,0.82079,-0.09688,0.96731,0.00202,0.00864,0.49543,0.04622,1.05888,0.9611,1.00231,0.25593,-0.01466,0.94327,0.40609,1.15233,0.10413,0.70773,1.01618,-0.0494,1.40621,0.24677,0.85811,1.18961,-0.26836,0.06752,0.80775,0.75671,0.02486,1.42313,-0.20061,0.78609,0.5634,1.5729,-0.30643,1.19941,-1.61229,1.41941,1.26125,-0.73853,0.77132,0.7706,-0.32991,0.50457,0.08496
2.88208,-5.28754,-0.74865,10.28621,-2.15211,1.94867,7.99578,1.38779,-0.59674,-7.54261,2.0705,14.17069,-3.84969,2.57632,3.63833,4.25146,-0.11271,4.2688,6.20311,-0.30642,3.2589,5.98469,1.92805,2.96642,3.76642,-2.12735,-2.83747,1.53581,3.22719,6.21453,-2.79856,0.68383,-4.24001,5.88501,11.14959,3.08559,6.14058,3.41659,0.77164,5.57207,1.9145,6.04157,5.46922,0.74977,-1.00863,5.82211,-7.13991,3.1842,5.19644,4.56025,7.94036,8.79219,0.37166,7.98553,1.3754,1,-8.83559,4.87771,5.94494,8.06115,4.0509,2.61518,7.08226,1.76286,9.4883,-1.95054,8.38491,3.99496,-0.03227,3.14704,5.21305,6.86906,-0.06021,9.10066,4.97614,2.73901,-0.75842,-0.37401,8.2882,3.14372,10.14378,1.78893,9.06967,8.11493,6.56382,1.81563,-2.97916,2.58229,6.21139,-0.61052,1.40315,7.40299,3.50553,-1.41791,6.98458,-2.00285,10.7824,2.99988,5.77068,5.0139,6.33278,-2.79331,12.09074,1.47685,0.01669,2.05526,5.34317,1.58453,6.30068,-0.5629
2.25802,-4.07012,-0.95046,6.22736,-2.44164,1.44142,5.57031,0.70935,-0.41383,-5.83708,0.71866,10.97446,-2.84268,1.80248,1.94697,3.24647,-1.19076,2.41779,4.63185,-0.3827,2.25959,4.22835,1.06112,1.11873,2.82568,-1.64767,-1.96081,1.60388,1.52898,4.15654,-2.18297,0.06311,-3.31249,3.73396,7.56096,2.08985,3.88329,2.52466,0.51169,3.4185,0.90183,4.75567,4.08714,1.40447,-1.24487,3.51707,-5.31669,0.9748,3.40808,2.15087,2.97745,5.651,1.51678,6.30254,1.18596,1,-5.75015,4.15227,3.88395,4.20268,2.4897,2.3717,5.15493,2.12908,6.78929,-0.78759,6.27825,1.78285,0.84997,2.35661,3.04676,4.28758,-0.47207,6.04765,3.08244,1.69182,-0.05464,-0.97656,5.69099,2.03,7.12931,1.01066,6.57359,5.58218,3.02882,1.96552,-1.76813,2.27684,4.22522,-0.53221,0.95818,5.24732,2.51466,-1.40189,5.22137,-2.48376,7.12959,2.05886,4.79339,3.16122,4.54491,-3.86745,8.34248,2.18079,-0.79591,1.58163,3.3867,0.45456,4.65768,-0.54412
0.18691,-2.78515,-20.33095,-50.18267,-29.73223,-3.6672,-14.7421,-9.48409,4.27138,-4.52634,-27.78258,4.15671,1.33558,-4.70401,-23.5125,-1.98095,-33.94976,-27.47844,-1.71974,-1.95533,-5.36959,-9.67051,-12.29809,-29.422,0.32836,-4.22989,4.09198,12.98222,-26.74127,-21.16058,-1.68466,-14.03414,0.44737,-26.94409,-29.2543,-9.08499,-24.44765,-0.47196,-1.33693,-18.69618,-23.13928,-0.50217,1.33901,26.54888,-16.89724,-24.00798,6.63008,-37.4127,-18.04802,-41.2163,-98.08854,-33.31093,37.18942,1.76361,-1.28536,1,30.62422,10.01455,-19.89316,-64.33014,-17.06285,8.9468,-9.38884,25.8962,-19.85428,23.41879,-6.1401,-41.0509,25.19713,-6.77965,-33.87822,-25.90294,-14.20786,-28.27603,-20.60692,-14.40455,9.4333,-19.97669,-17.80454,-14.33607,-17.6123,-11.57896,-9.50158,-17.21354,-55.80288,14.83689,14.08093,11.70065,-18.31205,-3.73304,-6.11168,-11.91796,-6.83537,-10.09902,-4.74045,-30.19476,-37.2596,-9.28094,9.38292,-21.98256,-9.24567,-50.30701,-29.58042,32.05789,-29.42767,0.91206,-21.75785,-29.00836,-11.12468,-6.3203
0.54956,-2.77245,-18.84641,-45.16117,-27.44441,-3.01834,-12.95407,-8.57981,3.99586,-4.7474,-25.34255,4.96853,0.87973,-4.17412,-21.40775,-1.35397,-31.29365,-24.85594,-1.03266,-1.91277,-4.68634,-8.46227,-11.19772,-26.94661,0.64745,-3.88795,3.60792,12.1127,-24.43355,-19.02023,-1.77057,-12.96078,0.01593,-24.22423,-26.01257,-8.0673,-22.09292,-0.26228,-1.18254,-16.66389,-21.18727,0.0189,1.71683,24.33437,-15.86204,-21.70798,5.53019,-34.46575,-16.19457,-37.50281,-89.42183,-29.99574,34.26046,2.38432,-0.94595,1,27.41156,9.75155,-17.90782,-58.37566,-15.28075,8.44559,-8.11963,23.86988,-17.36384,21.35059,-4.8838,-37.17946,23.28605,-5.67489,-30.53104,-23.28626,-13.159,-25.25051,-18.61849,-13.03841,8.72444,-18.51421,-15.72962,-12.90202,-15.34666,-10.43046,-7.93112,-15.21391,-51.10308,13.81468,12.782,10.98815,-16.2883,-3.38161,-5.3562,-10.38824,-5.97346,-9.41971,-3.75753,-28.03191,-33.32889,-8.36459,9.27199,-19.66047,-7.96509,-46.42814,-26.20798,29.65822,-26.93719,0.94908,-19.60949,-26.39237,-9.71988,-5.8623
0.08357,0.87573,2.09857,1.58759,2.31064,0.59226,-0.29702,0.45017,-0.20372,1.41174,2.42804,-0.92536,0.95299,0.3565,0.55421,-0.21346,1.59159,1.6446,-0.48596,-0.28363,-0.16799,-0.06648,0.50426,0.54872,-0.24384,1.36428,0.69308,-0.66297,0.90744,1.39488,0.78223,0.8127,0.35215,1.38552,0.41407,0.722,0.49099,-0.49388,0.13503,-0.57548,1.49733,0.15591,-0.61797,-1.2706,1.72252,-0.24712,0.1655,0.41861,0.89738,1.65827,5.09554,0.70906,-1.71809,0.22612,0.54692,1,-0.84953,-0.33446,0.22186,3.26309,0.32682,0.07781,0.41283,-1.55954,1.08435,-1.15284,-0.3051,2.66975,-0.55793,0.95128,2.17471,0.39123,0.88808,0.92595,0.81964,1.25884,0.54476,1.05667,-0.04602,0.97167,0.04839,0.80861,-0.65002,0.01848,1.24538,0.02602,0.1007,-0.8085,1.15844,0.54681,0.72883,-0.23196,0.52214,0.93156,0.10116,2.1891,1.32754,0.33427,-0.10622,0.78107,0.32726,2.70345,0.86081,-1.41498,2.06588,-0.11221,0.96674,2.36395,0.47415,0.79434
0.50326,1.14003,1.16523,0.46741,1.25708,0.80915,-0.55529,0.68636,0.43063,1.06918,1.7389,-0.32359,0.89037,0.10748,-0.1293,-0.02574,0.67895,0.96018,-0.14873,-0.51032,-0.14699,-0.23404,0.13997,-0.0937,0.21514,1.37918,0.87136,-0.16577,0.00535,0.64379,0.70151,0.25102,0.26874,0.64629,-0.08043,0.56677,-0.14378,-0.51489,0.14076,-0.61902,0.39952,0.0876,-0.06543,-0.50401,0.72209,-0.54371,0.45071,-0.90879,0.52399,0.60909,2.61467,-0.04036,-0.4276,0.47917,0.60441,1,-0.03354,0.54924,-0.35943,1.61649,0.02657,0.55294,0.24479,-0.65435,0.95193,-0.37939,-0.20056,1.79519,0.40681,1.1535,1.52879,-0.13627,0.38582,0.30239,0.31726,0.82916,0.9643,0.33887,-0.40817,0.76829,0.13422,0.81546,-0.50948,-0.25835,-0.64004,0.72566,0.54234,-0.22457,0.74887,0.55229,0.66721,-0.47894,0.45566,0.52023,0.14165,1.24792,0.59836,-0.19389,0.4335,0.52282,0.30773,1.22501,0.43095,-0.28421,1.2175,-0.04623,0.50159,1.7519,0.40138,0.53489
1.16273,1.73999,0.46102,-0.00443,0.46654,1.05581,-0.58906,1.70057,1.52235,0.96346,1.4245,0.24302,0.90906,-0.24022,-0.51716,0.21433,0.51999,0.45399,0.29126,-0.69191,-0.0497,-0.28275,-0.01512,0.07437,1.03352,1.36657,1.09817,0.33242,-0.69592,-0.20344,0.76024,-0.06741,0.29542,0.06562,-0.2394,0.5206,-0.32878,-0.51073,0.14019,-0.2563,-0.65382,-0.12351,0.7643,0.24816,-0.11929,0.01829,1.14635,-1.78892,0.29107,0.13678,1.4803,-0.23693,0.44811,0.58397,0.59733,1,0.75916,1.56819,-0.73103,0.65295,-0.18222,0.994,0.11995,0.20484,1.14255,0.23081,-0.06737,0.97052,1.09992,1.54156,1.29155,-0.3102,0.15086,-0.10701,0.13069,0.47228,1.44072,0.03335,-0.63946,0.9704,0.63715,1.24433,-0.15894,-0.18276,-1.49702,1.38296,0.8515,0.25485,0.33408,0.68,0.62646,-0.70359,0.45048,0.21064,0.20199,0.91787,0.33662,-0.75887,0.72627,0.53918,0.30783,0.35382,0.61554,0.44067,0.90803,0.07499,0.33613,1.65491,0.59636,0.28129
2.39531,2.96432,-0.42183,-0.48289,-1.12812,1.21763,-0.18861,3.9818,3.65906,1.25248,0.99189,1.07748,1.25944,-1.10446,-0.95912,0.73141,0.93466,-0.7403,0.87358,-0.70593,0.03278,-0.36289,-0.04391,1.33762,2.59466,0.74361,1.48459,1.55056,-1.53145,-1.82407,1.02104,-0.13687,0.68699,-1.03603,-0.47785,0.31435,0.0751,-0.37332,-0.00879,0.37079,-1.94252,-0.19657,2.3203,2.19387,-1.05434,1.96708,2.94876,-2.88176,-0.30957,-0.29021,-0.1083,-0.15916,1.68425,0.51559,0.08519,1,2.67544,3.38622,-1.00998,-0.96524,-0.79503,1.65439,-0.02716,2.11949,1.41439,1.27452,0.19665,-1.9294,1.96176,2.23067,0.83904,-0.4385,0.16389,-0.94342,-0.04493,-0.09678,2.66655,0.12324,-0.85553,1.66008,1.67578,2.35956,0.67793,0.51757,-0.88842,2.05778,1.22534,0.81691,-0.74904,1.03106,0.56434,-1.02486,0.33598,-0.14263,0.11295,0.91317,0.17913,-1.59965,0.77037,0.41709,0.23274,-1.14748,1.612,1.44942,1.21007,0.53912,0.28278,1.61187,1.24606,-0.20161
