Points0,Points1,Points2,,intensity,filtered
97,-213.8222849,104,,744.9692,0.4466
114,-213.8222849,93,,637.2122,4.2708
121,-213.8222849,75,,555.981,0
178,-213.8222849,153,,527.9962,0
148,-213.8222849,176,,629.1806,0
7,-213.8222849,178,,702.7608,0
2,-213.8222849,168,,691.0484,0
17,-213.8222849,116,,665.1404,0
31,-213.8222849,41,,648.2894,0
116,-213.8222849,146,,693.2888,0
118,-213.8222849,17,,713.6332,0
149,-213.8222849,38,,679.1298,0
194,-213.8222849,154,,723.4332,2.4118
55,-213.8222849,167,,707.4804,0
59,-213.8222849,96,,740.9428,0
83,-213.8222849,119,,858.5332,0
111,-213.8222849,175,,612.3282,2.325
81,-213.8222849,156,,583.357,1.8278
97,-213.8222849,59,,917.2562,2.3242
27,-213.8222849,142,,731.0848,0
80,-213.8222849,66,,985.462,8.7536
70,-213.8222849,124,,766.7982,2.3268
61,-213.8222849,26,,751.9102,7.6436
139,-213.8222849,58,,895.091,0
137,-213.8222849,163,,666.157,0
169,-213.8222849,131,,666.7856,0
0,-213.8222849,127,,872.0788,1.9738
68,-213.8222849,66,,754.8572,11.9686
52,-213.8222849,144,,652.2228,0
183,-213.8222849,94,,580.3832,0
57,-213.8222849,61,,663.5286,0
94,-214.9506347,0,,922.8832,0
174,-214.9506347,8,,555.5612,0
97,-214.9506347,5,,896.9188,0
103,-214.9506347,27,,699.7932,0
143,-214.9506347,50,,656.0948,1.6214
163,-214.9506347,70,,536.7888,0
162,-214.9506347,95,,747.1414,2.181
138,-214.9506347,110,,801.9572,0
107,-214.9506347,117,,694.7806,0
97,-214.9506347,104,,744.5238,0
114,-214.9506347,93,,640.6898,3.4776
121,-214.9506347,75,,559.0478,3.0668
178,-214.9506347,153,,535.2578,7.2616
148,-214.9506347,176,,616.7862,0
7,-214.9506347,178,,701.2686,0
2,-214.9506347,168,,679.4464,0
17,-214.9506347,116,,658.1578,0
31,-214.9506347,41,,647.4102,0
116,-214.9506347,146,,690.2864,0
118,-214.9506347,17,,716.977,3.3438
149,-214.9506347,38,,679.1856,0.0558
194,-214.9506347,154,,734.5118,11.0786
55,-214.9506347,167,,710.2838,2.8034
59,-214.9506347,96,,748.3766,7.4338
83,-214.9506347,119,,850.9522,0
111,-214.9506347,175,,602.6814,0
81,-214.9506347,156,,587.6988,4.3418
97,-214.9506347,59,,909.5998,0
27,-214.9506347,142,,730.0818,0
80,-214.9506347,66,,994.29,8.828
70,-214.9506347,124,,766.4644,0
61,-214.9506347,26,,753.4724,1.5622
139,-214.9506347,58,,897.1136,2.0226
137,-214.9506347,163,,662.3712,0
169,-214.9506347,131,,659.0142,0
0,-214.9506347,127,,873.6328,1.554
68,-214.9506347,66,,760.783,5.9258
52,-214.9506347,144,,649.4096,0
183,-214.9506347,94,,581.2352,0.852
57,-214.9506347,61,,666.8406,3.312
94,-216.0789845,0,,912.3776,0
174,-216.0789845,8,,555.0888,0
97,-216.0789845,5,,893.4688,0
103,-216.0789845,27,,699.7932,0
143,-216.0789845,50,,651.4698,0
163,-216.0789845,70,,532.1572,0
162,-216.0789845,95,,746.305,0
138,-216.0789845,110,,794.9486,0
107,-216.0789845,117,,691.8932,0
97,-216.0789845,104,,744.5954,0.0716
114,-216.0789845,93,,640.2622,0
121,-216.0789845,75,,558.1836,0
178,-216.0789845,153,,533.7002,0
148,-216.0789845,176,,623.3112,6.525
7,-216.0789845,178,,699.992,0
2,-216.0789845,168,,680.8156,1.3692
17,-216.0789845,116,,661.1444,2.9866
31,-216.0789845,41,,645.856,0
116,-216.0789845,146,,696.3522,6.0658
118,-216.0789845,17,,723.9312,6.9542
149,-216.0789845,38,,673.3176,0
194,-216.0789845,154,,728.6594,0
55,-216.0789845,167,,709.607,0
59,-216.0789845,96,,751.7426,3.366
83,-216.0789845,119,,848.4854,0
111,-216.0789845,175,,597.2002,0
81,-216.0789845,156,,577.9368,0
97,-216.0789845,59,,911.0306,1.4308
27,-216.0789845,142,,729.439,0
80,-216.0789845,66,,1000.662,6.372
70,-216.0789845,124,,759.9608,0
61,-216.0789845,26,,753.8088,0.3364
139,-216.0789845,58,,882.1794,0
137,-216.0789845,163,,662.626,0.2548
169,-216.0789845,131,,668.3284,9.3142
0,-216.0789845,127,,872.0394,0
68,-216.0789845,66,,773.143,12.36
52,-216.0789845,144,,650.7604,1.3508
183,-216.0789845,94,,581.6498,0.4146
57,-216.0789845,61,,660.993,0
94,-217.2073343,0,,918.2554,5.8778
174,-217.2073343,8,,554.3194,0
97,-217.2073343,5,,891.2188,0
103,-217.2073343,27,,702.4044,2.6112
143,-217.2073343,50,,649.4822,0
163,-217.2073343,70,,533.9798,1.8226
162,-217.2073343,95,,743.8906,0
138,-217.2073343,110,,791.5172,0
107,-217.2073343,117,,695.287,3.3938
97,-217.2073343,104,,742.451,0
114,-217.2073343,93,,639.7846,0
121,-217.2073343,75,,564.5692,6.3856
178,-217.2073343,153,,533.9368,0.2366
148,-217.2073343,176,,616.9112,0
7,-217.2073343,178,,699.4274,0
2,-217.2073343,168,,676.406,0
17,-217.2073343,116,,656.1616,0
31,-217.2073343,41,,647.6144,1.7584
116,-217.2073343,146,,691.9204,0
118,-217.2073343,17,,715.973,0
149,-217.2073343,38,,671.0702,0
194,-217.2073343,154,,742.0262,13.3668
55,-217.2073343,167,,709.6802,0.0732
59,-217.2073343,96,,753.5104,1.7678
83,-217.2073343,119,,844.8426,0
111,-217.2073343,175,,602.0782,4.878
81,-217.2073343,156,,575.9546,0
97,-217.2073343,59,,905.0628,0
27,-217.2073343,142,,725.8562,0
80,-217.2073343,66,,1003.7132,3.0512
70,-217.2073343,124,,754.3198,0
61,-217.2073343,26,,763.6116,9.8028
139,-217.2073343,58,,888.7414,6.562
137,-217.2073343,163,,659.4998,0
169,-217.2073343,131,,662.9742,0
0,-217.2073343,127,,882.0722,10.0328
68,-217.2073343,66,,768.9116,0
52,-217.2073343,144,,648.4434,0
183,-217.2073343,94,,578.6958,0
57,-217.2073343,61,,667.5692,6.5762
94,-218.3356841,0,,909.1166,0
174,-218.3356841,8,,553.4222,0
97,-218.3356841,5,,908.875,17.6562
103,-218.3356841,27,,702.4942,0.0898
143,-218.3356841,50,,653.3232,3.841
163,-218.3356841,70,,535.9282,1.9484
162,-218.3356841,95,,745.7604,1.8698
138,-218.3356841,110,,792.5372,1.02
107,-218.3356841,117,,696.6162,1.3292
97,-218.3356841,104,,741.9796,0
114,-218.3356841,93,,635.2518,0
121,-218.3356841,75,,559.2978,0
178,-218.3356841,153,,533.5618,0
148,-218.3356841,176,,625.5278,8.6166
7,-218.3356841,178,,701.4844,2.057
2,-218.3356841,168,,677.6464,1.2404
17,-218.3356841,116,,656.8174,0.6558
31,-218.3356841,41,,644.827,0
116,-218.3356841,146,,696.0454,4.125
118,-218.3356841,17,,718.4668,2.4938
149,-218.3356841,38,,674.734,3.6638
194,-218.3356841,154,,741.131,0
55,-218.3356841,167,,709.073,0
59,-218.3356841,96,,755.8408,2.3304
83,-218.3356841,119,,846.1664,1.3238
111,-218.3356841,175,,604.6312,2.553
81,-218.3356841,156,,566.0102,0
97,-218.3356841,59,,911.6694,6.6066
27,-218.3356841,142,,728.1162,2.26
80,-218.3356841,66,,1007.7254,4.0122
70,-218.3356841,124,,748.5592,0
61,-218.3356841,26,,761.516,0
139,-218.3356841,58,,884.982,0
137,-218.3356841,163,,652.164,0
169,-218.3356841,131,,657.8056,0
0,-218.3356841,127,,884.9016,2.8294
68,-218.3356841,66,,767.3058,0
52,-218.3356841,144,,649.5036,1.0602
183,-218.3356841,94,,576.273,0
57,-218.3356841,61,,665.524,0
94,-219.4640339,0,,916.95,7.8334
174,-219.4640339,8,,548.9112,0
97,-219.4640339,5,,930.1814,21.3064
103,-219.4640339,27,,702.1168,0
143,-219.4640339,50,,655.5,2.1768
163,-219.4640339,70,,535.726,0
162,-219.4640339,95,,748.4192,2.6588
138,-219.4640339,110,,785.3058,0
107,-219.4640339,117,,705.8058,9.1896
97,-219.4640339,104,,732.1738,0
114,-219.4640339,93,,628.3224,0
121,-219.4640339,75,,561.5644,2.2666
178,-219.4640339,153,,534.2426,0.6808
148,-219.4640339,176,,629.4306,3.9028
7,-219.4640339,178,,706.4806,4.9962
2,-219.4640339,168,,677.6386,0
17,-219.4640339,116,,655.404,0
31,-219.4640339,41,,647.95,3.123
116,-219.4640339,146,,702.4794,6.434
118,-219.4640339,17,,718.5354,0.0686
149,-219.4640339,38,,671.666,0
194,-219.4640339,154,,736.1454,0
55,-219.4640339,167,,708.7658,0
59,-219.4640339,96,,751.2498,0
83,-219.4640339,119,,861.4094,15.243
111,-219.4640339,175,,596.1092,0
81,-219.4640339,156,,567.7342,1.724
97,-219.4640339,59,,905.3872,0
27,-219.4640339,142,,725.1932,0
80,-219.4640339,66,,998.1902,0
70,-219.4640339,124,,743.8466,0
61,-219.4640339,26,,758.855,0
139,-219.4640339,58,,902.5212,17.5392
137,-219.4640339,163,,655.2616,3.0976
169,-219.4640339,131,,662.5628,4.7572
0,-219.4640339,127,,872.4982,0
68,-219.4640339,66,,757.723,0
52,-219.4640339,144,,653.5772,4.0736
183,-219.4640339,94,,574.919,0
57,-219.4640339,61,,667.9716,2.4476
94,-220.5923836,0,,914.9054,0
174,-220.5923836,8,,545.639,0
97,-220.5923836,5,,938.9626,8.7812
103,-220.5923836,27,,702.3212,0.2044
143,-220.5923836,50,,648.066,0
163,-220.5923836,70,,536.4652,0.7392
162,-220.5923836,95,,743.4382,0
138,-220.5923836,110,,790.76,5.4542
107,-220.5923836,117,,707.8976,2.0918
97,-220.5923836,104,,728.755,0
114,-220.5923836,93,,625.1912,0
121,-220.5923836,75,,559.8262,0
178,-220.5923836,153,,529.8348,0
148,-220.5923836,176,,635.625,6.1944
7,-220.5923836,178,,707.206,0.7254
2,-220.5923836,168,,676.4732,0
17,-220.5923836,116,,656.1058,0.7018
31,-220.5923836,41,,642.0604,0
116,-220.5923836,146,,702.1908,0
118,-220.5923836,17,,715.9146,0
149,-220.5923836,38,,668.1464,0
194,-220.5923836,154,,738.5144,2.369
55,-220.5923836,167,,711.2034,2.4376
59,-220.5923836,96,,742.7998,0
83,-220.5923836,119,,869.1332,7.7238
111,-220.5923836,175,,603.881,7.7718
81,-220.5923836,156,,561.605,0
97,-220.5923836,59,,906.2502,0.863
27,-220.5923836,142,,723.8818,0
80,-220.5923836,66,,989.0426,0
70,-220.5923836,124,,737.2554,0
61,-220.5923836,26,,760.8434,1.9884
139,-220.5923836,58,,907.4758,4.9546
137,-220.5923836,163,,655.407,0.1454
169,-220.5923836,131,,666.5314,3.9686
0,-220.5923836,127,,876.4294,3.9312
68,-220.5923836,66,,758.7058,0.9828
52,-220.5923836,144,,656.6736,3.0964
183,-220.5923836,94,,572.0754,0
57,-220.5923836,61,,670.4954,2.5238
94,-221.7207334,0,,927.261,12.3556
174,-221.7207334,8,,547.0696,1.4306
97,-221.7207334,5,,952.3938,13.4312
103,-221.7207334,27,,700.2494,0
143,-221.7207334,50,,645.8196,0
163,-221.7207334,70,,534.9506,0
162,-221.7207334,95,,743.3318,0
138,-221.7207334,110,,795.6572,4.8972
107,-221.7207334,117,,713.0316,5.134
97,-221.7207334,104,,725.4674,0
114,-221.7207334,93,,625.9292,0.738
121,-221.7207334,75,,559.2738,0
178,-221.7207334,153,,528.229,0
148,-221.7207334,176,,632.4944,0
7,-221.7207334,178,,708.7728,1.5668
2,-221.7207334,168,,669.5808,0
17,-221.7207334,116,,649.7462,0
31,-221.7207334,41,,636.9376,0
116,-221.7207334,146,,698.3,0
118,-221.7207334,17,,707.5772,0
149,-221.7207334,38,,669.6226,1.4762
194,-221.7207334,154,,745.2716,6.7572
55,-221.7207334,167,,711.1624,0
59,-221.7207334,96,,732.4874,0
83,-221.7207334,119,,877.8048,8.6716
111,-221.7207334,175,,608.5154,4.6344
81,-221.7207334,156,,565.1568,3.5518
97,-221.7207334,59,,905.342,0
27,-221.7207334,142,,723.2924,0
80,-221.7207334,66,,988.0926,0
70,-221.7207334,124,,736.0804,0
61,-221.7207334,26,,767.8056,6.9622
139,-221.7207334,58,,915.6126,8.1368
137,-221.7207334,163,,651.807,0
169,-221.7207334,131,,664.2686,0
0,-221.7207334,127,,880.59,4.1606
68,-221.7207334,66,,743.0086,0
52,-221.7207334,144,,657.565,0.8914
183,-221.7207334,94,,568.5482,0
57,-221.7207334,61,,679.5764,9.081
94,-222.8490832,0,,915.4388,0
174,-222.8490832,8,,548.15,1.0804
97,-222.8490832,5,,943.9876,0
103,-222.8490832,27,,699.9056,0
143,-222.8490832,50,,648.4036,2.584
163,-222.8490832,70,,528.4404,0
162,-222.8490832,95,,746.1652,2.8334
138,-222.8490832,110,,795.243,0
107,-222.8490832,117,,699.7716,0
97,-222.8490832,104,,722.8178,0
114,-222.8490832,93,,628.25,2.3208
121,-222.8490832,75,,555.1906,0
178,-222.8490832,153,,533.4232,5.1942
148,-222.8490832,176,,629.4082,0
7,-222.8490832,178,,706.01,0
2,-222.8490832,168,,663.7846,0
17,-222.8490832,116,,649.0212,0
31,-222.8490832,41,,634.198,0
116,-222.8490832,146,,695.909,0
118,-222.8490832,17,,716.3542,8.777
149,-222.8490832,38,,677.932,8.3094
194,-222.8490832,154,,746.612,1.3404
55,-222.8490832,167,,713.8214,2.659
59,-222.8490832,96,,729.45,0
83,-222.8490832,119,,862.2572,0
111,-222.8490832,175,,606.2498,0
81,-222.8490832,156,,564.0682,0
97,-222.8490832,59,,910.4598,5.1178
27,-222.8490832,142,,722.5886,0
80,-222.8490832,66,,986.4048,0
70,-222.8490832,124,,728.5678,0
61,-222.8490832,26,,760.8114,0
139,-222.8490832,58,,898.8178,0
137,-222.8490832,163,,645.6,0
169,-222.8490832,131,,659.957,0
0,-222.8490832,127,,874.8556,0
68,-222.8490832,66,,749.0028,5.9942
52,-222.8490832,144,,654.6566,0
183,-222.8490832,94,,570.246,1.6978
57,-222.8490832,61,,674.1288,0
94,-223.977433,0,,909.5554,0
174,-223.977433,8,,549.875,1.725
97,-223.977433,5,,921.7314,0
103,-223.977433,27,,702.7798,2.8742
143,-223.977433,50,,649.6304,1.2268
163,-223.977433,70,,530.3886,1.9482
162,-223.977433,95,,751.8398,5.6746
138,-223.977433,110,,795.0686,0
107,-223.977433,117,,705.5822,5.8106
97,-223.977433,104,,722.5608,0
114,-223.977433,93,,628.8206,0.5706
121,-223.977433,75,,560.6072,5.4166
178,-223.977433,153,,542.177,8.7538
148,-223.977433,176,,636.4776,7.0694
7,-223.977433,178,,701.3314,0
2,-223.977433,168,,664.473,0.6884
17,-223.977433,116,,650.2846,1.2634
31,-223.977433,41,,633.5668,0
116,-223.977433,146,,704.934,9.025
118,-223.977433,17,,716.2896,0
149,-223.977433,38,,678.8124,0.8804
194,-223.977433,154,,747.2096,0.5976
55,-223.977433,167,,711.5624,0
59,-223.977433,96,,725.3178,0
83,-223.977433,119,,870.343,8.0858
111,-223.977433,175,,615.0092,8.7594
81,-223.977433,156,,567.7518,3.6836
97,-223.977433,59,,904.3824,0
27,-223.977433,142,,724.858,2.2694
80,-223.977433,66,,981.5792,0
70,-223.977433,124,,734.6052,6.0374
61,-223.977433,26,,770.9998,10.1884
139,-223.977433,58,,897.6886,0
137,-223.977433,163,,648.2452,2.6452
169,-223.977433,131,,665.457,5.5
0,-223.977433,127,,878.2622,3.4066
68,-223.977433,66,,750.52,1.5172
52,-223.977433,144,,658.5302,3.8736
183,-223.977433,94,,576.8314,6.5854
57,-223.977433,61,,676.5978,2.469
94,-225.1057828,0,,921.0776,11.5222
174,-225.1057828,8,,559.425,9.55
97,-225.1057828,5,,927.0376,5.3062
103,-225.1057828,27,,705.7078,2.928
143,-225.1057828,50,,652.0286,2.3982
163,-225.1057828,70,,529.6628,0
162,-225.1057828,95,,750.2048,0
138,-225.1057828,110,,805.4544,10.3858
107,-225.1057828,117,,701.9144,0
97,-225.1057828,104,,729.6308,7.07
114,-225.1057828,93,,635.3086,6.488
121,-225.1057828,75,,567.2478,6.6406
178,-225.1057828,153,,549.525,7.348
148,-225.1057828,176,,639.9748,3.4972
7,-225.1057828,178,,695.3176,0
2,-225.1057828,168,,663.3326,0
17,-225.1057828,116,,654.073,3.7884
31,-225.1057828,41,,641.8376,8.2708
116,-225.1057828,146,,703.791,0
118,-225.1057828,17,,721.2646,4.975
149,-225.1057828,38,,689.633,10.8206
194,-225.1057828,154,,743.9142,0
55,-225.1057828,167,,710.3928,0
59,-225.1057828,96,,733.7392,8.4214
83,-225.1057828,119,,854.612,0
111,-225.1057828,175,,628.2062,13.197
81,-225.1057828,156,,563.2556,0
97,-225.1057828,59,,915.5,11.1176
27,-225.1057828,142,,726.3666,1.5086
80,-225.1057828,66,,980.912,0
70,-225.1057828,124,,741.598,6.9928
61,-225.1057828,26,,779.7534,8.7536
139,-225.1057828,58,,890.8456,0
137,-225.1057828,163,,650.6786,2.4334
169,-225.1057828,131,,666.9542,1.4972
0,-225.1057828,127,,885.1082,6.846
68,-225.1057828,66,,759.4514,8.9314
52,-225.1057828,144,,654.553,0
183,-225.1057828,94,,580.4,3.5686
57,-225.1057828,61,,675.774,0
94,-226.2341326,0,,927.1666,6.089
174,-226.2341326,8,,570.186,10.761
97,-226.2341326,5,,930.2812,3.2436
103,-226.2341326,27,,708.0944,2.3866
143,-226.2341326,50,,655.9214,3.8928
163,-226.2341326,70,,528.7864,0
162,-226.2341326,95,,753.7858,3.581
138,-226.2341326,110,,814.8172,9.3628
107,-226.2341326,117,,709.3158,7.4014
97,-226.2341326,104,,731.8394,2.2086
114,-226.2341326,93,,633.1414,0
121,-226.2341326,75,,574.024,6.7762
178,-226.2341326,153,,554.6886,5.1636
148,-226.2341326,176,,640.1276,0.1528
7,-226.2341326,178,,698.1412,2.8236
2,-226.2341326,168,,668.621,5.2884
17,-226.2341326,116,,658.198,4.125
31,-226.2341326,41,,653.571,11.7334
116,-226.2341326,146,,714.9228,11.1318
118,-226.2341326,17,,728.4896,7.225
149,-226.2341326,38,,692.468,2.835
194,-226.2341326,154,,731.2214,0
55,-226.2341326,167,,704.9428,0
59,-226.2341326,96,,734.1268,0.3876
83,-226.2341326,119,,853.3168,0
111,-226.2341326,175,,635.103,6.8968
81,-226.2341326,156,,561.4,0
97,-226.2341326,59,,920.8338,5.3338
27,-226.2341326,142,,729.9818,3.6152
80,-226.2341326,66,,980.4938,0
70,-226.2341326,124,,753.0462,11.4482
61,-226.2341326,26,,789.0868,9.3334
139,-226.2341326,58,,893.7418,2.8962
137,-226.2341326,163,,651.7618,1.0832
169,-226.2341326,131,,669.457,2.5028
0,-226.2341326,127,,879.541,0
68,-226.2341326,66,,756.86,0
52,-226.2341326,144,,653.2216,0
183,-226.2341326,94,,585.5686,5.1686
57,-226.2341326,61,,670.9262,0
94,-227.3624824,0,,919.4222,0
174,-227.3624824,8,,573.9888,3.8028
97,-227.3624824,5,,918.2938,0
103,-227.3624824,27,,708.1146,0.0202
143,-227.3624824,50,,660.1696,4.2482
163,-227.3624824,70,,533.964,5.1776
162,-227.3624824,95,,757.916,4.1302
138,-227.3624824,110,,812.3572,0
107,-227.3624824,117,,704.2014,0
97,-227.3624824,104,,728.9284,0
114,-227.3624824,93,,630.5568,0
121,-227.3624824,75,,580.2216,6.1976
178,-227.3624824,153,,561.4828,6.7942
148,-227.3624824,176,,639.2582,0
7,-227.3624824,178,,695.6804,0
2,-227.3624824,168,,675.0884,6.4674
17,-227.3624824,116,,666.869,8.671
31,-227.3624824,41,,660.123,6.552
116,-227.3624824,146,,715.8228,0.9
118,-227.3624824,17,,738.427,9.9374
149,-227.3624824,38,,691.8722,0
194,-227.3624824,154,,725.3666,0
55,-227.3624824,167,,705.091,0.1482
59,-227.3624824,96,,742.5732,8.4464
83,-227.3624824,119,,852.3168,0
111,-227.3624824,175,,643.8562,8.7532
81,-227.3624824,156,,562.7798,1.3798
97,-227.3624824,59,,921.0902,0.2564
27,-227.3624824,142,,733.6608,3.679
80,-227.3624824,66,,981.8414,1.3476
70,-227.3624824,124,,763.6104,10.5642
61,-227.3624824,26,,783.623,0
139,-227.3624824,58,,894.6734,0.9316
137,-227.3624824,163,,653.8214,2.0596
169,-227.3624824,131,,666.4856,0
0,-227.3624824,127,,875.9706,0
68,-227.3624824,66,,756.5114,0
52,-227.3624824,144,,652.006,0
183,-227.3624824,94,,593.6644,8.0958
57,-227.3624824,61,,670.25,0
94,-228.4908322,0,,928.4778,9.0556
174,-228.4908322,8,,573.7944,0
97,-228.4908322,5,,928.1376,9.8438
103,-228.4908322,27,,712.7348,4.6202
143,-228.4908322,50,,663.1536,2.984
163,-228.4908322,70,,536.645,2.681
162,-228.4908322,95,,755.6112,0
138,-228.4908322,110,,814.0028,1.6456
107,-228.4908322,117,,718.6826,14.4812
97,-228.4908322,104,,729.664,0.7356
114,-228.4908322,93,,630.5172,0
121,-228.4908322,75,,584.9144,4.6928
178,-228.4908322,153,,558.4308,0
148,-228.4908322,176,,652.3026,13.0444
7,-228.4908322,178,,703.6314,7.951
2,-228.4908322,168,,678.821,3.7326
17,-228.4908322,116,,668.6036,1.7346
31,-228.4908322,41,,660.7564,0.6334
116,-228.4908322,146,,726.0502,10.2274
118,-228.4908322,17,,732.8686,0
149,-228.4908322,38,,690.3464,0
194,-228.4908322,154,,712.8238,0
55,-228.4908322,167,,705.2018,0.1108
59,-228.4908322,96,,742.5732,0
83,-228.4908322,119,,868.2216,15.9048
111,-228.4908322,175,,643.8906,0.0344
81,-228.4908322,156,,560.962,0
97,-228.4908322,59,,924.695,3.6048
27,-228.4908322,142,,737.1942,3.5334
80,-228.4908322,66,,987.3854,5.544
70,-228.4908322,124,,779.3622,15.7518
61,-228.4908322,26,,786.3998,2.7768
139,-228.4908322,58,,909.0986,14.4252
137,-228.4908322,163,,663.7714,9.95
169,-228.4908322,131,,677.3514,10.8658
0,-228.4908322,127,,876.3738,0.4032
68,-228.4908322,66,,753.18,0
52,-228.4908322,144,,655.053,3.047
183,-228.4908322,94,,598.0082,4.3438
57,-228.4908322,61,,669.7786,0
94,-229.6191819,0,,935.3834,6.9056
174,-229.6191819,8,,572.0526,0
97,-229.6191819,5,,948.2438,20.1062
103,-229.6191819,27,,711.7102,0
143,-229.6191819,50,,661.7572,0
163,-229.6191819,70,,532.8586,0
162,-229.6191819,95,,752.5174,0
138,-229.6191819,110,,816.5772,2.5744
107,-229.6191819,117,,712.463,0
97,-229.6191819,104,,728.4582,0
114,-229.6191819,93,,631.519,1.0018
121,-229.6191819,75,,586.493,1.5786
178,-229.6191819,153,,554.2462,0
148,-229.6191819,176,,648.161,0
7,-229.6191819,178,,701.9766,0
2,-229.6191819,168,,674.9576,0
17,-229.6191819,116,,665.073,0
31,-229.6191819,41,,662.2084,1.452
116,-229.6191819,146,,715.466,0
118,-229.6191819,17,,728.7894,0
149,-229.6191819,38,,692.9918,2.6454
194,-229.6191819,154,,713.2382,0.4144
55,-229.6191819,167,,711.6466,6.4448
59,-229.6191819,96,,743.4912,0.918
83,-229.6191819,119,,853.8692,0
111,-229.6191819,175,,638,0
81,-229.6191819,156,,564.4252,3.4632
97,-229.6191819,59,,923.7852,0
27,-229.6191819,142,,738.3924,1.1982
80,-229.6191819,66,,989.6256,2.2402
70,-229.6191819,124,,779.7872,0.425
61,-229.6191819,26,,786.1622,0
139,-229.6191819,58,,908.5038,0
137,-229.6191819,163,,662.9144,0
169,-229.6191819,131,,671.1858,0
0,-229.6191819,127,,876.2,0
68,-229.6191819,66,,757.9028,4.7228
52,-229.6191819,144,,651.1,0
183,-229.6191819,94,,599.0374,1.0292
57,-229.6191819,61,,667.4072,0
94,-230.7475317,0,,915.5778,0
174,-230.7475317,8,,569.0748,0
97,-230.7475317,5,,941.3562,0
103,-230.7475317,27,,712.899,1.1888
143,-230.7475317,50,,664.5,2.7428
163,-230.7475317,70,,529.663,0
162,-230.7475317,95,,753.0492,0.5318
138,-230.7475317,110,,806.0142,0
107,-230.7475317,117,,712.7744,0.3114
97,-230.7475317,104,,725.6786,0
114,-230.7475317,93,,628.6828,0
121,-230.7475317,75,,579.9144,0
178,-230.7475317,153,,551.5192,0
148,-230.7475317,176,,648.6832,0.5222
7,-230.7475317,178,,705.1492,3.1726
2,-230.7475317,168,,680.0154,5.0578
17,-230.7475317,116,,665.7806,0.7076
31,-230.7475317,41,,656.6834,0
116,-230.7475317,146,,719.9704,4.5044
118,-230.7475317,17,,725.9374,0
149,-230.7475317,38,,688.7548,0
194,-230.7475317,154,,717.893,4.6548
55,-230.7475317,167,,709.609,0
59,-230.7475317,96,,736.609,0
83,-230.7475317,119,,852.8334,0
111,-230.7475317,175,,632.8124,0
81,-230.7475317,156,,566.8302,2.405
97,-230.7475317,59,,925.2934,1.5082
27,-230.7475317,142,,737.362,0
80,-230.7475317,66,,982.4854,0
70,-230.7475317,124,,776.8194,0
61,-230.7475317,26,,781.0202,0
139,-230.7475317,58,,893.5722,0
137,-230.7475317,163,,659.1406,0
169,-230.7475317,131,,670.763,0
0,-230.7475317,127,,878.4098,2.2098
68,-230.7475317,66,,760.3972,2.4944
52,-230.7475317,144,,652.0446,0.9446
183,-230.7475317,94,,599.9666,0.9292
57,-230.7475317,61,,670.7524,3.3452
94,-231.8758815,0,,918.9222,3.3444
174,-231.8758815,8,,569.8888,0.814
97,-231.8758815,5,,939.8062,0
103,-231.8758815,27,,713.3102,0.4112
143,-231.8758815,50,,668.0536,3.5536
163,-231.8758815,70,,529.6068,0
162,-231.8758815,95,,755.8778,2.8286
138,-231.8758815,110,,795.5114,0
107,-231.8758815,117,,708.7534,0
97,-231.8758815,104,,726.0028,0.3242
114,-231.8758815,93,,627.2914,0
121,-231.8758815,75,,576.7406,0
178,-231.8758815,153,,552.4672,0.948
148,-231.8758815,176,,652.4638,3.7806
7,-231.8758815,178,,705.508,0.3588
2,-231.8758815,168,,674,0
17,-231.8758815,116,,664.9864,0
31,-231.8758815,41,,651.5376,0
116,-231.8758815,146,,713.3592,0
118,-231.8758815,17,,718.602,0
149,-231.8758815,38,,695.392,6.6372
194,-231.8758815,154,,729.5596,11.6666
55,-231.8758815,167,,717.1608,7.5518
59,-231.8758815,96,,742.2394,5.6304
83,-231.8758815,119,,845.6,0
111,-231.8758815,175,,634.2,1.3876
81,-231.8758815,156,,566.1618,0
97,-231.8758815,59,,927.7612,2.4678
27,-231.8758815,142,,733.5068,0
80,-231.8758815,66,,985.6976,3.2122
70,-231.8758815,124,,766.8678,0
61,-231.8758815,26,,778.0376,0
139,-231.8758815,58,,891.3822,0
137,-231.8758815,163,,663.3478,4.2072
169,-231.8758815,131,,671.9544,1.1914
0,-231.8758815,127,,876.4328,0
68,-231.8758815,66,,761.2342,0.837
52,-231.8758815,144,,651.0242,0
183,-231.8758815,94,,595.7124,0
57,-231.8758815,61,,673.8786,3.1262
94,-233.0042313,0,,926.1332,7.211
174,-233.0042313,8,,573.661,3.7722
97,-233.0042313,5,,940.5436,0.7374
103,-233.0042313,27,,717.499,4.1888
143,-233.0042313,50,,668.3286,0.275
163,-233.0042313,70,,527.9056,0
162,-233.0042313,95,,754.9,0
138,-233.0042313,110,,799.4856,3.9742
107,-233.0042313,117,,714.597,5.8436
97,-233.0042313,104,,732.4538,6.451
114,-233.0042313,93,,632.8432,5.5518
121,-233.0042313,75,,568.0548,0
178,-233.0042313,153,,551.1096,0
148,-233.0042313,176,,655.1692,2.7054
7,-233.0042313,178,,704.8844,0
2,-233.0042313,168,,678.1826,4.1826
17,-233.0042313,116,,659.5364,0
31,-233.0042313,41,,652.9168,1.3792
116,-233.0042313,146,,712.0978,0
118,-233.0042313,17,,717.6812,0
149,-233.0042313,38,,702.229,6.837
194,-233.0042313,154,,729.593,0.0334
