Points0,Points1,Points2,,intensity,filtered,timeframe,cell,kmeans
81,-29.5,156,,596.3466,-0.552,503,27,0
97,-29.5,59,,951.026,-9.5226,503,28,0
27,-29.5,142,,729.0648,1.2562,503,29,0
80,-29.5,66,,991.544,1.8244,503,30,0
70,-29.5,124,,1012.518,-2.2,503,31,0
61,-29.5,26,,799.0812,-8.968,503,32,0
139,-29.5,58,,903.7494,-9.4076,503,33,0
137,-29.5,163,,681.1428,-6.9786,503,34,0
169,-29.5,131,,690.1032,-5.9886,503,35,0
0,-29.5,127,,918.8426,-1.0688,503,36,0
68,-29.5,66,,752.9142,-4.5686,503,37,0
52,-29.5,144,,713.0084,-7.871,503,38,0
183,-29.5,94,,596.5356,-0.2354,503,39,0
57,-29.5,61,,697.1334,-6.3262,503,40,4
94,-29.7,0,,978.728,4.8446,504,1,0
174,-29.7,8,,586.5418,-4.1834,504,2,0
97,-29.7,5,,948.0812,-13.0564,504,3,0
103,-29.7,27,,745.3642,2.1348,504,4,0
143,-29.7,50,,672.8394,-4.166,504,5,0
163,-29.7,70,,558.5438,-1.063,504,6,0
162,-29.7,95,,788.2762,-3.4556,504,7,0
138,-29.7,110,,818.5288,-6.4686,504,8,4
107,-29.7,117,,733.316,-3.9458,504,9,4
97,-29.7,104,,939.3794,-15.3052,504,10,0
114,-29.7,93,,660.7862,4.4,504,11,0
121,-29.7,75,,587.0356,6.3072,504,12,0
178,-29.7,153,,578.4656,0.3288,504,13,0
148,-29.7,176,,643.886,-8.875,504,14,0
7,-29.7,178,,737.6372,-2.0412,504,15,0
2,-29.7,168,,696.2482,-12.8058,504,16,0
17,-29.7,116,,679.171,-1.9384,504,17,0
31,-29.7,41,,682.1352,-0.4582,504,18,0
116,-29.7,146,,719.2772,-5.0022,504,19,0
118,-29.7,17,,750.098,-3.452,504,20,4
149,-29.7,38,,710.4166,-0.3978,504,21,0
194,-29.7,154,,761.8882,3.431,504,22,0
55,-29.7,167,,737.0878,2.5214,504,23,0
59,-29.7,96,,775.3338,1.5358,504,24,4
83,-29.7,119,,995.3522,-4.9214,504,25,0
111,-29.7,175,,634.7314,-0.7,504,26,4
81,-29.7,156,,599.1112,2.7646,504,27,0
97,-29.7,59,,941.6066,-9.4194,504,28,0
27,-29.7,142,,726.14,-2.9248,504,29,0
80,-29.7,66,,993.0758,1.5318,504,30,0
70,-29.7,124,,1004.45,-8.068,504,31,0
61,-29.7,26,,792.6464,-6.4348,504,32,0
139,-29.7,58,,907.805,4.0556,504,33,0
137,-29.7,163,,670.4618,-10.681,504,34,4
169,-29.7,131,,686.8688,-3.2344,504,35,0
0,-29.7,127,,922.1476,3.305,504,36,0
68,-29.7,66,,753.6598,0.7456,504,37,0
52,-29.7,144,,709.3746,-3.6338,504,38,0
183,-29.7,94,,594.217,-2.3186,504,39,0
57,-29.7,61,,694.0668,-3.0666,504,40,0
94,-29.9,0,,966.7502,-11.9778,505,1,0
174,-29.9,8,,580.075,-6.4668,505,2,0
97,-29.9,5,,945,-3.0812,505,3,4
103,-29.9,27,,751.371,6.0068,505,4,0
143,-29.9,50,,677.0732,4.2338,505,5,0
163,-29.9,70,,551.982,-6.5618,505,6,0
162,-29.9,95,,786.5492,-1.727,505,7,4
138,-29.9,110,,811.5288,-7,505,8,0
107,-29.9,117,,735.4768,2.1608,505,9,4
97,-29.9,104,,934.9416,-4.4378,505,10,0
114,-29.9,93,,660.1,-0.6862,505,11,4
121,-29.9,75,,581.6024,-5.4332,505,12,0
178,-29.9,153,,571.2598,-7.2058,505,13,4
148,-29.9,176,,644.136,0.25,505,14,0
7,-29.9,178,,733.598,-4.0392,505,15,0
2,-29.9,168,,694.9714,-1.2768,505,16,0
17,-29.9,116,,675.144,-4.027,505,17,4
31,-29.9,41,,679.3248,-2.8104,505,18,0
116,-29.9,146,,724.0364,4.7592,505,19,0
118,-29.9,17,,751.171,1.073,505,20,0
149,-29.9,38,,706.192,-4.2246,505,21,0
194,-29.9,154,,753.2168,-8.6714,505,22,0
55,-29.9,167,,729.2574,-7.8304,505,23,0
59,-29.9,96,,769.0892,-6.2446,505,24,0
83,-29.9,119,,990.3238,-5.0284,505,25,4
111,-29.9,175,,636.9878,2.2564,505,26,0
81,-29.9,156,,600.0074,0.8962,505,27,0
97,-29.9,59,,939.5,-2.1066,505,28,0
27,-29.9,142,,727.3858,1.2458,505,29,0
80,-29.9,66,,988.8368,-4.239,505,30,0
70,-29.9,124,,998.2786,-6.1714,505,31,0
61,-29.9,26,,780.6,-12.0464,505,32,0
139,-29.9,58,,903.557,-4.248,505,33,4
137,-29.9,163,,668.2238,-2.238,505,34,0
169,-29.9,131,,681.743,-5.1258,505,35,0
0,-29.9,127,,920.8786,-1.269,505,36,0
68,-29.9,66,,761.1398,7.48,505,37,0
52,-29.9,144,,704.3758,-4.9988,505,38,0
183,-29.9,94,,594.5608,0.3438,505,39,0
57,-29.9,61,,688.9882,-5.0786,505,40,0
94,-30.1,0,,962.628,-4.1222,506,1,4
174,-30.1,8,,582.0112,1.9362,506,2,0
97,-30.1,5,,936.1874,-8.8126,506,3,4
103,-30.1,27,,752.3934,1.0224,506,4,4
143,-30.1,50,,675.0552,-2.018,506,5,0
163,-30.1,70,,549.6158,-2.3662,506,6,0
162,-30.1,95,,783.2348,-3.3144,506,7,4
138,-30.1,110,,817.3888,5.86,506,8,0
107,-30.1,117,,733.134,-2.3428,506,9,4
97,-30.1,104,,922.527,-12.4146,506,10,4
114,-30.1,93,,657.1154,-2.9846,506,11,0
121,-30.1,75,,572.7644,-8.838,506,12,0
178,-30.1,153,,567.5868,-3.673,506,13,0
148,-30.1,176,,640.9638,-3.1722,506,14,0
7,-30.1,178,,734.5588,0.9608,506,15,0
2,-30.1,168,,689.6656,-5.3058,506,16,4
17,-30.1,116,,670.3498,-4.7942,506,17,0
31,-30.1,41,,684.2894,4.9646,506,18,4
116,-30.1,146,,719.1932,-4.8432,506,19,0
118,-30.1,17,,745.998,-5.173,506,20,0
149,-30.1,38,,694.895,-11.297,506,21,0
194,-30.1,154,,752.662,-0.5548,506,22,0
55,-30.1,167,,726.3126,-2.9448,506,23,0
59,-30.1,96,,765.9982,-3.091,506,24,0
83,-30.1,119,,984.5642,-5.7596,506,25,4
111,-30.1,175,,635.0566,-1.9312,506,26,0
81,-30.1,156,,594.5544,-5.453,506,27,4
97,-30.1,59,,936.071,-3.429,506,28,0
27,-30.1,142,,724.3134,-3.0724,506,29,0
80,-30.1,66,,982.26,-6.5768,506,30,0
70,-30.1,124,,987.5876,-10.691,506,31,0
61,-30.1,26,,776.2146,-4.3854,506,32,0
139,-30.1,58,,914.0532,10.4962,506,33,0
137,-30.1,163,,662.7594,-5.4644,506,34,0
169,-30.1,131,,675.863,-5.88,506,35,0
0,-30.1,127,,915.6852,-5.1934,506,36,0
68,-30.1,66,,759.014,-2.1258,506,37,0
52,-30.1,144,,699.7758,-4.6,506,38,0
183,-30.1,94,,597.969,3.4082,506,39,4
57,-30.1,61,,688.2216,-0.7666,506,40,0
94,-30.3,0,,947.0946,-15.5334,507,1,0
174,-30.3,8,,585.0612,3.05,507,2,0
97,-30.3,5,,928.1562,-8.0312,507,3,0
103,-30.3,27,,751.5282,-0.8652,507,4,0
143,-30.3,50,,676.1268,1.0716,507,5,0
163,-30.3,70,,548.9954,-0.6204,507,6,4
162,-30.3,95,,784.619,1.3842,507,7,0
138,-30.3,110,,812.0458,-5.343,507,8,0
107,-30.3,117,,744.2076,11.0736,507,9,4
97,-30.3,104,,919.8336,-2.6934,507,10,4
114,-30.3,93,,653.905,-3.2104,507,11,0
121,-30.3,75,,572.6026,-0.1618,507,12,4
178,-30.3,153,,564.731,-2.8558,507,13,4
148,-30.3,176,,640.1276,-0.8362,507,14,0
7,-30.3,178,,733.5234,-1.0354,507,15,0
2,-30.3,168,,696.604,6.9384,507,16,0
17,-30.3,116,,666.3576,-3.9922,507,17,0
31,-30.3,41,,681.4958,-2.7936,507,18,0
116,-30.3,146,,723.8226,4.6294,507,19,0
118,-30.3,17,,744.9542,-1.0438,507,20,0
149,-30.3,38,,692.4392,-2.4558,507,21,0
194,-30.3,154,,745.0454,-7.6166,507,22,4
55,-30.3,167,,721.3786,-4.934,507,23,0
59,-30.3,96,,762.2428,-3.7554,507,24,0
83,-30.3,119,,1008.9238,24.3596,507,25,0
111,-30.3,175,,632.344,-2.7126,507,26,0
81,-30.3,156,,585.2026,-9.3518,507,27,0
97,-30.3,59,,934.571,-1.5,507,28,0
27,-30.3,142,,727.3486,3.0352,507,29,0
80,-30.3,66,,985.4538,3.1938,507,30,4
70,-30.3,124,,984.6216,-2.966,507,31,0
61,-30.3,26,,771.1074,-5.1072,507,32,4
139,-30.3,58,,918.8734,4.8202,507,33,4
137,-30.3,163,,660.5738,-2.1856,507,34,4
169,-30.3,131,,674.6972,-1.1658,507,35,4
0,-30.3,127,,912.1804,-3.5048,507,36,4
68,-30.3,66,,761.0426,2.0286,507,37,0
52,-30.3,144,,702.9602,3.1844,507,38,4
183,-30.3,94,,597.3522,-0.6168,507,39,4
57,-30.3,61,,691.6668,3.4452,507,40,0
94,-30.5,0,,954.3668,7.2722,508,1,0
174,-30.5,8,,587.4722,2.411,508,2,0
97,-30.5,5,,926.8814,-1.2748,508,3,0
103,-30.5,27,,748.1798,-3.3484,508,4,0
143,-30.5,50,,677.3124,1.1856,508,5,0
163,-30.5,70,,552.2966,3.3012,508,6,0
162,-30.5,95,,781.1142,-3.5048,508,7,0
138,-30.5,110,,819.823,7.7772,508,8,0
107,-30.5,117,,746.1098,1.9022,508,9,0
97,-30.5,104,,898.2818,-21.5518,508,10,4
114,-30.5,93,,649.7084,-4.1966,508,11,0
121,-30.5,75,,569.2906,-3.312,508,12,4
178,-30.5,153,,562.9002,-1.8308,508,13,4
148,-30.5,176,,632.4582,-7.6694,508,14,4
7,-30.5,178,,727.888,-5.6354,508,15,0
2,-30.5,168,,698.6904,2.0864,508,16,0
17,-30.5,116,,669.6596,3.302,508,17,0
31,-30.5,41,,686.2354,4.7396,508,18,0
116,-30.5,146,,714.7318,-9.0908,508,19,0
118,-30.5,17,,738.423,-6.5312,508,20,0
149,-30.5,38,,687.9526,-4.4866,508,21,0
194,-30.5,154,,747.7906,2.7452,508,22,0
55,-30.5,167,,726.1088,4.7302,508,23,0
59,-30.5,96,,767.116,4.8732,508,24,0
83,-30.5,119,,1007.9238,-1,508,25,0
111,-30.5,175,,631.8314,-0.5126,508,26,0
81,-30.5,156,,585.9924,0.7898,508,27,0
97,-30.5,59,,932.0646,-2.5064,508,28,0
27,-30.5,142,,726.4942,-0.8544,508,29,0
80,-30.5,66,,986.6464,1.1926,508,30,0
70,-30.5,124,,974.1108,-10.5108,508,31,0
61,-30.5,26,,772.5508,1.4434,508,32,0
139,-30.5,58,,925.2912,6.4178,508,33,4
137,-30.5,163,,657.3762,-3.1976,508,34,0
169,-30.5,131,,673.2514,-1.4458,508,35,0
0,-30.5,127,,898.7868,-13.3936,508,36,0
68,-30.5,66,,750.2112,-10.8314,508,37,4
52,-30.5,144,,698.8048,-4.1554,508,38,0
183,-30.5,94,,588.4772,-8.875,508,39,4
57,-30.5,61,,692.881,1.2142,508,40,0
94,-30.7,0,,933.8112,-20.5556,509,1,0
174,-30.7,8,,582.5888,-4.8834,509,2,0
97,-30.7,5,,923.569,-3.3124,509,3,0
103,-30.7,27,,747.4516,-0.7282,509,4,0
143,-30.7,50,,676.3606,-0.9518,509,5,4
163,-30.7,70,,553.3258,1.0292,509,6,4
162,-30.7,95,,780.546,-0.5682,509,7,4
138,-30.7,110,,817.6172,-2.2058,509,8,0
107,-30.7,117,,740.2212,-5.8886,509,9,0
97,-30.7,104,,897.4468,-0.835,509,10,0
114,-30.7,93,,649.667,-0.0414,509,11,0
121,-30.7,75,,563.7382,-5.5524,509,12,0
178,-30.7,153,,553.379,-9.5212,509,13,4
148,-30.7,176,,632.9998,0.5416,509,14,0
7,-30.7,178,,723.1606,-4.7274,509,15,0
2,-30.7,168,,697.575,-1.1154,509,16,0
17,-30.7,116,,669.0384,-0.6212,509,17,0
31,-30.7,41,,690.504,4.2686,509,18,0
116,-30.7,146,,705.0614,-9.6704,509,19,4
118,-30.7,17,,735.7646,-2.6584,509,20,4
149,-30.7,38,,684.4536,-3.499,509,21,4
194,-30.7,154,,741.5882,-6.2024,509,22,0
55,-30.7,167,,724.0748,-2.034,509,23,0
59,-30.7,96,,768.1142,0.9982,509,24,0
83,-30.7,119,,979.2762,-28.6476,509,25,0
111,-30.7,175,,626.7032,-5.1282,509,26,0
81,-30.7,156,,582.1518,-3.8406,509,27,0
97,-30.7,59,,943.2904,11.2258,509,28,0
27,-30.7,142,,730.4542,3.96,509,29,4
80,-30.7,66,,969.4782,-17.1682,509,30,0
70,-30.7,124,,960.6108,-13.5,509,31,4
61,-30.7,26,,763.061,-9.4898,509,32,0
139,-30.7,58,,897.9318,-27.3594,509,33,0
137,-30.7,163,,654.2358,-3.1404,509,34,0
169,-30.7,131,,667.6172,-5.6342,509,35,0
0,-30.7,127,,886.0884,-12.6984,509,36,0
68,-30.7,66,,755.6112,5.4,509,37,0
52,-30.7,144,,690.2338,-8.571,509,38,0
183,-30.7,94,,592.723,4.2458,509,39,4
57,-30.7,61,,685.7,-7.181,509,40,0
94,-30.9,0,,928.5112,-5.3,510,1,4
174,-30.9,8,,576.061,-6.5278,510,2,0
97,-30.9,5,,922.8064,-0.7626,510,3,4
103,-30.9,27,,736.51,-10.9416,510,4,0
143,-30.9,50,,669.5338,-6.8268,510,5,0
163,-30.9,70,,556.9258,3.6,510,6,0
162,-30.9,95,,774.1682,-6.3778,510,7,0
138,-30.9,110,,820.42,2.8028,510,8,0
107,-30.9,117,,732.6062,-7.615,510,9,0
97,-30.9,104,,888.1154,-9.3314,510,10,0
114,-30.9,93,,647.355,-2.312,510,11,4
121,-30.9,75,,565.5166,1.7784,510,12,0
178,-30.9,153,,546.7058,-6.6732,510,13,4
148,-30.9,176,,623.5998,-9.4,510,14,0
7,-30.9,178,,725.1548,1.9942,510,15,0
2,-30.9,168,,691.4904,-6.0846,510,16,0
17,-30.9,116,,676.1212,7.0828,510,17,4
31,-30.9,41,,687.929,-2.575,510,18,0
116,-30.9,146,,694.8568,-10.2046,510,19,0
118,-30.9,17,,727.8,-7.9646,510,20,4
149,-30.9,38,,686.2638,1.8102,510,21,4
194,-30.9,154,,739.2406,-2.3476,510,22,0
55,-30.9,167,,732.039,7.9642,510,23,0
59,-30.9,96,,769.7428,1.6286,510,24,4
83,-30.9,119,,971.1214,-8.1548,510,25,0
111,-30.9,175,,620.0124,-6.6908,510,26,0
81,-30.9,156,,579.4126,-2.7392,510,27,4
97,-30.9,59,,940.4954,-2.795,510,28,0
27,-30.9,142,,731.8226,1.3684,510,29,0
80,-30.9,66,,970.5196,1.0414,510,30,0
70,-30.9,124,,949.7518,-10.859,510,31,4
61,-30.9,26,,774.2146,11.1536,510,32,0
139,-30.9,58,,905.7292,7.7974,510,33,0
137,-30.9,163,,649.3048,-4.931,510,34,0
169,-30.9,131,,664.3372,-3.28,510,35,0
0,-30.9,127,,875.7082,-10.3802,510,36,0
68,-30.9,66,,750.517,-5.0942,510,37,0
52,-30.9,144,,685.9084,-4.3254,510,38,0
183,-30.9,94,,590.2146,-2.5084,510,39,0
57,-30.9,61,,684.181,-1.519,510,40,0
94,-31.1,0,,922.4112,-6.1,511,1,4
174,-31.1,8,,567.4416,-8.6194,511,2,0
97,-31.1,5,,930.2064,7.4,511,3,0
103,-31.1,27,,731.4044,-5.1056,511,4,0
143,-31.1,50,,670.3822,0.8484,511,5,0
163,-31.1,70,,552.7482,-4.1776,511,6,4
162,-31.1,95,,775.5746,1.4064,511,7,0
138,-31.1,110,,821.2914,0.8714,511,8,4
107,-31.1,117,,728.2362,-4.37,511,9,4
97,-31.1,104,,884.0906,-4.0248,511,10,4
114,-31.1,93,,644.7982,-2.5568,511,11,0
121,-31.1,75,,572.388,6.8714,511,12,0
178,-31.1,153,,538.6596,-8.0462,511,13,0
148,-31.1,176,,616.7694,-6.8304,511,14,0
7,-31.1,178,,719.1724,-5.9824,511,15,0
2,-31.1,168,,687.4076,-4.0828,511,16,0
17,-31.1,116,,675.4194,-0.7018,511,17,4
31,-31.1,41,,678.1144,-9.8146,511,18,0
116,-31.1,146,,692.575,-2.2818,511,19,0
118,-31.1,17,,726.3522,-1.4478,511,20,0
149,-31.1,38,,693.6102,7.3464,511,21,4
194,-31.1,154,,732.824,-6.4166,511,22,0
55,-31.1,167,,732.0962,0.0572,511,23,4
59,-31.1,96,,773.1304,3.3876,511,24,4
83,-31.1,119,,960.2404,-10.881,511,25,0
111,-31.1,175,,622.628,2.6156,511,26,0
81,-31.1,156,,579.5214,0.1088,511,27,0
97,-31.1,59,,939.7582,-0.7372,511,28,0
27,-31.1,142,,733.8902,2.0676,511,29,0
80,-31.1,66,,969.3318,-1.1878,511,30,0
70,-31.1,124,,943.8482,-5.9036,511,31,4
61,-31.1,26,,769.6116,-4.603,511,32,4
139,-31.1,58,,898.676,-7.0532,511,33,0
137,-31.1,163,,657.2954,7.9906,511,34,4
169,-31.1,131,,661.38,-2.9572,511,35,0
0,-31.1,127,,878.6296,2.9214,511,36,0
68,-31.1,66,,747.957,-2.56,511,37,0
52,-31.1,144,,681.6434,-4.265,511,38,0
183,-31.1,94,,590.1168,-0.0978,511,39,0
57,-31.1,61,,678.4572,-5.7238,511,40,0
94,-31.3,0,,929.3502,6.939,512,1,0
174,-31.3,8,,560.1388,-7.3028,512,2,0
97,-31.3,5,,937.925,7.7186,512,3,4
103,-31.3,27,,725.665,-5.7394,512,4,0
143,-31.3,50,,662.5214,-7.8608,512,5,0
163,-31.3,70,,552.0562,-0.692,512,6,0
162,-31.3,95,,770.4524,-5.1222,512,7,0
138,-31.3,110,,818.12,-3.1714,512,8,0
107,-31.3,117,,726.4934,-1.7428,512,9,0
97,-31.3,104,,875.533,-8.5576,512,10,0
114,-31.3,93,,642.581,-2.2172,512,11,4
121,-31.3,75,,566.9738,-5.4142,512,12,4
178,-31.3,153,,537.1154,-1.5442,512,13,4
148,-31.3,176,,618.5944,1.825,512,14,0
7,-31.3,178,,720.749,1.5766,512,15,0
2,-31.3,168,,678.0806,-9.327,512,16,0
17,-31.3,116,,675.1194,-0.3,512,17,0
31,-31.3,41,,673.8102,-4.3042,512,18,0
116,-31.3,146,,695.2228,2.6478,512,19,4
118,-31.3,17,,722.0064,-4.3458,512,20,0
149,-31.3,38,,689.6454,-3.9648,512,21,4
194,-31.3,154,,734.943,2.119,512,22,0
55,-31.3,167,,732.6266,0.5304,512,23,4
59,-31.3,96,,767.6252,-5.5052,512,24,0
83,-31.3,119,,954.507,-5.7334,512,25,4
111,-31.3,175,,618.4062,-4.2218,512,26,0
81,-31.3,156,,578.1086,-1.4128,512,27,4
97,-31.3,59,,931.4404,-8.3178,512,28,0
27,-31.3,142,,732.9778,-0.9124,512,29,0
80,-31.3,66,,966.466,-2.8658,512,30,0
70,-31.3,124,,929.7052,-14.143,512,31,0
61,-31.3,26,,778.913,9.3014,512,32,0
139,-31.3,58,,908.271,9.595,512,33,4
137,-31.3,163,,654.2334,-3.062,512,34,0
169,-31.3,131,,664.4028,3.0228,512,35,0
0,-31.3,127,,875.7116,-2.918,512,36,0
68,-31.3,66,,742.9628,-4.9942,512,37,0
52,-31.3,144,,678.9578,-2.6856,512,38,0
183,-31.3,94,,586.1564,-3.9604,512,39,0
57,-31.3,61,,683.8572,5.4,512,40,0
94,-31.5,0,,932.2002,2.85,513,1,4
174,-31.5,8,,553.0194,-7.1194,513,2,0
97,-31.5,5,,937.3562,-0.5688,513,3,4
103,-31.5,27,,726.7234,1.0584,513,4,0
143,-31.5,50,,659.1608,-3.3606,513,5,4
163,-31.5,70,,548.0988,-3.9574,513,6,0
162,-31.5,95,,765.6936,-4.7588,513,7,0
138,-31.5,110,,815.78,-2.34,513,8,0
107,-31.5,117,,722.758,-3.7354,513,9,4
97,-31.5,104,,875.168,-0.365,513,10,0
114,-31.5,93,,635.5,-7.081,513,11,4
121,-31.5,75,,567.8834,0.9096,513,12,4
178,-31.5,153,,530.6866,-6.4288,513,13,0
148,-31.5,176,,622.6806,4.0862,513,14,0
7,-31.5,178,,722.3,1.551,513,15,0
2,-31.5,168,,673.271,-4.8096,513,16,0
17,-31.5,116,,676.0118,0.8924,513,17,0
31,-31.5,41,,670.5082,-3.302,513,18,0
116,-31.5,146,,697.9978,2.775,513,19,0
118,-31.5,17,,725.4104,3.404,513,20,0
149,-31.5,38,,682.9052,-6.7402,513,21,0
194,-31.5,154,,727.9858,-6.9572,513,22,0
55,-31.5,167,,727.632,-4.9946,513,23,0
59,-31.5,96,,761.6056,-6.0196,513,24,4
83,-31.5,119,,944.9356,-9.5714,513,25,0
111,-31.5,175,,613.3062,-5.1,513,26,4
81,-31.5,156,,575.3366,-2.772,513,27,0
97,-31.5,59,,932.3968,0.9564,513,28,0
27,-31.5,142,,733.2216,0.2438,513,29,0
80,-31.5,66,,965.9404,-0.5256,513,30,4
70,-31.5,124,,918.9714,-10.7338,513,31,0
61,-31.5,26,,773.9738,-4.9392,513,32,0
139,-31.5,58,,909.8278,1.5568,513,33,4
137,-31.5,163,,655.0692,0.8358,513,34,0
169,-31.5,131,,667.04,2.6372,513,35,0
0,-31.5,127,,881.4362,5.7246,513,36,0
68,-31.5,66,,745.5656,2.6028,513,37,0
52,-31.5,144,,681.3928,2.435,513,38,0
183,-31.5,94,,588.4876,2.3312,513,39,0
57,-31.5,61,,679.8144,-4.0428,513,40,0
94,-31.7,0,,941.8058,9.6056,514,1,4
174,-31.7,8,,551.0528,-1.9666,514,2,0
97,-31.7,5,,944.1374,6.7812,514,3,4
103,-31.7,27,,721.229,-5.4944,514,4,4
143,-31.7,50,,657.4768,-1.684,514,5,0
163,-31.7,70,,544.1708,-3.928,514,6,0
162,-31.7,95,,762.408,-3.2856,514,7,0
138,-31.7,110,,815.403,-0.377,514,8,4
107,-31.7,117,,727.6662,4.9082,514,9,0
97,-31.7,104,,857.4776,-17.6904,514,10,4
114,-31.7,93,,629.25,-6.25,514,11,0
121,-31.7,75,,568.0548,0.1714,514,12,4
178,-31.7,153,,529.6174,-1.0692,514,13,0
148,-31.7,176,,620.303,-2.3776,514,14,0
7,-31.7,178,,730.2844,7.9844,514,15,0
2,-31.7,168,,678.5576,5.2866,514,16,4
17,-31.7,116,,673.6502,-2.3616,514,17,0
31,-31.7,41,,663.1854,-7.3228,514,18,0
116,-31.7,146,,703.4068,5.409,514,19,0
118,-31.7,17,,722.8834,-2.527,514,20,0
149,-31.7,38,,682.7504,-0.1548,514,21,0
194,-31.7,154,,726.031,-1.9548,514,22,0
55,-31.7,167,,720.0016,-7.6304,514,23,0
59,-31.7,96,,760.8216,-0.784,514,24,0
83,-31.7,119,,964.2262,19.2906,514,25,0
111,-31.7,175,,615.2218,1.9156,514,26,4
81,-31.7,156,,578.838,3.5014,514,27,4
97,-31.7,59,,921.1404,-11.2564,514,28,4
27,-31.7,142,,725.9694,-7.2522,514,29,4
80,-31.7,66,,971.0756,5.1352,514,30,4
70,-31.7,124,,916.366,-2.6054,514,31,0
61,-31.7,26,,777.5128,3.539,514,32,0
139,-31.7,58,,930.4784,20.6506,514,33,0
137,-31.7,163,,664.9264,9.8572,514,34,0
169,-31.7,131,,672.08,5.04,514,35,0
0,-31.7,127,,879.151,-2.2852,514,36,0
68,-31.7,66,,733.877,-11.6886,514,37,0
52,-31.7,144,,678.8398,-2.553,514,38,0
183,-31.7,94,,586.1064,-2.3812,514,39,0
57,-31.7,61,,681.5358,1.7214,514,40,0
94,-31.9,0,,947.8114,6.0056,515,1,0
174,-31.9,8,,552.7278,1.675,515,2,0
97,-31.9,5,,936.7062,-7.4312,515,3,0
103,-31.9,27,,720.247,-0.982,515,4,0
143,-31.9,50,,660.5948,3.118,515,5,0
163,-31.9,70,,537.4652,-6.7056,515,6,0
162,-31.9,95,,760.6986,-1.7094,515,7,0
138,-31.9,110,,813.0372,-2.3658,515,8,0
107,-31.9,117,,732.5518,4.8856,515,9,0
97,-31.9,104,,846.1914,-11.2862,515,10,3
114,-31.9,93,,633.062,3.812,515,11,3
121,-31.9,75,,565.981,-2.0738,515,12,0
178,-31.9,153,,532.6078,2.9904,515,13,0
148,-31.9,176,,625.828,5.525,515,14,0
7,-31.9,178,,727.9766,-2.3078,515,15,0
2,-31.9,168,,678.2634,-0.2942,515,16,0
17,-31.9,116,,663.3328,-10.3174,515,17,0
31,-31.9,41,,660.6272,-2.5582,515,18,0
116,-31.9,146,,708.4978,5.091,515,19,0
118,-31.9,17,,727.0688,4.1854,515,20,0
149,-31.9,38,,676.303,-6.4474,515,21,3
194,-31.9,154,,719.4524,-6.5786,515,22,3
55,-31.9,167,,722.3892,2.3876,515,23,0
59,-31.9,96,,761.2662,0.4446,515,24,4
83,-31.9,119,,958.5904,-5.6358,515,25,4
111,-31.9,175,,615.6218,0.4,515,26,2
81,-31.9,156,,580.0608,1.2228,515,27,1
97,-31.9,59,,921.5694,0.429,515,28,1
27,-31.9,142,,721.2256,-4.7438,515,29,0
80,-31.9,66,,969.6012,-1.4744,515,30,0
70,-31.9,124,,903.659,-12.707,515,31,0
61,-31.9,26,,764.565,-12.9478,515,32,0
139,-31.9,58,,922.8784,-7.6,515,33,0
137,-31.9,163,,662.2906,-2.6358,515,34,0
169,-31.9,131,,667.6028,-4.4772,515,35,0
0,-31.9,127,,874.61,-4.541,515,36,0
68,-31.9,66,,734.437,0.56,515,37,1
52,-31.9,144,,677.364,-1.4758,515,38,0
183,-31.9,94,,584.8334,-1.273,515,39,1
57,-31.9,61,,678.012,-3.5238,515,40,2
94,-32.1,0,,947.0946,-0.7168,516,1,4
174,-32.1,8,,555.275,2.5472,516,2,4
97,-32.1,5,,936.575,-0.1312,516,3,4
103,-32.1,27,,711.766,-8.481,516,4,2
143,-32.1,50,,657.7322,-2.8626,516,5,0
163,-32.1,70,,538.6,1.1348,516,6,0
162,-32.1,95,,752.1192,-8.5794,516,7,0
138,-32.1,110,,803.0458,-9.9914,516,8,0
107,-32.1,117,,733.218,0.6662,516,9,0
97,-32.1,104,,837.2236,-8.9678,516,10,0
114,-32.1,93,,630.8102,-2.2518,516,11,0
121,-32.1,75,,557.7976,-8.1834,516,12,3
178,-32.1,153,,535.7674,3.1596,516,13,1
148,-32.1,176,,631.6918,5.8638,516,14,2
7,-32.1,178,,725.9374,-2.0392,516,15,2
2,-32.1,168,,678.3828,0.1194,516,16,2
17,-32.1,116,,661.7846,-1.5482,516,17,3
31,-32.1,41,,659.8064,-0.8208,516,18,0
116,-32.1,146,,705.3728,-3.125,516,19,0
118,-32.1,17,,726.7374,-0.3314,516,20,0
149,-32.1,38,,668.2412,-8.0618,516,21,0
194,-32.1,154,,721.5214,2.069,516,22,0
55,-32.1,167,,722.4856,0.0964,516,23,0
59,-32.1,96,,754.8714,-6.3948,516,24,0
83,-32.1,119,,955.5452,-3.0452,516,25,0
111,-32.1,175,,610.6312,-4.9906,516,26,3
81,-32.1,156,,579.9898,-0.071,516,27,1
97,-32.1,59,,918.6178,-2.9516,516,28,2
27,-32.1,142,,719.2752,-1.9504,516,29,2
80,-32.1,66,,972.6756,3.0744,516,30,1
70,-32.1,124,,897.3644,-6.2946,516,31,0
61,-32.1,26,,765.365,0.8,516,32,0
139,-32.1,58,,921.319,-1.5594,516,33,0
137,-32.1,163,,657.131,-5.1596,516,34,0
169,-32.1,131,,668.6486,1.0458,516,35,0
0,-32.1,127,,866.423,-8.187,516,36,0
68,-32.1,66,,734.3428,-0.0942,516,37,0
52,-32.1,144,,677.5542,0.1902,516,38,0
