Points0,Points1,Points2,,intensity,filtered,timeframe,cell,kmeans
80,-35.5,66,,971.9488,0,533,30,2
70,-35.5,124,,789.2946,0,533,31,2
61,-35.5,26,,786.826,11.8348,533,32,2
139,-35.5,58,,899.8432,7.9874,533,33,4
137,-35.5,163,,655.2214,0,533,34,0
169,-35.5,131,,695.8428,4.5886,533,35,0
0,-35.5,127,,902.7968,0,533,36,0
68,-35.5,66,,757.1112,0,533,37,0
52,-35.5,144,,670.8638,3.3914,533,38,0
183,-35.5,94,,600.9898,0,533,39,0
57,-35.5,61,,690.7764,2.25,533,40,0
94,-35.7,0,,941.789,14.2778,534,1,0
174,-35.7,8,,586.714,2.5778,534,2,3
97,-35.7,5,,945.3188,7.5314,534,3,1
103,-35.7,27,,736.3484,0,534,4,4
143,-35.7,50,,681.4892,0,534,5,1
163,-35.7,70,,544.245,0.737,534,6,1
162,-35.7,95,,768.6334,0,534,7,0
138,-35.7,110,,807.7544,0,534,8,0
107,-35.7,117,,716.1822,0,534,9,0
97,-35.7,104,,787.5504,0.616,534,10,0
114,-35.7,93,,637.0312,2.5208,534,11,0
121,-35.7,75,,573.8832,0,534,12,0
178,-35.7,153,,559.1806,0,534,13,0
148,-35.7,176,,635.2084,4.5444,534,14,0
7,-35.7,178,,705.2432,0,534,15,3
2,-35.7,168,,685.7616,1.2078,534,16,1
17,-35.7,116,,664.8788,4.0596,534,17,1
31,-35.7,41,,659.8146,0,534,18,1
116,-35.7,146,,705.2272,0,534,19,1
118,-35.7,17,,742.1792,7.5668,534,20,0
149,-35.7,38,,690.5012,2.429,534,21,0
194,-35.7,154,,755.9594,7.4572,534,22,0
55,-35.7,167,,716.0554,0,534,23,0
59,-35.7,96,,761.1414,7.816,534,24,0
83,-35.7,119,,895.0714,2.1332,534,25,0
111,-35.7,175,,639.7532,0,534,26,0
81,-35.7,156,,589.0986,4.2532,534,27,0
97,-35.7,59,,939.6034,5.8032,534,28,3
27,-35.7,142,,732.0906,0,534,29,1
80,-35.7,66,,979.1062,7.1574,534,30,1
70,-35.7,124,,779.6054,0,534,31,1
61,-35.7,26,,785.3912,0,534,32,1
139,-35.7,58,,893.5698,0,534,33,0
137,-35.7,163,,660.5952,5.3738,534,34,0
169,-35.7,131,,683.8228,0,534,35,0
0,-35.7,127,,902.9344,0.1376,534,36,0
68,-35.7,66,,766.517,9.4058,534,37,0
52,-35.7,144,,674.3986,3.5348,534,38,0
183,-35.7,94,,602.2522,1.2624,534,39,0
57,-35.7,61,,692.1216,1.3452,534,40,0
94,-35.9,0,,943.1668,1.3778,535,1,3
174,-35.9,8,,581.7362,0,535,2,1
97,-35.9,5,,945.1814,0,535,3,1
103,-35.9,27,,732.1888,0,535,4,1
143,-35.9,50,,683.4284,1.9392,535,5,1
163,-35.9,70,,543.926,0,535,6,0
162,-35.9,95,,762.8112,0,535,7,0
138,-35.9,110,,806.4344,0,535,8,0
107,-35.9,117,,727.137,10.9548,535,9,0
97,-35.9,104,,782.435,0,535,10,0
114,-35.9,93,,636.2104,0,535,11,0
121,-35.9,75,,574.8212,0.938,535,12,0
178,-35.9,153,,558.8574,0,535,13,0
148,-35.9,176,,645.5196,10.3112,535,14,0
7,-35.9,178,,716.053,10.8098,535,15,0
2,-35.9,168,,688.2098,2.4482,535,16,0
17,-35.9,116,,659.423,0,535,17,0
31,-35.9,41,,656.4228,0,535,18,0
116,-35.9,146,,715.0772,9.85,535,19,0
118,-35.9,17,,737.7918,0,535,20,0
149,-35.9,38,,691.13,0.6288,535,21,0
194,-35.9,154,,739.6308,0,535,22,0
55,-35.9,167,,712.825,0,535,23,0
59,-35.9,96,,762.4198,1.2784,535,24,0
83,-35.9,119,,905.988,10.9166,535,25,0
111,-35.9,175,,628.8624,0,535,26,0
81,-35.9,156,,584.1922,0,535,27,0
97,-35.9,59,,937.5226,0,535,28,0
27,-35.9,142,,733.962,1.8714,535,29,0
80,-35.9,66,,978.9538,0,535,30,0
70,-35.9,124,,790.4054,10.8,535,31,0
61,-35.9,26,,783.5158,0,535,32,0
139,-35.9,58,,906.3952,12.8254,535,33,0
137,-35.9,163,,660.7738,0.1786,535,34,0
169,-35.9,131,,686.437,2.6142,535,35,0
0,-35.9,127,,894.2098,0,535,36,0
68,-35.9,66,,754.8256,0,535,37,0
52,-35.9,144,,677.1696,2.771,535,38,0
183,-35.9,94,,602.55,0.2978,535,39,0
57,-35.9,61,,690.2168,0,535,40,0
94,-36.1,0,,957.7446,14.5778,536,1,0
174,-36.1,8,,583.8002,2.064,536,2,0
97,-36.1,5,,942.9376,0,536,3,0
103,-36.1,27,,726.7484,0,536,4,0
143,-36.1,50,,684.1392,0.7108,536,5,0
163,-36.1,70,,547.4204,3.4944,536,6,0
162,-36.1,95,,759.1952,0,536,7,0
138,-36.1,110,,806.4372,0.0028,536,8,0
107,-36.1,117,,722.2422,0,536,9,0
97,-36.1,104,,781.0758,0,536,10,0
114,-36.1,93,,641.181,4.9706,536,11,0
121,-36.1,75,,575.1308,0.3096,536,12,0
178,-36.1,153,,554.396,0,536,13,0
148,-36.1,176,,640.7806,0,536,14,0
7,-36.1,178,,713.0176,0,536,15,0
2,-36.1,168,,685.4808,0,536,16,0
17,-36.1,116,,662.2326,2.8096,536,17,0
31,-36.1,41,,659.2208,2.798,536,18,0
116,-36.1,146,,715.8432,0.766,536,19,0
118,-36.1,17,,738.375,0.5832,536,20,0
149,-36.1,38,,691.326,0.196,536,21,0
194,-36.1,154,,740.0022,0.3714,536,22,0
55,-36.1,167,,709.1304,0,536,23,0
59,-36.1,96,,760.1982,0,536,24,0
83,-36.1,119,,902.8618,0,536,25,0
111,-36.1,175,,628.8468,0,536,26,0
81,-36.1,156,,584.6682,0.476,536,27,0
97,-36.1,59,,935.3242,0,536,28,0
27,-36.1,142,,732.8162,0,536,29,0
80,-36.1,66,,981,2.0462,536,30,0
70,-36.1,124,,787.2786,0,536,31,0
61,-36.1,26,,777.0318,0,536,32,0
139,-36.1,58,,914.7016,8.3064,536,33,0
137,-36.1,163,,665.338,4.5642,536,34,0
169,-36.1,131,,681.3542,0,536,35,0
0,-36.1,127,,880.872,0,536,36,0
68,-36.1,66,,748.4256,0,536,37,0
52,-36.1,144,,679.5986,2.429,536,38,0
183,-36.1,94,,595.8624,0,536,39,0
57,-36.1,61,,686.9952,0,536,40,0
94,-36.3,0,,944.939,0,537,1,0
174,-36.3,8,,580.1668,0,537,2,0
97,-36.3,5,,952.1252,9.1876,537,3,0
103,-36.3,27,,727.1506,0.4022,537,4,0
143,-36.3,50,,675.1482,0,537,5,0
163,-36.3,70,,547.0428,0,537,6,0
162,-36.3,95,,761.2,2.0048,537,7,0
138,-36.3,110,,811.4544,5.0172,537,8,0
107,-36.3,117,,722.3534,0.1112,537,9,0
97,-36.3,104,,777.3664,0,537,10,0
114,-36.3,93,,642.6862,1.5052,537,11,0
121,-36.3,75,,573.776,0,537,12,0
178,-36.3,153,,549.7768,0,537,13,0
148,-36.3,176,,641.4946,0.714,537,14,0
7,-36.3,178,,715.6902,2.6726,537,15,0
2,-36.3,168,,684.2538,0,537,16,0
17,-36.3,116,,666.6594,4.4268,537,17,0
31,-36.3,41,,659.9916,0.7708,537,18,0
116,-36.3,146,,717.9682,2.125,537,19,0
118,-36.3,17,,739.0064,0.6314,537,20,0
149,-36.3,38,,691.7238,0.3978,537,21,0
194,-36.3,154,,732.5214,0,537,22,0
55,-36.3,167,,708.8036,0,537,23,0
59,-36.3,96,,756.9464,0,537,24,0
83,-36.3,119,,899.5284,0,537,25,0
111,-36.3,175,,622.303,0,537,26,0
81,-36.3,156,,577.5442,0,537,27,0
97,-36.3,59,,936.0582,0.734,537,28,0
27,-36.3,142,,733.7152,0.899,537,29,0
80,-36.3,66,,980.2048,0,537,30,0
70,-36.3,124,,785.9536,0,537,31,0
61,-36.3,26,,771.6752,0,537,32,0
139,-36.3,58,,919.9698,5.2682,537,33,0
137,-36.3,163,,664.7214,0,537,34,0
169,-36.3,131,,678.7142,0,537,35,0
0,-36.3,127,,884.0064,3.1344,537,36,0
68,-36.3,66,,744.6712,0,537,37,0
52,-36.3,144,,678.877,0,537,38,0
183,-36.3,94,,594.6186,0,537,39,0
57,-36.3,61,,688.3048,1.3096,537,40,0
94,-36.5,0,,944.3112,0,538,1,0
174,-36.5,8,,574.5502,0,538,2,0
97,-36.5,5,,925.969,0,538,3,0
103,-36.5,27,,722.1482,0,538,4,0
143,-36.5,50,,671.9928,0,538,5,0
163,-36.5,70,,544.2404,0,538,6,0
162,-36.5,95,,764.9398,3.7398,538,7,0
138,-36.5,110,,811.1716,0,538,8,0
107,-36.5,117,,711.4316,0,538,9,0
97,-36.5,104,,765.8774,0,538,10,0
114,-36.5,93,,649.1482,6.462,538,11,0
121,-36.5,75,,574.4642,0.6882,538,12,0
178,-36.5,153,,546.8654,0,538,13,0
148,-36.5,176,,629.9446,0,538,14,0
7,-36.5,178,,717.947,2.2568,538,15,0
2,-36.5,168,,687.5558,3.302,538,16,0
17,-36.5,116,,676.9018,10.2424,538,17,0
31,-36.5,41,,654.3208,0,538,18,0
116,-36.5,146,,707.5,0,538,19,0
118,-36.5,17,,733.7628,0,538,20,0
149,-36.5,38,,694.6744,2.9506,538,21,0
194,-36.5,154,,737.35,4.8286,538,22,0
55,-36.5,167,,722.0858,13.2822,538,23,0
59,-36.5,96,,756.5946,0,538,24,0
83,-36.5,119,,883.0738,0,538,25,0
111,-36.5,175,,617.053,0,538,26,0
81,-36.5,156,,583.4658,5.9216,538,27,0
97,-36.5,59,,936.2774,0.2192,538,28,0
27,-36.5,142,,731.7944,0,538,29,0
80,-36.5,66,,976.6498,0,538,30,0
70,-36.5,124,,783.968,0,538,31,0
61,-36.5,26,,762.1216,0,538,32,0
139,-36.5,58,,896.4938,0,538,33,0
137,-36.5,163,,663.2118,0,538,34,0
169,-36.5,131,,668.2228,0,538,35,0
0,-36.5,127,,880.3146,0,538,36,0
68,-36.5,66,,755.0912,10.42,538,37,0
52,-36.5,144,,679.8794,1.0024,538,38,0
183,-36.5,94,,594.4312,0,538,39,0
57,-36.5,61,,685.6452,0,538,40,0
94,-36.7,0,,927.5,0,539,1,0
174,-36.7,8,,571.6502,0,539,2,0
97,-36.7,5,,912.8128,0,539,3,0
103,-36.7,27,,727.5234,5.3752,539,4,0
143,-36.7,50,,672.2214,0.2286,539,5,0
163,-36.7,70,,542.8292,0,539,6,0
162,-36.7,95,,759.0574,0,539,7,0
138,-36.7,110,,815.7686,4.597,539,8,0
107,-36.7,117,,712.4902,1.0586,539,9,0
97,-36.7,104,,758.6396,0,539,10,0
114,-36.7,93,,646.605,0,539,11,0
121,-36.7,75,,573.1856,0,539,12,0
178,-36.7,153,,546.1904,0,539,13,0
148,-36.7,176,,629.1502,0,539,14,0
7,-36.7,178,,716.3862,0,539,15,0
2,-36.7,168,,688.2654,0.7096,539,16,0
17,-36.7,116,,679.3326,2.4308,539,17,0
31,-36.7,41,,659.1624,4.8416,539,18,0
116,-36.7,146,,709.8728,2.3728,539,19,0
118,-36.7,17,,725.4752,0,539,20,0
149,-36.7,38,,691.9856,0,539,21,0
194,-36.7,154,,720.7452,0,539,22,0
55,-36.7,167,,720.8038,0,539,23,0
59,-36.7,96,,746.507,0,539,24,0
83,-36.7,119,,870.9714,0,539,25,0
111,-36.7,175,,617.4624,0.4094,539,26,0
81,-36.7,156,,581.724,0,539,27,0
97,-36.7,59,,938.4532,2.1758,539,28,0
27,-36.7,142,,733.7876,1.9932,539,29,0
80,-36.7,66,,968.8912,0,539,30,0
70,-36.7,124,,782.893,0,539,31,0
61,-36.7,26,,761.1796,0,539,32,0
139,-36.7,58,,887.8736,0,539,33,0
137,-36.7,163,,657.7524,0,539,34,0
169,-36.7,131,,672.6228,4.4,539,35,0
0,-36.7,127,,876.39,0,539,36,0
68,-36.7,66,,749.7968,0,539,37,0
52,-36.7,144,,677.212,0,539,38,0
183,-36.7,94,,586.273,0,539,39,0
57,-36.7,61,,679.5784,0,539,40,0
94,-36.9,0,,921.9666,0,540,1,0
174,-36.9,8,,573.2336,1.5834,540,2,0
97,-36.9,5,,912.6628,0,540,3,0
103,-36.9,27,,724.5572,0,540,4,0
143,-36.9,50,,671.184,0,540,5,0
163,-36.9,70,,539.6336,0,540,6,0
162,-36.9,95,,757.9716,0,540,7,0
138,-36.9,110,,816.637,0.8684,540,8,0
107,-36.9,117,,705.8766,0,540,9,0
97,-36.9,104,,759.1842,0.5446,540,10,0
114,-36.9,93,,645.5774,0,540,11,0
121,-36.9,75,,568.681,0,540,12,0
178,-36.9,153,,543.552,0,540,13,0
148,-36.9,176,,630.4502,1.3,540,14,0
7,-36.9,178,,714.1646,0,540,15,0
2,-36.9,168,,687.2904,0,540,16,0
17,-36.9,116,,685.0518,5.7192,540,17,0
31,-36.9,41,,658.425,0,540,18,0
116,-36.9,146,,705.3956,0,540,19,0
118,-36.9,17,,724.9792,0,540,20,0
149,-36.9,38,,696.565,4.5794,540,21,0
194,-36.9,154,,730.331,9.5858,540,22,0
55,-36.9,167,,727.4966,6.6928,540,23,0
59,-36.9,96,,749.7196,3.2126,540,24,0
83,-36.9,119,,860.3644,0,540,25,0
111,-36.9,175,,619.275,1.8126,540,26,0
81,-36.9,156,,580.7342,0,540,27,0
97,-36.9,59,,930.3436,0,540,28,0
27,-36.9,142,,734.7752,0.9876,540,29,0
80,-36.9,66,,973.6046,4.7134,540,30,0
70,-36.9,124,,767.6324,0,540,31,0
61,-36.9,26,,755.1506,0,540,32,0
139,-36.9,58,,884.357,0,540,33,0
137,-36.9,163,,659.8476,2.0952,540,34,0
169,-36.9,131,,668.64,0,540,35,0
0,-36.9,127,,885.249,8.859,540,36,0
68,-36.9,66,,752.1882,2.3914,540,37,0
52,-36.9,144,,676.5374,0,540,38,0
183,-36.9,94,,582.7606,0,540,39,0
57,-36.9,61,,679.8714,0.293,540,40,0
94,-37.1,0,,911.4498,0,541,1,0
174,-37.1,8,,565.7696,0,541,2,0
97,-37.1,5,,917.5752,4.9124,541,3,0
103,-37.1,27,,723.4584,0,541,4,0
143,-37.1,50,,668.0108,0,541,5,0
163,-37.1,70,,537.4516,0,541,6,0
162,-37.1,95,,758.5542,0.5826,541,7,0
138,-37.1,110,,816.7686,0.1316,541,8,0
107,-37.1,117,,710.7894,4.9128,541,9,0
97,-37.1,104,,753.123,0,541,10,0
114,-37.1,93,,642.5482,0,541,11,0
121,-37.1,75,,563.7524,0,541,12,0
178,-37.1,153,,535.9,0,541,13,0
148,-37.1,176,,636.9474,6.4972,541,14,0
7,-37.1,178,,719.349,5.1844,541,15,0
2,-37.1,168,,699.1694,11.879,541,16,0
17,-37.1,116,,682.748,0,541,17,0
31,-37.1,41,,655.875,0,541,18,0
116,-37.1,146,,705.907,0.5114,541,19,0
118,-37.1,17,,719.8188,0,541,20,0
149,-37.1,38,,695.4576,0,541,21,0
194,-37.1,154,,717.3882,0,541,22,0
55,-37.1,167,,723.2752,0,541,23,0
59,-37.1,96,,746.3412,0,541,24,0
83,-37.1,119,,858.7382,0,541,25,0
111,-37.1,175,,612.425,0,541,26,0
81,-37.1,156,,581.8304,1.0962,541,27,0
97,-37.1,59,,930.4064,0.0628,541,28,0
27,-37.1,142,,735.481,0.7058,541,29,0
80,-37.1,66,,971.7876,0,541,30,0
70,-37.1,124,,767.443,0,541,31,0
61,-37.1,26,,752.7622,0,541,32,0
139,-37.1,58,,877.3418,0,541,33,0
137,-37.1,163,,662.7976,2.95,541,34,0
169,-37.1,131,,671.4772,2.8372,541,35,0
0,-37.1,127,,886.8098,1.5608,541,36,0
68,-37.1,66,,748.7968,0,541,37,0
52,-37.1,144,,669.2964,0,541,38,0
183,-37.1,94,,583.7148,0.9542,541,39,0
57,-37.1,61,,675.581,0,541,40,0
94,-37.3,0,,920.4554,9.0056,542,1,0
174,-37.3,8,,564.1558,0,542,2,0
97,-37.3,5,,911.2126,0,542,3,0
103,-37.3,27,,716.328,0,542,4,0
143,-37.3,50,,676.1304,8.1196,542,5,0
163,-37.3,70,,540.0248,2.5732,542,6,0
162,-37.3,95,,753.5684,0,542,7,0
138,-37.3,110,,813.96,0,542,8,0
107,-37.3,117,,710.0376,0,542,9,0
97,-37.3,104,,746.2178,0,542,10,0
114,-37.3,93,,640.0154,0,542,11,0
121,-37.3,75,,564.4238,0.6714,542,12,0
178,-37.3,153,,538.4172,2.5172,542,13,0
148,-37.3,176,,632.3446,0,542,14,0
7,-37.3,178,,717.4078,0,542,15,0
2,-37.3,168,,696.9272,0,542,16,0
17,-37.3,116,,676.2634,0,542,17,0
31,-37.3,41,,655.5124,0,542,18,0
116,-37.3,146,,707.632,1.725,542,19,0
118,-37.3,17,,713.4436,0,542,20,0
149,-37.3,38,,697.7196,2.262,542,21,0
194,-37.3,154,,721.8834,4.4952,542,22,0
55,-37.3,167,,721.8876,0,542,23,0
59,-37.3,96,,745.3108,0,542,24,0
83,-37.3,119,,852.7192,0,542,25,0
111,-37.3,175,,614.8468,2.4218,542,26,0
81,-37.3,156,,584.514,2.6836,542,27,0
97,-37.3,59,,922.524,0,542,28,0
27,-37.3,142,,735.3448,0,542,29,0
80,-37.3,66,,969.3486,0,542,30,0
70,-37.3,124,,765.8698,0,542,31,0
61,-37.3,26,,752.0578,0,542,32,0
139,-37.3,58,,883.1798,5.838,542,33,0
137,-37.3,163,,665.5546,2.757,542,34,0
169,-37.3,131,,664.0944,0,542,35,0
0,-37.3,127,,879.613,0,542,36,0
68,-37.3,66,,745.8884,0,542,37,0
52,-37.3,144,,668.2324,0,542,38,0
183,-37.3,94,,580.8232,0,542,39,0
57,-37.3,61,,669.1142,0,542,40,0
94,-37.5,0,,916.9442,0,543,1,0
174,-37.5,8,,563.103,0,543,2,0
97,-37.5,5,,930.6064,19.3938,543,3,0
103,-37.5,27,,710.636,0,543,4,0
143,-37.5,50,,671.5734,0,543,5,0
163,-37.5,70,,542.3102,2.2854,543,6,0
162,-37.5,95,,751.2366,0,543,7,0
138,-37.5,110,,814.9828,1.0228,543,8,0
107,-37.5,117,,717.791,7.7534,543,9,0
97,-37.5,104,,744.806,0,543,10,0
114,-37.5,93,,633.3206,0,543,11,0
121,-37.5,75,,559.1524,0,543,12,0
178,-37.5,153,,533.2614,0,543,13,0
148,-37.5,176,,644.4808,12.1362,543,14,0
7,-37.5,178,,709.4588,0,543,15,0
2,-37.5,168,,699.383,2.4558,543,16,0
17,-37.5,116,,673.2846,0,543,17,0
31,-37.5,41,,656.1436,0.6312,543,18,0
116,-37.5,146,,712.5456,4.9136,543,19,0
118,-37.5,17,,714.8518,1.4082,543,20,0
149,-37.5,38,,692.1916,0,543,21,0
194,-37.5,154,,710.331,0,543,22,0
55,-37.5,167,,712.4964,0,543,23,0
59,-37.5,96,,742.2982,0,543,24,0
83,-37.5,119,,863.0976,10.3784,543,25,0
111,-37.5,175,,613.6688,0,543,26,0
81,-37.5,156,,580.2506,0,543,27,0
97,-37.5,59,,920.1434,0,543,28,0
27,-37.5,142,,737.0818,1.737,543,29,0
80,-37.5,66,,974.9596,5.611,543,30,0
70,-37.5,124,,768.5858,2.716,543,31,0
61,-37.5,26,,749.8898,0,543,32,0
139,-37.5,58,,895.7544,12.5746,543,33,0
137,-37.5,163,,665.9974,0.4428,543,34,0
169,-37.5,131,,669.4772,5.3828,543,35,0
0,-37.5,127,,872.954,0,543,36,0
68,-37.5,66,,741.8256,0,543,37,0
52,-37.5,144,,663.5928,0,543,38,0
183,-37.5,94,,580.471,0,543,39,0
57,-37.5,61,,663.5166,0,543,40,0
94,-37.7,0,,935.5664,18.6222,544,1,0
174,-37.7,8,,558.7196,0,544,2,0
97,-37.7,5,,921.4938,0,544,3,0
103,-37.7,27,,700.1462,0,544,4,0
143,-37.7,50,,662.6734,0,544,5,0
163,-37.7,70,,537.3236,0,544,6,0
162,-37.7,95,,748.089,0,544,7,0
138,-37.7,110,,808.9086,0,544,8,0
107,-37.7,117,,710.7536,0,544,9,0
97,-37.7,104,,744.5226,0,544,10,0
114,-37.7,93,,632.9414,0,544,11,0
121,-37.7,75,,556.7906,0,544,12,0
178,-37.7,153,,529.1346,0,544,13,0
148,-37.7,176,,633.3724,0,544,14,0
7,-37.7,178,,710.7176,1.2588,544,15,0
2,-37.7,168,,695.0176,0,544,16,0
17,-37.7,116,,668.5942,0,544,17,0
31,-37.7,41,,652.4978,0,544,18,0
116,-37.7,146,,701.7298,0,544,19,0
118,-37.7,17,,715.3268,0.475,544,20,0
149,-37.7,38,,686.7732,0,544,21,0
194,-37.7,154,,721.0214,10.6904,544,22,0
55,-37.7,167,,713.6446,1.1482,544,23,0
59,-37.7,96,,745.3286,3.0304,544,24,0
83,-37.7,119,,862.3024,0,544,25,0
111,-37.7,175,,610.0032,0,544,26,0
81,-37.7,156,,581.5292,1.2786,544,27,0
97,-37.7,59,,914.932,0,544,28,0
27,-37.7,142,,731.4476,0,544,29,0
80,-37.7,66,,976.7084,1.7488,544,30,0
70,-37.7,124,,764.4714,0,544,31,0
61,-37.7,26,,744.2666,0,544,32,0
139,-37.7,58,,906.2656,10.5112,544,33,0
137,-37.7,163,,671.526,5.5286,544,34,0
169,-37.7,131,,673.8714,4.3942,544,35,0
0,-37.7,127,,870.105,0,544,36,0
68,-37.7,66,,742.8886,1.063,544,37,0
52,-37.7,144,,657.694,0,544,38,3
183,-37.7,94,,580.8896,0.4186,544,39,3
57,-37.7,61,,664.6596,1.143,544,40,3
94,-37.9,0,,924.8108,0,545,1,3
174,-37.9,8,,558.65,0,545,2,3
97,-37.9,5,,898.6874,0,545,3,3
103,-37.9,27,,700.1078,0,545,4,0
143,-37.9,50,,654.4734,0,545,5,0
163,-37.9,70,,537.609,0.2854,545,6,0
162,-37.9,95,,744.9604,0,545,7,0
138,-37.9,110,,809.4858,0.5772,545,8,0
107,-37.9,117,,702.5912,0,545,9,0
97,-37.9,104,,744.9692,0.4466,545,10,0
114,-37.9,93,,637.2122,4.2708,545,11,0
121,-37.9,75,,555.981,0,545,12,0
178,-37.9,153,,527.9962,0,545,13,0
148,-37.9,176,,629.1806,0,545,14,0
7,-37.9,178,,702.7608,0,545,15,0
2,-37.9,168,,691.0484,0,545,16,0
17,-37.9,116,,665.1404,0,545,17,0
31,-37.9,41,,648.2894,0,545,18,0
116,-37.9,146,,693.2888,0,545,19,0
118,-37.9,17,,713.6332,0,545,20,0
149,-37.9,38,,679.1298,0,545,21,0
194,-37.9,154,,723.4332,2.4118,545,22,0
55,-37.9,167,,707.4804,0,545,23,0
59,-37.9,96,,740.9428,0,545,24,0
83,-37.9,119,,858.5332,0,545,25,0
111,-37.9,175,,612.3282,2.325,545,26,0
81,-37.9,156,,583.357,1.8278,545,27,0
97,-37.9,59,,917.2562,2.3242,545,28,0
27,-37.9,142,,731.0848,0,545,29,0
80,-37.9,66,,985.462,8.7536,545,30,0
70,-37.9,124,,766.7982,2.3268,545,31,0
61,-37.9,26,,751.9102,7.6436,545,32,0
139,-37.9,58,,895.091,0,545,33,0
137,-37.9,163,,666.157,0,545,34,0
169,-37.9,131,,666.7856,0,545,35,0
0,-37.9,127,,872.0788,1.9738,545,36,0
68,-37.9,66,,754.8572,11.9686,545,37,0
52,-37.9,144,,652.2228,0,545,38,0
183,-37.9,94,,580.3832,0,545,39,0
57,-37.9,61,,663.5286,0,545,40,0
94,-38.1,0,,922.8832,0,546,1,0
174,-38.1,8,,555.5612,0,546,2,0
97,-38.1,5,,896.9188,0,546,3,0
103,-38.1,27,,699.7932,0,546,4,0
143,-38.1,50,,656.0948,1.6214,546,5,0
163,-38.1,70,,536.7888,0,546,6,0
162,-38.1,95,,747.1414,2.181,546,7,0
138,-38.1,110,,801.9572,0,546,8,0
107,-38.1,117,,694.7806,0,546,9,0
97,-38.1,104,,744.5238,0,546,10,0
114,-38.1,93,,640.6898,3.4776,546,11,0
121,-38.1,75,,559.0478,3.0668,546,12,0
178,-38.1,153,,535.2578,7.2616,546,13,0
148,-38.1,176,,616.7862,0,546,14,0
7,-38.1,178,,701.2686,0,546,15,0
2,-38.1,168,,679.4464,0,546,16,0
17,-38.1,116,,658.1578,0,546,17,0
31,-38.1,41,,647.4102,0,546,18,0
116,-38.1,146,,690.2864,0,546,19,0
118,-38.1,17,,716.977,3.3438,546,20,0
149,-38.1,38,,679.1856,0.0558,546,21,0
194,-38.1,154,,734.5118,11.0786,546,22,0
55,-38.1,167,,710.2838,2.8034,546,23,0
59,-38.1,96,,748.3766,7.4338,546,24,0
83,-38.1,119,,850.9522,0,546,25,0
111,-38.1,175,,602.6814,0,546,26,0
81,-38.1,156,,587.6988,4.3418,546,27,0
97,-38.1,59,,909.5998,0,546,28,0
27,-38.1,142,,730.0818,0,546,29,0
80,-38.1,66,,994.29,8.828,546,30,0
70,-38.1,124,,766.4644,0,546,31,0
61,-38.1,26,,753.4724,1.5622,546,32,0
139,-38.1,58,,897.1136,2.0226,546,33,0
137,-38.1,163,,662.3712,0,546,34,0
169,-38.1,131,,659.0142,0,546,35,0
0,-38.1,127,,873.6328,1.554,546,36,0
68,-38.1,66,,760.783,5.9258,546,37,0
52,-38.1,144,,649.4096,0,546,38,0
183,-38.1,94,,581.2352,0.852,546,39,0
57,-38.1,61,,666.8406,3.312,546,40,0
94,-38.3,0,,912.3776,0,547,1,0
174,-38.3,8,,555.0888,0,547,2,0
97,-38.3,5,,893.4688,0,547,3,0
103,-38.3,27,,699.7932,0,547,4,0
143,-38.3,50,,651.4698,0,547,5,0
163,-38.3,70,,532.1572,0,547,6,0
162,-38.3,95,,746.305,0,547,7,0
138,-38.3,110,,794.9486,0,547,8,0
107,-38.3,117,,691.8932,0,547,9,0
97,-38.3,104,,744.5954,0.0716,547,10,0
114,-38.3,93,,640.2622,0,547,11,0
121,-38.3,75,,558.1836,0,547,12,0
178,-38.3,153,,533.7002,0,547,13,0
148,-38.3,176,,623.3112,6.525,547,14,0
7,-38.3,178,,699.992,0,547,15,0
2,-38.3,168,,680.8156,1.3692,547,16,0
17,-38.3,116,,661.1444,2.9866,547,17,0
31,-38.3,41,,645.856,0,547,18,0
116,-38.3,146,,696.3522,6.0658,547,19,0
118,-38.3,17,,723.9312,6.9542,547,20,0
149,-38.3,38,,673.3176,0,547,21,0
194,-38.3,154,,728.6594,0,547,22,0
55,-38.3,167,,709.607,0,547,23,0
59,-38.3,96,,751.7426,3.366,547,24,0
83,-38.3,119,,848.4854,0,547,25,0
111,-38.3,175,,597.2002,0,547,26,0
81,-38.3,156,,577.9368,0,547,27,0
97,-38.3,59,,911.0306,1.4308,547,28,0
27,-38.3,142,,729.439,0,547,29,0
80,-38.3,66,,1000.662,6.372,547,30,0
70,-38.3,124,,759.9608,0,547,31,0
61,-38.3,26,,753.8088,0.3364,547,32,0
139,-38.3,58,,882.1794,0,547,33,0
137,-38.3,163,,662.626,0.2548,547,34,0
169,-38.3,131,,668.3284,9.3142,547,35,0
0,-38.3,127,,872.0394,0,547,36,0
68,-38.3,66,,773.143,12.36,547,37,0
52,-38.3,144,,650.7604,1.3508,547,38,0
183,-38.3,94,,581.6498,0.4146,547,39,0
57,-38.3,61,,660.993,0,547,40,0
94,-38.5,0,,918.2554,5.8778,548,1,0
174,-38.5,8,,554.3194,0,548,2,0
97,-38.5,5,,891.2188,0,548,3,0
103,-38.5,27,,702.4044,2.6112,548,4,0
143,-38.5,50,,649.4822,0,548,5,0
163,-38.5,70,,533.9798,1.8226,548,6,0
162,-38.5,95,,743.8906,0,548,7,0
138,-38.5,110,,791.5172,0,548,8,0
107,-38.5,117,,695.287,3.3938,548,9,0
97,-38.5,104,,742.451,0,548,10,0
114,-38.5,93,,639.7846,0,548,11,0
121,-38.5,75,,564.5692,6.3856,548,12,0
